timestamp,latitude,longitude,speed,satellites,imu_x,imu_y,imu_z,gyro_x,gyro_y,gyro_z,pressure
1768734537.7657468,11.127986166666666,77.18594666666667,0.644496,12,4656,15296,27840,257,-631,-4579,
1768734538.677781,11.127985166666667,77.185948,0.029632000000000002,12,-26368,-28572,29796,-6876,4752,-116,
1768734539.772805,11.1279855,77.1859485,0.255576,12,-26368,-28572,29796,-6876,4752,-116,
1768734540.6684492,11.127985166666667,77.18594883333333,0.255576,12,-26368,-28572,29796,-6876,4752,-116,
1768734541.6972253,11.127986,77.1859455,9.148880000000002,12,-7384,4696,14980,-134,-4374,711,
1768734542.692713,11.127987833333334,77.18592766666667,9.148880000000002,12,-7384,4696,14980,-134,-4374,711,
1768734543.7216992,11.127991166666666,77.18589516666667,15.416048,12,12776,1580,-1324,798,-4146,318,
1768734544.6665764,11.128001166666667,77.18585866666666,15.416048,12,12776,1580,-1324,798,-4146,318,
1768734545.661813,11.128020833333334,77.18582916666666,13.854812,12,7604,4024,-5736,663,-2161,-232,
1768734546.6571116,11.128052666666667,77.18581433333334,19.321916,12,20392,6128,1520,892,-5436,772,
1768734547.685977,11.128097,77.18582,22.892572,12,20392,6128,1520,892,-5436,772,
1768734548.6480243,11.128150166666666,77.18583616666666,24.185268,12,20392,6128,1520,892,-5436,772,
1768734549.6927752,11.1282085,77.185851,24.185268,12,14128,2740,-1236,-415,-3583,103,
1768734550.6879907,11.128260166666667,77.1858605,18.953368,12,-27148,-5880,19812,137,3729,-1179,
1768734551.7166135,11.128290666666667,77.18586466666666,9.141472,12,6396,7012,32255,-4024,-5193,5951,
1768734552.6958098,11.128299333333333,77.1858665,0.105564,12,5052,8664,25704,1134,-4958,5064,
1768734553.6745706,11.128300166666667,77.18586733333333,0.161124,12,10564,-23548,32767,-6298,-589,-2206,
