lat,long,speed,imu_brake,gps_brake,brake_delta,imu_accel,gps_accel,accel_delta
10.9007460,77.0541840,59.55,0.012,0.108,-0.096,0.000,0.000,0.000
10.9007640,77.0542160,59.92,0.029,0.103,-0.074,0.000,0.000,0.000
10.9007740,77.0542200,59.90,0.062,0.099,-0.037,0.000,0.000,0.000
10.9007840,77.0542400,59.38,0.080,0.098,-0.018,0.000,0.000,0.000
10.9007940,77.0542480,59.25,0.136,0.099,0.038,0.000,0.000,0.000
10.9008150,77.0542700,58.81,0.137,0.101,0.037,0.000,0.000,0.000
10.9008260,77.0542680,57.98,0.172,0.103,0.069,0.000,0.000,0.000
10.9008370,77.0542800,57.51,0.122,0.104,0.018,0.000,0.000,0.000
10.9008490,77.0542900,57.06,0.049,0.105,-0.056,0.000,0.000,0.000
10.9008720,77.0543080,55.93,0.000,0.104,-0.104,0.002,0.000,0.002
10.9008850,77.0543100,55.49,0.000,0.100,-0.100,0.060,0.000,0.060
10.9008970,77.0543200,55.27,0.000,0.094,-0.094,0.089,0.000,0.089
10.9009090,77.0543200,55.08,0.000,0.087,-0.087,0.083,0.000,0.083
10.9009340,77.0543300,54.55,0.000,0.079,-0.079,0.033,0.000,0.033
10.9009610,77.0543400,54.12,0.000,0.070,-0.070,0.044,0.000,0.044
10.9009740,77.0543440,54.00,0.011,0.064,-0.053,0.000,0.000,0.000
10.9009880,77.0543440,53.49,0.000,0.059,-0.059,0.016,0.000,0.016
10.9010010,77.0543440,53.31,0.009,0.056,-0.047,0.000,0.000,0.000
10.9010270,77.0543440,53.09,0.021,0.054,-0.033,0.000,0.000,0.000
10.9010400,77.0543400,53.06,0.042,0.052,-0.009,0.000,0.000,0.000
10.9010520,77.0543400,52.80,0.050,0.048,0.002,0.000,0.000,0.000
10.9010650,77.0543400,52.28,0.064,0.042,0.023,0.000,0.000,0.000
10.9010900,77.0543300,52.23,0.027,0.033,-0.006,0.000,0.000,0.000
10.9011010,77.0543200,52.18,0.000,0.021,-0.021,0.025,0.000,0.025
10.9011130,77.0543100,51.78,0.000,0.006,-0.006,0.036,0.000,0.036
10.9011240,77.0543080,51.31,0.000,0.000,0.000,0.097,0.013,0.084
10.9011460,77.0542900,51.82,0.000,0.000,0.000,0.147,0.035,0.112
10.9011560,77.0542800,51.86,0.000,0.000,0.000,0.187,0.056,0.130
10.9011670,77.0542680,51.74,0.000,0.000,0.000,0.192,0.076,0.116
10.9011770,77.0542700,51.93,0.000,0.000,0.000,0.211,0.082,0.129
10.9011970,77.0542500,53.04,0.000,0.000,0.000,0.204,0.084,0.120
10.9012080,77.0542480,53.97,0.000,0.000,0.000,0.181,0.080,0.101
10.9012180,77.0542300,54.97,0.000,0.000,0.000,0.115,0.072,0.043
10.9012376,77.0542100,55.72,0.000,0.000,0.000,0.045,0.049,-0.004
10.9012540,77.0541840,56.46,0.000,0.000,0.000,0.017,0.034,-0.017
10.9012710,77.0541600,57.59,0.026,0.000,0.026,0.000,0.017,-0.017
10.9012850,77.0541300,57.39,0.084,0.002,0.081,0.000,0.000,0.000
10.9012984,77.0541100,57.22,0.114,0.021,0.094,0.000,0.000,0.000
10.9013100,77.0540800,57.04,0.085,0.037,0.048,0.000,0.000,0.000
10.9013200,77.0540500,56.84,0.100,0.052,0.047,0.000,0.000,0.000
10.9013300,77.0540200,56.46,0.108,0.067,0.041,0.000,0.000,0.000
10.9013380,77.0539900,55.58,0.066,0.079,-0.012,0.000,0.000,0.000
10.9013430,77.0539600,54.74,0.035,0.088,-0.053,0.000,0.000,0.000
10.9013460,77.0539400,53.76,0.023,0.085,-0.063,0.000,0.000,0.000
10.9013470,77.0539100,52.87,0.011,0.079,-0.068,0.000,0.000,0.000
10.9013460,77.0538800,52.99,0.000,0.069,-0.069,0.004,0.000,0.004
10.9013440,77.0538520,52.44,0.000,0.058,-0.058,0.011,0.000,0.011
10.9013400,77.0538240,52.85,0.000,0.046,-0.046,0.030,0.000,0.030
10.9013340,77.0537920,53.01,0.000,0.036,-0.036,0.046,0.000,0.046
10.9013270,77.0537700,52.84,0.000,0.030,-0.030,0.050,0.000,0.050
10.9013200,77.0537500,52.70,0.000,0.031,-0.031,0.046,0.000,0.046
10.9013170,77.0537360,52.75,0.000,0.036,-0.036,0.042,0.000,0.042
10.9013040,77.0536920,52.78,0.001,0.046,-0.046,0.000,0.000,0.000
10.9013000,77.0536800,52.19,0.051,0.059,-0.008,0.000,0.000,0.000
10.9012970,77.0536680,52.00,0.059,0.071,-0.012,0.000,0.000,0.000
10.9012930,77.0536600,51.87,0.078,0.084,-0.005,0.000,0.000,0.000
10.9012840,77.0536300,51.19,0.081,0.095,-0.015,0.000,0.000,0.000
10.9012800,77.0536200,50.64,0.092,0.105,-0.013,0.000,0.000,0.000
10.9012770,77.0536036,50.52,0.069,0.112,-0.043,0.000,0.000,0.000
10.9012730,77.0535900,49.53,0.065,0.118,-0.053,0.000,0.000,0.000
10.9012660,77.0535680,49.14,0.066,0.120,-0.053,0.000,0.000,0.000
10.9012620,77.0535600,48.31,0.109,0.118,-0.010,0.000,0.000,0.000
10.9012580,77.0535400,47.77,0.102,0.114,-0.012,0.000,0.000,0.000
10.9012560,77.0535320,47.22,0.105,0.108,-0.003,0.000,0.000,0.000
10.9012490,77.0535100,46.43,0.125,0.099,0.026,0.000,0.000,0.000
10.9012460,77.0535000,46.20,0.089,0.089,0.000,0.000,0.000,0.000
10.9012430,77.0534900,45.66,0.034,0.078,-0.044,0.000,0.000,0.000
10.9012400,77.0534680,45.65,0.001,0.067,-0.066,0.000,0.000,0.000
10.9012350,77.0534500,45.11,0.000,0.057,-0.057,0.008,0.000,0.008
10.9012310,77.0534436,45.20,0.000,0.047,-0.047,0.036,0.000,0.036
10.9012280,77.0534400,45.09,0.000,0.040,-0.040,0.022,0.000,0.022
10.9012250,77.0534200,44.83,0.000,0.033,-0.033,0.026,0.000,0.026
10.9012190,77.0534000,44.59,0.000,0.027,-0.027,0.028,0.000,0.028
10.9012160,77.0533900,44.78,0.000,0.021,-0.021,0.041,0.000,0.041
10.9012100,77.0533700,44.58,0.000,0.016,-0.016,0.041,0.000,0.041
10.9012070,77.0533600,44.70,0.000,0.013,-0.013,0.045,0.000,0.045
10.9012040,77.0533480,43.93,0.000,0.010,-0.010,0.034,0.000,0.034
10.9011970,77.0533200,44.45,0.000,0.008,-0.008,0.033,0.000,0.033
10.9011940,77.0533160,44.34,0.000,0.007,-0.007,0.059,0.000,0.059
10.9011910,77.0533000,44.57,0.000,0.006,-0.006,0.059,0.000,0.059
10.9011830,77.0532800,44.41,0.000,0.005,-0.005,0.069,0.000,0.069
10.9011800,77.0532700,44.31,0.000,0.003,-0.003,0.064,0.000,0.064
10.9011760,77.0532600,44.37,0.000,0.003,-0.003,0.073,0.000,0.073
10.9011730,77.0532480,44.44,0.000,0.002,-0.002,0.030,0.000,0.030
10.9011690,77.0532400,44.28,0.000,0.002,-0.002,0.007,0.000,0.007
10.9011610,77.0532160,44.26,0.029,0.003,0.026,0.000,0.000,0.000
10.9011570,77.0532100,44.14,0.021,0.006,0.015,0.000,0.000,0.000
10.9011500,77.0531840,44.31,0.006,0.009,-0.003,0.000,0.000,0.000
10.9011420,77.0531600,44.18,0.000,0.013,-0.013,0.028,0.000,0.028
10.9011344,77.0531400,44.04,0.000,0.017,-0.017,0.033,0.000,0.033
10.9011270,77.0531200,43.81,0.000,0.025,-0.025,0.037,0.000,0.037
10.9011200,77.0531000,43.90,0.000,0.034,-0.034,0.046,0.000,0.046
10.9011130,77.0530800,44.52,0.000,0.041,-0.041,0.025,0.000,0.025
10.9010570,77.0529320,41.80,0.000,0.045,-0.045,0.094,0.000,0.094
10.9010490,77.0529000,41.28,0.000,0.047,-0.047,0.106,0.000,0.106
10.9010390,77.0528900,41.38,0.000,0.037,-0.037,0.100,0.000,0.100
10.9010300,77.0528680,41.84,0.000,0.024,-0.024,0.142,0.000,0.142
10.9010210,77.0528500,40.90,0.000,0.008,-0.008,0.163,0.000,0.163
10.9010120,77.0528240,41.74,0.000,0.000,0.000,0.087,0.008,0.079
10.9010030,77.0528100,42.20,0.000,0.000,0.000,0.099,0.023,0.076
10.9009940,77.0527900,42.52,0.000,0.000,0.000,0.126,0.031,0.094
10.9009870,77.0527680,42.27,0.000,0.000,0.000,0.095,0.037,0.057
10.9009800,77.0527500,42.33,0.000,0.000,0.000,0.100,0.040,0.060
10.9009730,77.0527300,42.23,0.000,0.000,0.000,0.102,0.042,0.060
10.9009690,77.0527100,42.72,0.000,0.000,0.000,0.120,0.045,0.076
10.9009640,77.0526900,43.18,0.000,0.000,0.000,0.144,0.048,0.096
10.9009620,77.0526800,43.51,0.000,0.000,0.000,0.111,0.052,0.059
10.9009600,77.0526700,43.55,0.000,0.000,0.000,0.061,0.053,0.008
10.9009560,77.0526500,43.52,0.000,0.000,0.000,0.066,0.053,0.013
10.9009540,77.0526320,43.81,0.000,0.000,0.000,0.035,0.050,-0.015
10.9009520,77.0526300,43.95,0.000,0.000,0.000,0.026,0.045,-0.019
10.9009500,77.0526100,45.00,0.000,0.000,0.000,0.027,0.039,-0.013
10.9009480,77.0525900,45.51,0.000,0.000,0.000,0.052,0.034,0.017
10.9009470,77.0525800,45.62,0.000,0.000,0.000,0.031,0.029,0.003
10.9009460,77.0525760,45.01,0.000,0.000,0.000,0.046,0.023,0.022
10.9009450,77.0525600,44.87,0.000,0.000,0.000,0.035,0.019,0.017
10.9009430,77.0525360,44.93,0.000,0.000,0.000,0.046,0.013,0.032
10.9009430,77.0525300,45.16,0.000,0.000,0.000,0.047,0.010,0.037
10.9009420,77.0525100,44.82,0.000,0.000,0.000,0.061,0.008,0.053
10.9009420,77.0525040,45.09,0.000,0.000,0.000,0.050,0.007,0.043
10.9009410,77.0524700,45.29,0.000,0.000,0.000,0.028,0.007,0.021
10.9009410,77.0524600,45.12,0.006,0.000,0.006,0.000,0.006,-0.006
10.9009410,77.0524480,45.86,0.000,0.000,0.000,0.005,0.004,0.001
10.9009410,77.0524400,45.48,0.031,0.000,0.031,0.000,0.001,-0.001
10.9009420,77.0524160,45.34,0.031,0.003,0.028,0.000,0.000,0.000
10.9009430,77.0523900,45.55,0.001,0.007,-0.006,0.000,0.000,0.000
10.9009430,77.0523800,45.38,0.000,0.011,-0.011,0.052,0.000,0.052
10.9009440,77.0523700,45.04,0.000,0.015,-0.015,0.050,0.000,0.050
10.9009440,77.0523600,45.14,0.000,0.018,-0.018,0.066,0.000,0.066
10.9009450,77.0523400,44.67,0.000,0.019,-0.019,0.048,0.000,0.048
10.9009450,77.0523200,44.89,0.000,0.020,-0.020,0.027,0.000,0.027
10.9009460,77.0523120,44.85,0.000,0.020,-0.020,0.016,0.000,0.016
10.9009460,77.0523000,44.95,0.000,0.018,-0.018,0.006,0.000,0.006
10.9009460,77.0522900,44.96,0.000,0.017,-0.017,0.008,0.000,0.008
10.9009460,77.0522700,44.60,0.000,0.014,-0.014,0.015,0.000,0.015
10.9009460,77.0522500,44.20,0.000,0.012,-0.012,0.008,0.000,0.008
10.9009450,77.0522480,44.23,0.007,0.010,-0.002,0.000,0.000,0.000
10.9009440,77.0522200,44.27,0.002,0.008,-0.006,0.000,0.000,0.000
10.9009430,77.0522160,44.27,0.000,0.006,-0.006,0.006,0.000,0.006
10.9009420,77.0522000,44.40,0.000,0.003,-0.003,0.002,0.000,0.002
10.9009410,77.0521900,44.34,0.000,0.000,-0.000,0.037,0.000,0.037
10.9009400,77.0521800,44.42,0.000,0.000,0.000,0.018,0.002,0.015
10.9009380,77.0521520,44.64,0.000,0.000,0.000,0.020,0.005,0.014
10.9009370,77.0521500,44.46,0.000,0.000,0.000,0.032,0.008,0.024
10.9009360,77.0521300,44.38,0.000,0.000,0.000,0.072,0.009,0.062
10.9009350,77.0521236,44.39,0.000,0.000,0.000,0.083,0.011,0.073
10.9009340,77.0521100,44.28,0.000,0.000,0.000,0.122,0.011,0.110
10.9009310,77.0520880,44.58,0.000,0.000,0.000,0.138,0.011,0.127
10.9009300,77.0520800,44.58,0.000,0.000,0.000,0.118,0.011,0.108
10.9009290,77.0520700,44.74,0.000,0.000,0.000,0.093,0.010,0.083
10.9009288,77.0520560,45.07,0.000,0.000,0.000,0.054,0.008,0.046
10.9009260,77.0520300,45.05,0.000,0.000,0.000,0.050,0.004,0.045
10.9009250,77.0520240,44.97,0.000,0.000,0.000,0.036,0.000,0.036
10.9009240,77.0520100,44.99,0.000,0.005,-0.005,0.057,0.000,0.057
10.9009230,77.0520000,44.75,0.000,0.010,-0.010,0.060,0.000,0.060
10.9009220,77.0519900,45.00,0.000,0.016,-0.016,0.041,0.000,0.041
10.9009200,77.0519600,44.54,0.000,0.021,-0.021,0.009,0.000,0.009
10.9009180,77.0519536,44.66,0.000,0.026,-0.026,0.011,0.000,0.011
10.9009170,77.0519400,44.59,0.027,0.030,-0.003,0.000,0.000,0.000
10.9009160,77.0519300,44.35,0.064,0.033,0.031,0.000,0.000,0.000
10.9009130,77.0519100,44.09,0.028,0.036,-0.008,0.000,0.000,0.000
10.9009120,77.0519000,43.94,0.038,0.038,0.001,0.000,0.000,0.000
10.9009100,77.0518900,44.09,0.058,0.039,0.018,0.000,0.000,0.000
10.9009090,77.0518800,43.79,0.034,0.041,-0.007,0.000,0.000,0.000
10.9009068,77.0518600,43.15,0.012,0.044,-0.031,0.000,0.000,0.000
10.9009060,77.0518500,43.08,0.037,0.046,-0.009,0.000,0.000,0.000
10.9009050,77.0518320,42.92,0.025,0.048,-0.023,0.000,0.000,0.000
10.9009040,77.0518300,42.92,0.085,0.049,0.036,0.000,0.000,0.000
10.9009010,77.0518000,43.05,0.091,0.050,0.040,0.000,0.000,0.000
10.9009000,77.0517936,42.29,0.107,0.052,0.055,0.000,0.000,0.000
10.9008980,77.0517800,42.31,0.123,0.054,0.069,0.000,0.000,0.000
10.9008970,77.0517700,41.50,0.117,0.057,0.060,0.000,0.000,0.000
10.9008950,77.0517500,41.76,0.058,0.059,-0.001,0.000,0.000,0.000
10.9008920,77.0517300,41.30,0.066,0.061,0.005,0.000,0.000,0.000
10.9008910,77.0517200,40.94,0.058,0.061,-0.003,0.000,0.000,0.000
10.9008890,77.0517100,40.74,0.078,0.060,0.018,0.000,0.000,0.000
10.9008872,77.0516900,40.11,0.075,0.060,0.015,0.000,0.000,0.000
10.9008860,77.0516800,39.77,0.104,0.059,0.045,0.000,0.000,0.000
10.9008850,77.0516720,39.64,0.148,0.059,0.088,0.000,0.000,0.000
10.9008830,77.0516600,39.73,0.102,0.058,0.044,0.000,0.000,0.000
10.9008820,77.0516500,39.36,0.023,0.057,-0.033,0.000,0.000,0.000
10.9008790,77.0516320,39.07,0.021,0.054,-0.033,0.000,0.000,0.000
10.9008770,77.0516200,38.85,0.000,0.052,-0.052,0.021,0.000,0.021
10.9008760,77.0516100,38.27,0.000,0.053,-0.053,0.022,0.000,0.022
10.9008720,77.0516000,38.58,0.005,0.066,-0.062,0.000,0.000,0.000
10.9008710,77.0515800,38.13,0.032,0.081,-0.049,0.000,0.000,0.000
10.9008680,77.0515700,38.07,0.032,0.095,-0.063,0.000,0.000,0.000
10.9008664,77.0515500,36.38,0.046,0.108,-0.061,0.000,0.000,0.000
10.9008640,77.0515300,35.95,0.012,0.114,-0.102,0.000,0.000,0.000
10.9008620,77.0515100,34.79,0.009,0.110,-0.101,0.000,0.000,0.000
10.9008590,77.0515000,34.44,0.032,0.100,-0.068,0.000,0.000,0.000
10.9008590,77.0514900,33.05,0.042,0.086,-0.044,0.000,0.000,0.000
10.9008590,77.0514800,31.67,0.041,0.069,-0.028,0.000,0.000,0.000
10.9008570,77.0514680,31.87,0.037,0.050,-0.013,0.000,0.000,0.000
10.9008540,77.0514600,31.82,0.029,0.028,0.001,0.000,0.000,0.000
10.9008530,77.0514500,32.21,0.002,0.009,-0.007,0.000,0.000,0.000
10.9008510,77.0514480,32.92,0.000,0.000,0.000,0.028,0.007,0.020
10.9008470,77.0514300,33.63,0.000,0.000,0.000,0.035,0.018,0.017
10.9008460,77.0514160,33.96,0.000,0.000,0.000,0.026,0.021,0.005
10.9008450,77.0514100,33.71,0.000,0.000,0.000,0.003,0.018,-0.015
10.9008430,77.0514000,33.67,0.022,0.000,0.022,0.000,0.012,-0.012
10.9008410,77.0513900,33.87,0.054,0.000,0.054,0.000,0.003,-0.003
10.9008370,77.0513800,33.75,0.052,0.004,0.048,0.000,0.000,0.000
10.9008350,77.0513700,33.57,0.038,0.007,0.031,0.000,0.000,0.000
10.9008340,77.0513600,33.23,0.000,0.005,-0.005,0.050,0.000,0.050
10.9008320,77.0513500,33.00,0.000,0.000,0.000,0.114,0.001,0.112
10.9008310,77.0513480,32.66,0.000,0.000,0.000,0.155,0.010,0.144
10.9008290,77.0513400,32.66,0.000,0.000,0.000,0.170,0.022,0.148
10.9008260,77.0513200,32.84,0.000,0.000,0.000,0.200,0.036,0.165
10.9008250,77.0513160,33.07,0.000,0.000,0.000,0.148,0.050,0.098
10.9008220,77.0512900,33.92,0.000,0.000,0.000,0.141,0.064,0.076
10.9008200,77.0512880,34.34,0.000,0.000,0.000,0.140,0.078,0.062
10.9008180,77.0512800,34.36,0.000,0.000,0.000,0.139,0.090,0.050
10.9008170,77.0512700,34.94,0.000,0.000,0.000,0.124,0.098,0.026
10.9008150,77.0512600,35.25,0.000,0.000,0.000,0.130,0.103,0.027
10.9008130,77.0512560,35.59,0.000,0.000,0.000,0.123,0.104,0.018
10.9008090,77.0512300,36.64,0.000,0.000,0.000,0.101,0.103,-0.002
10.9008070,77.0512200,36.95,0.000,0.000,0.000,0.099,0.100,-0.001
10.9008050,77.0512160,37.47,0.000,0.000,0.000,0.103,0.094,0.008
10.9008040,77.0512000,37.97,0.000,0.000,0.000,0.087,0.088,-0.000
10.9007990,77.0511840,38.42,0.000,0.000,0.000,0.030,0.080,-0.050
10.9007970,77.0511800,38.69,0.000,0.000,0.000,0.032,0.072,-0.040
10.9007950,77.0511600,38.84,0.000,0.000,0.000,0.035,0.062,-0.027
10.9007930,77.0511520,39.00,0.000,0.000,0.000,0.026,0.052,-0.026
10.9007910,77.0511500,39.18,0.000,0.000,0.000,0.006,0.041,-0.036
10.9007870,77.0511280,39.27,0.049,0.000,0.049,0.000,0.030,-0.030
10.9007850,77.0511200,39.50,0.078,0.000,0.078,0.000,0.019,-0.019
10.9007840,77.0511100,39.98,0.118,0.000,0.118,0.000,0.006,-0.006
10.9007820,77.0511000,39.75,0.146,0.007,0.139,0.000,0.000,0.000
10.9007780,77.0510800,39.78,0.153,0.020,0.133,0.000,0.000,0.000
10.9007760,77.0510700,39.79,0.072,0.032,0.039,0.000,0.000,0.000
10.9007740,77.0510520,39.44,0.061,0.046,0.015,0.000,0.000,0.000
10.9007730,77.0510500,39.41,0.078,0.058,0.020,0.000,0.000,0.000
10.9007690,77.0510300,38.58,0.081,0.068,0.012,0.000,0.000,0.000
10.9007670,77.0510200,38.38,0.054,0.078,-0.024,0.000,0.000,0.000
10.9007640,77.0510000,37.77,0.069,0.085,-0.016,0.000,0.000,0.000
10.9007632,77.0509920,37.21,0.091,0.090,0.001,0.000,0.000,0.000
10.9007620,77.0509900,36.98,0.094,0.091,0.003,0.000,0.000,0.000
10.9007590,77.0509680,36.39,0.089,0.090,-0.001,0.000,0.000,0.000
10.9007580,77.0509600,35.88,0.123,0.085,0.038,0.000,0.000,0.000
10.9007560,77.0509500,35.47,0.124,0.078,0.046,0.000,0.000,0.000
10.9007550,77.0509400,35.21,0.098,0.069,0.029,0.000,0.000,0.000
10.9007540,77.0509360,35.08,0.062,0.061,0.002,0.000,0.000,0.000
10.9007510,77.0509200,34.15,0.076,0.053,0.023,0.000,0.000,0.000
10.9007500,77.0509100,33.98,0.080,0.046,0.034,0.000,0.000,0.000
10.9007490,77.0509000,33.83,0.072,0.042,0.030,0.000,0.000,0.000
10.9007470,77.0508900,34.78,0.071,0.039,0.032,0.000,0.000,0.000
10.9007440,77.0508700,34.46,0.075,0.039,0.036,0.000,0.000,0.000
10.9007430,77.0508680,34.68,0.032,0.043,-0.010,0.000,0.000,0.000
10.9007420,77.0508600,33.77,0.014,0.049,-0.034,0.000,0.000,0.000
10.9007390,77.0508320,33.47,0.018,0.055,-0.037,0.000,0.000,0.000
10.9007380,77.0508300,33.30,0.024,0.061,-0.037,0.000,0.000,0.000
10.9007370,77.0508200,32.98,0.025,0.065,-0.040,0.000,0.000,0.000
10.9007360,77.0508100,32.30,0.053,0.067,-0.013,0.000,0.000,0.000
10.9007340,77.0507900,31.83,0.057,0.067,-0.010,0.000,0.000,0.000
10.9007320,77.0507800,31.75,0.051,0.065,-0.015,0.000,0.000,0.000
10.9007310,77.0507700,31.75,0.052,0.063,-0.011,0.000,0.000,0.000
10.9007300,77.0507680,31.26,0.048,0.062,-0.014,0.000,0.000,0.000
10.9007280,77.0507600,31.15,0.055,0.059,-0.004,0.000,0.000,0.000
10.9007260,77.0507500,30.65,0.053,0.056,-0.003,0.000,0.000,0.000
10.9007250,77.0507400,30.59,0.030,0.053,-0.023,0.000,0.000,0.000
10.9007240,77.0507320,30.55,0.065,0.051,0.014,0.000,0.000,0.000
10.9007230,77.0507300,30.31,0.091,0.047,0.044,0.000,0.000,0.000
10.9007220,77.0507100,29.57,0.083,0.044,0.039,0.000,0.000,0.000
10.9007210,77.0507080,29.73,0.079,0.041,0.038,0.000,0.000,0.000
10.9007200,77.0507000,29.46,0.099,0.038,0.061,0.000,0.000,0.000
10.9007190,77.0506800,29.20,0.076,0.037,0.039,0.000,0.000,0.000
10.9007180,77.0506680,29.02,0.038,0.039,-0.001,0.000,0.000,0.000
10.9007170,77.0506700,29.14,0.024,0.042,-0.018,0.000,0.000,0.000
10.9007150,77.0506500,28.95,0.019,0.048,-0.029,0.000,0.000,0.000
10.9007130,77.0506436,29.07,0.034,0.055,-0.021,0.000,0.000,0.000
10.9007110,77.0506300,28.11,0.022,0.062,-0.040,0.000,0.000,0.000
10.9007100,77.0506200,27.90,0.036,0.069,-0.033,0.000,0.000,0.000
10.9007090,77.0506100,27.79,0.054,0.076,-0.022,0.000,0.000,0.000
10.9007070,77.0506000,27.02,0.065,0.081,-0.016,0.000,0.000,0.000
10.9007060,77.0506000,26.89,0.047,0.085,-0.037,0.000,0.000,0.000
10.9007040,77.0505900,26.17,0.040,0.086,-0.045,0.000,0.000,0.000
10.9007030,77.0505800,26.21,0.014,0.083,-0.069,0.000,0.000,0.000
10.9007010,77.0505760,25.24,0.000,0.075,-0.074,0.000,0.000,0.000
10.9006980,77.0505600,24.29,0.000,0.064,-0.064,0.028,0.000,0.028
10.9006960,77.0505500,24.35,0.000,0.054,-0.054,0.011,0.000,0.011
10.9006950,77.0505500,24.40,0.008,0.045,-0.037,0.000,0.000,0.000
10.9006930,77.0505480,24.13,0.035,0.036,-0.001,0.000,0.000,0.000
10.9006910,77.0505300,23.81,0.044,0.029,0.016,0.000,0.000,0.000
10.9006890,77.0505300,23.97,0.071,0.023,0.048,0.000,0.000,0.000
10.9006870,77.0505160,23.74,0.055,0.016,0.039,0.000,0.000,0.000
10.9006840,77.0505100,23.65,0.042,0.012,0.030,0.000,0.000,0.000
10.9006816,77.0504900,24.10,0.039,0.010,0.029,0.000,0.000,0.000
10.9006800,77.0504800,23.89,0.029,0.013,0.016,0.000,0.000,0.000
10.9006790,77.0504700,23.81,0.015,0.017,-0.002,0.000,0.000,0.000
10.9006780,77.0504700,23.53,0.010,0.022,-0.012,0.000,0.000,0.000
10.9006770,77.0504600,23.39,0.000,0.026,-0.026,0.035,0.000,0.035
10.9006760,77.0504500,23.45,0.000,0.031,-0.031,0.067,0.000,0.067
10.9006740,77.0504480,23.47,0.000,0.033,-0.033,0.071,0.000,0.071
10.9006730,77.0504400,23.50,0.000,0.033,-0.033,0.056,0.000,0.056
10.9006710,77.0504300,22.21,0.000,0.032,-0.032,0.049,0.000,0.049
10.9006700,77.0504200,22.63,0.000,0.028,-0.028,0.010,0.000,0.010
10.9006700,77.0504160,22.00,0.047,0.023,0.024,0.000,0.000,0.000
10.9006690,77.0504100,21.89,0.071,0.018,0.053,0.000,0.000,0.000
10.9006670,77.0504100,22.02,0.079,0.012,0.067,0.000,0.000,0.000
10.9006640,77.0503900,22.22,0.080,0.006,0.074,0.000,0.000,0.000
10.9006620,77.0503900,22.53,0.091,0.002,0.089,0.000,0.000,0.000
10.9006610,77.0503840,22.39,0.056,0.000,0.056,0.000,0.000,-0.000
10.9006610,77.0503800,21.97,0.039,0.000,0.039,0.000,0.001,-0.001
10.9006600,77.0503700,22.86,0.032,0.000,0.032,0.000,0.001,-0.001
10.9006590,77.0503600,22.60,0.043,0.001,0.042,0.000,0.000,0.000
10.9006590,77.0503520,22.67,0.041,0.002,0.038,0.000,0.000,0.000
10.9006560,77.0503500,22.33,0.049,0.003,0.046,0.000,0.000,0.000
10.9006550,77.0503400,22.17,0.049,0.004,0.045,0.000,0.000,0.000
10.9006540,77.0503300,22.01,0.060,0.007,0.054,0.000,0.000,0.000
10.9006530,77.0503300,22.18,0.049,0.009,0.040,0.000,0.000,0.000
10.9006520,77.0503200,21.80,0.044,0.011,0.033,0.000,0.000,0.000
10.9006500,77.0503100,22.52,0.043,0.014,0.029,0.000,0.000,0.000
10.9006480,77.0503100,22.38,0.027,0.017,0.010,0.000,0.000,0.000
10.9006470,77.0503000,22.39,0.016,0.020,-0.004,0.000,0.000,0.000
10.9006460,77.0502900,22.05,0.028,0.024,0.004,0.000,0.000,0.000
10.9006440,77.0502840,22.09,0.031,0.028,0.003,0.000,0.000,0.000
10.9006430,77.0502800,21.98,0.033,0.035,-0.002,0.000,0.000,0.000
10.9006420,77.0502800,21.41,0.052,0.041,0.011,0.000,0.000,0.000
10.9006410,77.0502700,21.02,0.065,0.047,0.019,0.000,0.000,0.000
10.9006400,77.0502600,21.28,0.052,0.051,0.001,0.000,0.000,0.000
10.9006380,77.0502520,21.26,0.022,0.054,-0.032,0.000,0.000,0.000
10.9006370,77.0502500,20.70,0.022,0.054,-0.032,0.000,0.000,0.000
10.9006360,77.0502500,20.50,0.000,0.052,-0.052,0.001,0.000,0.001
10.9006350,77.0502400,20.21,0.000,0.049,-0.049,0.019,0.000,0.019
10.9006330,77.0502300,19.84,0.000,0.045,-0.045,0.020,0.000,0.020
10.9006320,77.0502240,19.50,0.001,0.039,-0.038,0.000,0.000,0.000
10.9006310,77.0502240,19.06,0.000,0.033,-0.033,0.010,0.000,0.010
10.9006310,77.0502200,19.09,0.000,0.025,-0.025,0.008,0.000,0.008
10.9006300,77.0502100,19.16,0.000,0.015,-0.015,0.010,0.000,0.010
10.9006280,77.0502000,19.77,0.000,0.006,-0.006,0.012,0.000,0.012
10.9006280,77.0502000,19.10,0.000,0.000,0.000,0.021,0.002,0.019
10.9006270,77.0501840,18.99,0.000,0.000,0.000,0.021,0.009,0.012
10.9006260,77.0501840,19.06,0.000,0.000,0.000,0.014,0.012,0.002
10.9006250,77.0501800,19.78,0.000,0.000,0.000,0.025,0.010,0.015
10.9006240,77.0501700,19.99,0.000,0.000,0.000,0.038,0.007,0.031
10.9006240,77.0501600,19.96,0.000,0.000,0.000,0.040,0.004,0.035
10.9006230,77.0501520,20.24,0.000,0.000,0.000,0.044,0.001,0.043
10.9006230,77.0501520,19.94,0.000,0.000,-0.000,0.038,0.000,0.038
10.9006220,77.0501500,19.51,0.000,0.000,0.000,0.033,0.001,0.032
10.9006220,77.0501400,19.66,0.000,0.000,0.000,0.024,0.004,0.020
10.9006230,77.0501300,19.63,0.000,0.000,0.000,0.018,0.009,0.008
