tick_ms,row_type,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,lat,lon,alt,speed,sats,vbat,gps_epoch,imu_sensor_us
646479,I,-0.0739,0.3972,1.0970,-129.39,-412.44,-146.77,,,,,,,,627699968
646499,I,-0.1279,0.3024,0.9897,-112.07,-459.45,-130.06,,,,,,,,627720000
646519,I,-0.1221,0.2712,0.9843,-77.01,-526.71,-115.85,,,,,,,,627740032
646539,I,-0.0381,0.2485,1.0225,-84.02,-565.79,-111.16,,,,,,,,627760000
646559,I,-0.0009,0.0884,0.9955,-109.70,-579.45,-128.96,,,,,,,,627779968
646579,I,0.0217,0.1177,0.9740,-76.46,-579.45,-166.71,,,,,,,,627800000
645590,G,0.0217,0.1177,0.9740,-76.46,-579.45,-166.71,10.900469,77.0489968,398.5,60.43,6,4.12,1777698691,627800000
646599,I,0.0325,0.2559,0.9161,-60.24,-562.74,-200.49,,,,,,,,627820032
646619,I,0.0411,0.2528,0.8419,-40.55,-552.13,-231.59,,,,,,,,627840000
646639,I,0.1282,0.4371,1.0050,-65.98,-525.91,-262.44,,,,,,,,627859968
646659,I,0.1643,0.4901,1.1930,-145.24,-471.89,-304.51,,,,,,,,627880000
646679,I,0.1577,0.4724,1.2869,-217.20,-412.44,-343.11,,,,,,,,627900032
646699,I,0.2134,0.5994,1.3622,-347.44,-347.26,-369.21,,,,,,,,627920000
646719,I,0.1997,0.4575,1.2733,-506.52,-289.39,-413.66,,,,,,,,627939968
646739,I,0.1237,0.2209,1.1666,-514.88,-240.49,-442.62,,,,,,,,627960000
646759,I,0.0513,0.2604,1.0471,-447.87,-202.32,-445.98,,,,,,,,627980032
646779,I,0.0942,0.2997,1.0813,-440.98,-184.21,-454.02,,,,,,,,628000000
646799,I,0.1085,0.3545,1.2982,-432.74,-164.82,-452.32,,,,,,,,628019968
646819,I,0.1201,0.4940,1.4203,-447.07,-128.29,-431.40,,,,,,,,628040000
646839,I,0.1566,0.4857,1.4031,-498.84,-99.94,-426.65,,,,,,,,628060032
646859,I,0.1443,0.2671,1.2993,-477.68,-54.70,-423.11,,,,,,,,628080000
646879,I,0.1265,0.1091,1.2341,-408.41,-25.06,-417.93,,,,,,,,628099968
646899,I,0.1051,0.0623,1.2212,-323.29,-32.56,-411.40,,,,,,,,628120000
646919,I,0.2063,0.2000,1.4047,-260.18,-18.60,-384.21,,,,,,,,628140032
646939,I,0.1678,0.1543,1.2581,-225.55,21.34,-365.73,,,,,,,,628160000
646959,I,0.1019,0.0262,1.0771,-174.09,51.89,-340.18,,,,,,,,628179968
645952,G,0.1019,0.0262,1.0771,-174.09,51.89,-340.18,10.900432,77.04897,398.6,59.13,6,4.12,1777698691,628179968
646979,I,0.0522,0.0948,1.0491,-89.15,61.83,-297.07,,,,,,,,628200000
646999,I,0.0767,0.2889,1.1556,-83.60,67.32,-266.89,,,,,,,,628220032
647019,I,0.0996,0.3270,1.2661,-107.62,81.16,-251.46,,,,,,,,628240000
647039,I,0.0675,0.2954,1.1776,-136.89,83.90,-237.13,,,,,,,,628259968
647059,I,0.0469,0.1946,1.1055,-184.70,62.87,-230.00,,,,,,,,628280000
646069,G,0.0469,0.1946,1.1055,-184.70,62.87,-230.00,10.900419,77.048968,398.6,59.08,6,4.12,1777698691,628280000
647079,I,0.0040,0.0369,1.0581,-191.34,46.28,-230.98,,,,,,,,628300032
647099,I,-0.0718,-0.0897,0.9351,-114.02,11.71,-242.68,,,,,,,,628320000
647119,I,-0.0391,0.1412,0.9441,-51.77,-36.71,-246.46,,,,,,,,628339968
647139,I,0.0614,0.4583,1.1378,-100.73,-59.63,-250.18,,,,,,,,628360000
647159,I,0.0760,0.4165,1.2136,-180.98,-47.50,-260.49,,,,,,,,628380032
647179,I,0.0500,0.3380,1.0970,-215.61,-45.98,-264.51,,,,,,,,628400000
646180,G,0.0500,0.3380,1.0970,-215.61,-45.98,-264.51,10.900406,77.04896,398.9,59.04,6,4.12,1777698691,628400000
647199,I,0.0626,0.4528,1.0309,-259.39,-62.20,-261.40,,,,,,,,628419968
647219,I,0.1967,0.5476,1.2050,-370.37,-51.16,-263.41,,,,,,,,628440000
647239,I,0.1622,0.3792,1.3722,-485.79,-40.49,-279.21,,,,,,,,628460032
647259,I,0.0463,0.0500,1.2875,-509.33,-54.33,-299.33,,,,,,,,628480000
647279,I,-0.0073,-0.1591,1.0012,-424.09,-87.13,-307.13,,,,,,,,628499968
647299,I,-0.0078,-0.1694,0.9937,-307.62,-123.84,-319.21,,,,,,,,628520000
647319,I,0.0732,0.1053,1.0752,-224.76,-123.17,-319.63,,,,,,,,628540032
647339,I,0.1432,0.2860,1.1038,-242.99,-108.60,-327.20,,,,,,,,628560000
647359,I,0.1309,0.1692,1.0442,-221.40,-104.51,-325.00,,,,,,,,628579968
647379,I,0.1034,0.0648,0.9990,-163.17,-108.60,-311.77,,,,,,,,628600000
647399,I,0.1210,0.0530,1.0736,-124.82,-107.07,-295.61,,,,,,,,628620032
647419,I,0.0879,0.0686,1.1492,-95.61,-97.20,-284.39,,,,,,,,628640000
647439,I,0.1039,0.2109,1.1278,-118.66,-95.30,-256.83,,,,,,,,628659968
647459,I,0.0581,0.0437,1.1174,-147.93,-101.22,-241.46,,,,,,,,628680000
647479,I,0.0167,-0.0852,1.0897,-130.67,-123.11,-218.60,,,,,,,,628700032
647499,I,0.0289,-0.1112,1.0049,-90.12,-142.26,-202.26,,,,,,,,628720000
647519,I,0.0503,0.0105,1.0250,-69.39,-158.78,-194.27,,,,,,,,628739968
647539,I,0.0232,0.2188,1.0563,-78.05,-172.01,-186.95,,,,,,,,628760000
647559,I,0.0509,0.2258,1.0616,-116.46,-191.46,-188.23,,,,,,,,628780032
647579,I,0.0393,0.1117,1.0328,-94.94,-209.09,-195.06,,,,,,,,628800000
647599,I,0.0508,0.1713,1.0314,-72.74,-221.65,-197.13,,,,,,,,628819968
647619,I,0.0867,0.2714,1.0775,-85.37,-230.12,-206.22,,,,,,,,628840000
647639,I,0.0543,0.3304,1.0280,-94.27,-237.01,-216.59,,,,,,,,628860032
647659,I,0.0808,0.4817,1.1575,-149.02,-249.82,-220.06,,,,,,,,628880000
647679,I,0.0763,0.4188,1.2540,-217.32,-251.10,-235.61,,,,,,,,628899968
647699,I,0.0472,0.2198,1.1761,-209.27,-257.56,-252.68,,,,,,,,628920000
646714,G,0.0472,0.2198,1.1761,-209.27,-257.56,-252.68,10.900345,77.04892,399.2,56.38,6,4.12,1777698691,628920000
647719,I,0.0466,0.2612,1.0535,-183.78,-266.10,-260.12,,,,,,,,628940032
647739,I,0.0699,0.2017,1.0371,-196.52,-277.56,-277.87,,,,,,,,628960000
647759,I,0.1111,0.3384,1.2423,-191.16,-270.00,-289.02,,,,,,,,628979968
647779,I,0.1058,0.4889,1.3090,-238.48,-249.27,-303.35,,,,,,,,629000000
647799,I,0.1110,0.5101,1.3744,-314.39,-229.76,-319.57,,,,,,,,629020032
647819,I,0.1669,0.5906,1.5675,-443.78,-183.66,-327.68,,,,,,,,629040000
646827,G,0.1669,0.5906,1.5675,-443.78,-183.66,-327.68,10.900333,77.04891,399.2,55.98,6,4.12,1777698691,629040000
647839,I,0.1055,0.1533,1.2903,-521.16,-141.65,-370.67,,,,,,,,629059968
647859,I,0.0470,-0.1954,1.1127,-424.57,-131.10,-391.34,,,,,,,,629080000
647879,I,0.0315,0.1569,1.2747,-350.91,-134.15,-383.72,,,,,,,,629100032
647899,I,0.0956,0.3904,1.4889,-384.82,-128.84,-394.76,,,,,,,,629120000
647919,I,0.0259,0.2592,1.4408,-365.18,-107.87,-389.02,,,,,,,,629139968
647939,I,0.0404,0.3064,1.0901,-360.06,-92.99,-371.89,,,,,,,,629160000
647959,I,0.0675,-0.0187,1.1663,-335.00,-84.88,-368.41,,,,,,,,629180032
647979,I,0.1008,-0.0480,1.3385,-220.24,-66.46,-343.84,,,,,,,,629200000
647999,I,0.1685,0.2520,1.3683,-207.38,-37.07,-337.50,,,,,,,,629219968
648019,I,0.1349,0.2782,1.4067,-256.83,8.96,-335.55,,,,,,,,629240000
648039,I,0.0787,0.2511,1.2990,-277.01,44.33,-324.09,,,,,,,,629260032
648059,I,0.0433,0.1815,1.2571,-291.40,55.98,-314.33,,,,,,,,629280000
648079,I,0.0032,0.0182,1.2213,-250.24,53.54,-301.77,,,,,,,,629299968
648099,I,0.0752,0.0858,1.2416,-208.29,52.80,-285.43,,,,,,,,629320000
648119,I,0.0693,0.1599,1.2280,-183.54,55.49,-280.06,,,,,,,,629340032
648139,I,0.0138,0.2275,1.1982,-168.35,51.83,-273.66,,,,,,,,629360000
648159,I,0.0420,0.1810,1.1880,-170.98,36.83,-262.99,,,,,,,,629379968
648179,I,0.0396,0.0664,1.0938,-129.82,27.56,-254.39,,,,,,,,629400000
648199,I,0.0767,0.1458,1.0980,-102.32,25.67,-247.20,,,,,,,,629420032
648219,I,0.0715,0.1805,1.0933,-89.94,27.50,-246.77,,,,,,,,629440000
648239,I,0.0542,0.2189,1.1039,-93.72,27.13,-246.22,,,,,,,,629459968
648259,I,0.0826,0.2977,1.1633,-141.77,22.44,-239.70,,,,,,,,629480000
647269,G,0.0826,0.2977,1.1633,-141.77,22.44,-239.70,10.900283,77.04886,398.9,54.73,6,4.12,1777698691,629480000
648279,I,0.0763,0.1846,1.1564,-171.34,14.63,-243.78,,,,,,,,629500032
648299,I,0.0515,0.1296,0.9969,-140.12,9.76,-245.91,,,,,,,,629520000
648319,I,0.0753,0.2426,1.0199,-120.91,6.46,-255.55,,,,,,,,629539968
648339,I,0.1290,0.4366,1.2604,-174.51,17.20,-272.32,,,,,,,,629560000
648359,I,0.0929,0.3829,1.2308,-239.88,41.40,-298.29,,,,,,,,629580032
648379,I,0.0366,0.1639,1.0038,-259.88,44.45,-323.17,,,,,,,,629600000
647383,G,0.0366,0.1639,1.0038,-259.88,44.45,-323.17,10.900273,77.04885,398.7,55.32,6,4.12,1777698691,629600000
648399,I,0.0227,0.0463,1.0155,-213.90,45.73,-335.91,,,,,,,,629619968
648419,I,0.0846,0.2194,1.2158,-185.18,62.62,-355.43,,,,,,,,629640000
648439,I,0.1606,0.4447,1.3029,-235.37,104.63,-380.12,,,,,,,,629660032
648459,I,0.1268,0.4027,1.2551,-326.83,153.23,-401.28,,,,,,,,629680000
648479,I,0.0774,0.2102,1.1973,-349.21,186.77,-415.18,,,,,,,,629699968
648499,I,0.0936,0.1133,1.2135,-325.49,217.38,-422.80,,,,,,,,629720000
648519,I,0.0919,0.1979,1.1892,-314.94,248.90,-422.93,,,,,,,,629740032
648539,I,0.1259,0.1794,1.2047,-332.07,286.52,-425.30,,,,,,,,629760000
648559,I,0.1212,0.1162,1.1437,-295.12,327.93,-420.24,,,,,,,,629779968
648579,I,0.1550,0.1704,1.1090,-230.24,372.87,-416.65,,,,,,,,629800000
648599,I,0.1339,0.1908,1.0724,-188.41,419.39,-408.90,,,,,,,,629820032
648619,I,0.1019,0.2583,1.0935,-152.80,455.06,-391.65,,,,,,,,629840000
648639,I,0.1842,0.3840,1.2065,-184.02,502.01,-370.24,,,,,,,,629859968
648659,I,0.1776,0.3624,1.1755,-212.20,542.07,-349.45,,,,,,,,629880000
648679,I,0.1401,0.3441,1.1046,-240.37,570.24,-324.15,,,,,,,,629900032
648699,I,0.0515,0.1785,1.0248,-238.35,585.24,-303.54,,,,,,,,629920000
648719,I,-0.0026,0.0236,0.9904,-172.93,567.01,-285.24,,,,,,,,629939968
648739,I,-0.0179,0.0977,1.0070,-106.22,540.79,-261.83,,,,,,,,629960000
648759,I,0.0314,0.2954,1.1041,-72.93,517.13,-245.18,,,,,,,,629980032
648779,I,0.0850,0.4952,1.1520,-128.66,505.49,-226.95,,,,,,,,630000000
648799,I,0.0044,0.3643,1.0709,-186.46,490.18,-200.73,,,,,,,,630019968
648819,I,-0.0787,0.0027,0.9824,-166.10,447.44,-182.68,,,,,,,,630040000
648839,I,-0.0807,-0.2001,0.9723,-57.32,389.39,-174.45,,,,,,,,630060032
648859,I,0.0135,0.0988,1.0422,18.90,350.12,-179.63,,,,,,,,630080000
648879,I,0.0955,0.3638,1.0654,-32.44,343.66,-185.73,,,,,,,,630099968
648899,I,0.0648,0.3030,1.0508,-97.32,345.37,-177.38,,,,,,,,630120000
648919,I,0.0658,0.1143,1.0476,-106.22,338.54,-157.80,,,,,,,,630140032
648939,I,0.0967,0.0367,1.0471,-56.59,329.27,-139.94,,,,,,,,630160000
648959,I,0.0953,0.1356,0.9979,-40.85,327.50,-132.01,,,,,,,,630179968
648979,I,0.0498,0.0706,0.9623,-41.71,323.29,-136.28,,,,,,,,630200000
648999,I,-0.0110,0.0295,0.9692,-18.48,294.33,-144.09,,,,,,,,630220032
649019,I,-0.0613,0.1632,0.9440,10.67,240.98,-145.24,,,,,,,,630240000
649039,I,-0.0535,0.2000,0.9360,-1.77,183.29,-144.15,,,,,,,,630259968
649059,I,-0.0284,0.1799,0.9761,-45.73,136.46,-149.76,,,,,,,,630280000
649079,I,0.0000,0.1949,1.0203,-85.37,108.72,-152.20,,,,,,,,630300032
649099,I,0.0251,0.1063,0.9895,-100.67,94.45,-147.56,,,,,,,,630320000
649119,I,0.0243,0.0817,0.9241,-66.10,81.28,-147.07,,,,,,,,630339968
649139,I,0.0548,0.1515,0.8385,-30.61,76.95,-156.28,,,,,,,,630360000
649159,I,0.0609,0.1427,0.8423,-9.27,91.16,-166.83,,,,,,,,630380032
648161,G,0.0609,0.1427,0.8423,-9.27,91.16,-166.83,10.90024,77.0488,398.6,57.81,6,4.12,1777698691,630380032
649179,I,0.0552,0.2134,0.9524,-17.32,97.38,-178.11,,,,,,,,630400000
649199,I,0.0522,0.2504,1.0167,-44.57,96.95,-180.67,,,,,,,,630419968
649219,I,0.0751,0.2729,0.9874,-82.26,106.04,-184.21,,,,,,,,630440000
649239,I,0.0505,0.2167,0.9475,-102.50,116.52,-190.85,,,,,,,,630460032
649259,I,0.0369,0.1857,0.9353,-80.85,120.06,-191.04,,,,,,,,630480000
649279,I,0.0476,0.1788,0.9252,-66.04,136.71,-191.71,,,,,,,,630499968
649299,I,0.0466,0.1985,0.9668,-60.79,155.06,-194.76,,,,,,,,630520000
649319,I,0.0430,0.2319,0.9490,-72.68,176.89,-195.43,,,,,,,,630540032
649339,I,0.0441,0.1310,0.8990,-63.23,195.30,-190.79,,,,,,,,630560000
649359,I,0.0167,0.0824,0.8826,-12.13,201.16,-183.66,,,,,,,,630579968
649379,I,0.0142,0.0210,0.8010,68.60,209.94,-178.17,,,,,,,,630600000
649399,I,0.0818,0.2078,0.8848,78.96,231.34,-174.94,,,,,,,,630620032
649419,I,0.0513,0.2338,0.9172,25.37,263.60,-176.22,,,,,,,,630640000
649439,I,0.0361,0.2134,0.9128,21.71,285.79,-164.63,,,,,,,,630659968
649459,I,0.0154,0.0986,0.8337,24.02,282.56,-150.30,,,,,,,,630680000
649479,I,0.0216,0.1566,0.8806,58.05,270.55,-139.57,,,,,,,,630700032
649499,I,0.0372,0.2748,0.8958,10.00,271.10,-133.90,,,,,,,,630720000
649519,I,-0.0017,0.2114,0.9464,-45.73,268.96,-130.18,,,,,,,,630739968
649539,I,-0.0261,0.1097,0.9596,-71.28,250.67,-115.18,,,,,,,,630760000
649559,I,-0.0496,0.0546,0.9521,-65.55,236.04,-107.26,,,,,,,,630780032
649579,I,-0.0392,0.1448,0.9226,-47.32,215.06,-112.68,,,,,,,,630800000
649599,I,-0.0210,0.2362,0.9817,-69.57,200.61,-113.54,,,,,,,,630819968
649619,I,-0.0690,0.2434,1.0088,-72.87,178.35,-104.21,,,,,,,,630840000
649639,I,-0.1093,0.2072,0.9814,-68.48,147.38,-87.26,,,,,,,,630860032
649659,I,-0.0763,0.2153,0.9924,-58.35,124.09,-79.09,,,,,,,,630880000
649679,I,-0.0490,0.2946,1.0280,-48.84,115.43,-75.12,,,,,,,,630899968
649699,I,-0.0886,0.2501,1.0105,-45.79,115.73,-67.56,,,,,,,,630920000
649719,I,-0.1019,0.1300,0.8894,-20.98,98.29,-60.98,,,,,,,,630940032
649739,I,-0.1248,0.1302,0.9220,11.65,76.04,-67.01,,,,,,,,630960000
649759,I,-0.0707,0.2292,0.9601,31.65,67.80,-83.17,,,,,,,,630979968
649779,I,-0.0950,0.2944,0.9767,20.24,71.95,-95.18,,,,,,,,631000000
649799,I,-0.1342,0.2249,0.9723,18.96,86.04,-94.21,,,,,,,,631020032
649819,I,-0.1290,0.2341,0.9569,24.70,102.50,-92.13,,,,,,,,631040000
649839,I,-0.1163,0.2743,0.9395,14.51,118.41,-90.98,,,,,,,,631059968
649859,I,-0.0927,0.2878,0.9587,2.93,129.70,-82.07,,,,,,,,631080000
649879,I,-0.1198,0.2670,0.9032,28.48,124.76,-75.67,,,,,,,,631100032
648888,G,-0.1198,0.2670,0.9032,28.48,124.76,-75.67,10.900203,77.048708,398.4,56.03,6,4.12,1777698691,631100032
649899,I,-0.0944,0.2046,0.8665,70.37,102.07,-75.67,,,,,,,,631120000
649919,I,-0.0771,0.3236,0.8989,70.73,63.48,-82.01,,,,,,,,631139968
649939,I,-0.0530,0.3805,0.9823,23.72,18.41,-79.33,,,,,,,,631160000
649959,I,-0.0032,0.2993,0.9249,-1.22,-12.26,-77.32,,,,,,,,631180032
649979,I,0.0323,0.3156,0.9270,4.57,-18.72,-77.32,,,,,,,,631200000
649999,I,0.0245,0.4661,1.0828,-6.34,-3.11,-84.76,,,,,,,,631219968
649002,G,0.0245,0.4661,1.0828,-6.34,-3.11,-84.76,10.9002,77.04869,398.4,56.66,6,4.12,1777698691,631219968
650019,I,0.0516,0.4678,1.0151,-37.38,3.90,-89.76,,,,,,,,631240000
650039,I,0.0778,0.4475,0.9478,-65.85,5.61,-83.11,,,,,,,,631260032
650059,I,0.0992,0.4187,0.9548,-50.06,2.38,-77.80,,,,,,,,631280000
650079,I,0.0737,0.3860,0.9542,3.41,-2.44,-86.28,,,,,,,,631299968
650099,I,0.0907,0.3636,0.8947,33.66,-22.93,-83.54,,,,,,,,631320000
650119,I,0.0438,0.4661,0.8417,94.09,-25.85,-76.40,,,,,,,,631340032
650139,I,0.0375,0.6664,0.8213,164.82,-28.29,-76.95,,,,,,,,631360000
650159,I,0.0933,0.7513,0.8628,129.27,-16.83,-87.87,,,,,,,,631379968
650179,I,0.1306,0.7191,0.9182,77.26,-1.40,-94.45,,,,,,,,631400000
650199,I,0.0851,0.5872,0.9688,42.56,23.29,-96.34,,,,,,,,631420032
650219,I,-0.0057,0.4828,0.9437,44.57,30.00,-94.88,,,,,,,,631440000
650239,I,0.0007,0.6085,0.8644,38.05,27.26,-101.28,,,,,,,,631459968
650259,I,0.0214,0.5579,0.7847,32.26,13.11,-99.21,,,,,,,,631480000
650279,I,0.0350,0.5076,0.7163,50.43,-12.50,-96.77,,,,,,,,631500032
650299,I,0.0874,0.5315,0.6779,59.21,-34.15,-90.55,,,,,,,,631520000
650319,I,0.1790,0.6854,0.8381,13.84,-33.11,-83.29,,,,,,,,631539968
650339,I,0.1935,0.7014,0.9402,-82.26,-15.30,-81.77,,,,,,,,631560000
650359,I,0.1431,0.6046,0.9290,-139.88,5.37,-82.26,,,,,,,,631580032
650379,I,0.0627,0.4994,0.9133,-152.80,20.18,-84.51,,,,,,,,631600000
650399,I,0.0154,0.4585,0.8878,-105.61,32.26,-85.06,,,,,,,,631619968
650419,I,0.0116,0.5167,0.9380,-86.34,24.15,-97.62,,,,,,,,631640000
650439,I,0.0067,0.5959,1.0037,-107.62,-0.67,-104.63,,,,,,,,631660032
650459,I,0.0642,0.6184,1.0057,-123.29,-19.76,-95.79,,,,,,,,631680000
650479,I,0.1398,0.5981,1.0457,-122.56,-30.00,-83.05,,,,,,,,631699968
650499,I,0.1322,0.6133,1.1127,-104.94,-27.99,-79.88,,,,,,,,631720000
650519,I,0.1199,0.6014,1.0684,-76.34,-27.50,-75.67,,,,,,,,631740032
650539,I,0.1096,0.4824,1.0597,-54.15,-30.18,-71.71,,,,,,,,631760000
650559,I,0.0813,0.4294,1.0250,-8.17,-23.84,-70.00,,,,,,,,631779968
650579,I,0.0850,0.5061,0.9763,25.67,-23.17,-72.56,,,,,,,,631800000
650599,I,0.1068,0.5299,0.9584,15.43,-26.10,-78.29,,,,,,,,631820032
649616,G,0.1068,0.5299,0.9584,15.43,-26.10,-78.29,10.900188,77.04853,397.1,66.67,6,4.12,1777698691,631820032
650619,I,0.1075,0.5630,0.9705,5.18,-21.77,-81.89,,,,,,,,631840000
650639,I,0.1122,0.4662,0.9196,-4.76,-20.49,-77.74,,,,,,,,631859968
650659,I,0.0969,0.4188,0.8481,22.13,-19.15,-84.27,,,,,,,,631880000
650679,I,0.1034,0.4252,0.8727,42.93,-11.65,-87.80,,,,,,,,631900032
650699,I,0.0844,0.4585,0.8949,49.27,-15.91,-85.30,,,,,,,,631920000
650719,I,0.1050,0.5958,0.9279,37.20,-31.10,-80.00,,,,,,,,631939968
649731,G,0.1050,0.5958,0.9279,37.20,-31.10,-80.00,10.900188,77.04851,397.1,68.61,6,4.12,1777698691,631939968
650739,I,0.1603,0.5898,0.9376,-22.20,-25.30,-71.59,,,,,,,,631960000
650759,I,0.1025,0.3969,0.8103,-20.37,-19.57,-72.87,,,,,,,,631980032
650779,I,0.0813,0.3907,0.8082,16.28,-29.88,-75.67,,,,,,,,632000000
650799,I,0.0724,0.4629,0.9316,45.30,-36.52,-75.43,,,,,,,,632019968
650819,I,0.0845,0.5776,0.8683,51.52,-49.57,-70.73,,,,,,,,632040000
650839,I,0.1027,0.6348,0.8588,-13.05,-59.39,-64.82,,,,,,,,632060032
650859,I,0.0938,0.5872,0.9519,-51.16,-57.13,-62.26,,,,,,,,632080000
650879,I,0.0822,0.5020,0.9637,-51.04,-61.83,-57.87,,,,,,,,632099968
650899,I,0.0850,0.4364,0.8679,-46.71,-76.22,-57.38,,,,,,,,632120000
650919,I,0.0671,0.3479,0.8337,-15.98,-87.32,-58.60,,,,,,,,632140032
650939,I,0.0786,0.4224,0.8757,29.39,-90.91,-66.04,,,,,,,,632160000
650959,I,0.1156,0.5696,0.9374,12.01,-99.51,-72.26,,,,,,,,632179968
649979,G,0.1156,0.5696,0.9374,12.01,-99.51,-72.26,10.900192,77.04843,397.1,73.80,6,4.12,1777698691,632179968
650979,I,0.0660,0.5220,0.8907,-2.32,-113.84,-69.51,,,,,,,,632200000
650999,I,0.0674,0.4032,0.8323,8.96,-125.98,-61.28,,,,,,,,632220032
651019,I,0.0563,0.3137,0.8138,36.52,-129.94,-58.66,,,,,,,,632240000
651039,I,0.0292,0.3829,0.8525,58.35,-140.67,-60.12,,,,,,,,632259968
651059,I,0.0120,0.4347,0.8834,42.56,-156.22,-52.62,,,,,,,,632280000
651079,I,0.0073,0.3774,0.8362,29.45,-178.05,-36.28,,,,,,,,632300032
650097,G,0.0073,0.3774,0.8362,29.45,-178.05,-36.28,10.900193,77.04841,397.1,74.79,6,4.12,1777698691,632300032
651099,I,0.0372,0.3450,0.7822,22.62,-205.91,-16.52,,,,,,,,632320000
651119,I,0.0422,0.3239,0.8375,21.65,-227.13,-0.67,,,,,,,,632339968
651139,I,0.0635,0.3365,0.8759,22.50,-253.72,15.91,,,,,,,,632360000
651159,I,0.0522,0.3862,0.8251,33.17,-288.84,25.79,,,,,,,,632380032
651179,I,0.0891,0.4465,0.8795,16.40,-316.59,37.80,,,,,,,,632400000
651199,I,0.0992,0.4729,0.9058,-32.50,-337.80,35.79,,,,,,,,632419968
651219,I,0.0518,0.4139,0.9110,-58.41,-360.67,32.74,,,,,,,,632440000
651239,I,0.0209,0.3181,0.8857,-58.72,-393.66,25.12,,,,,,,,632460032
651259,I,0.0004,0.2749,0.8838,-9.33,-430.43,17.01,,,,,,,,632480000
651279,I,0.0319,0.3605,0.8514,22.68,-464.57,1.04,,,,,,,,632499968
651299,I,0.0735,0.4290,0.9143,5.30,-491.16,-17.87,,,,,,,,632520000
651319,I,0.0585,0.5087,1.0109,-38.84,-513.48,-24.09,,,,,,,,632540032
651339,I,0.0912,0.4490,1.0277,-87.62,-531.77,-28.72,,,,,,,,632560000
651359,I,0.1401,0.4341,1.0211,-115.55,-536.77,-43.23,,,,,,,,632579968
651379,I,0.1292,0.3934,0.9835,-131.89,-529.88,-62.74,,,,,,,,632600000
651399,I,0.1163,0.3512,0.9578,-117.50,-523.78,-79.21,,,,,,,,632620032
651419,I,0.1011,0.3650,0.9694,-97.44,-527.62,-96.22,,,,,,,,632640000
651439,I,0.1340,0.3502,0.9984,-96.22,-529.51,-108.23,,,,,,,,632659968
651459,I,0.1350,0.4075,0.9823,-84.15,-518.11,-120.79,,,,,,,,632680000
651479,I,0.1138,0.4561,1.0149,-91.22,-497.26,-136.04,,,,,,,,632700032
651499,I,0.1429,0.4678,1.0781,-112.68,-484.15,-142.07,,,,,,,,632720000
651519,I,0.1631,0.4989,1.0560,-141.04,-461.83,-136.28,,,,,,,,632739968
651539,I,0.1646,0.4197,1.0057,-160.49,-441.65,-143.78,,,,,,,,632760000
651559,I,0.1227,0.3234,0.9879,-140.55,-424.51,-150.12,,,,,,,,632780032
651579,I,0.0889,0.2740,0.9923,-89.15,-411.65,-154.02,,,,,,,,632800000
650594,G,0.0889,0.2740,0.9923,-89.15,-411.65,-154.02,10.900204,77.04831,397.1,76.54,6,4.12,1777698691,632800000
651599,I,0.0995,0.3792,1.0088,-60.12,-401.52,-159.09,,,,,,,,632819968
651619,I,0.1362,0.4817,1.1130,-97.68,-389.88,-158.48,,,,,,,,632840000
651639,I,0.1123,0.4380,1.1234,-141.04,-369.27,-162.13,,,,,,,,632860032
651659,I,0.0710,0.3182,0.9877,-153.84,-357.93,-162.74,,,,,,,,632880000
651679,I,0.0582,0.2336,1.0095,-108.72,-355.85,-163.11,,,,,,,,632899968
651699,I,0.0739,0.2780,1.0034,-44.88,-352.32,-168.41,,,,,,,,632920000
650708,G,0.0739,0.2780,1.0034,-44.88,-352.32,-168.41,10.900207,77.04829,397.1,76.54,6,4.12,1777698691,632920000
651719,I,0.1125,0.4431,1.0283,-31.89,-338.84,-177.32,,,,,,,,632940032
651739,I,0.1022,0.4653,1.0702,-90.24,-325.43,-184.21,,,,,,,,632960000
651759,I,0.0974,0.3699,1.1210,-131.10,-318.17,-181.71,,,,,,,,632979968
651779,I,0.0834,0.3143,1.0706,-136.52,-301.40,-177.80,,,,,,,,633000000
651799,I,0.0883,0.2660,1.0026,-106.59,-290.98,-185.06,,,,,,,,633020032
651819,I,0.0652,0.3242,0.9561,-67.80,-282.56,-189.70,,,,,,,,633040000
651839,I,0.0836,0.4258,1.0715,-86.77,-274.70,-198.11,,,,,,,,633059968
651859,I,0.1086,0.4146,1.1270,-117.44,-264.88,-199.21,,,,,,,,633080000
651879,I,0.1202,0.3466,1.0464,-142.87,-257.56,-194.02,,,,,,,,633100032
651899,I,0.1035,0.2827,1.0388,-129.09,-247.56,-197.56,,,,,,,,633120000
651919,I,0.1144,0.3721,1.0419,-104.70,-232.93,-205.12,,,,,,,,633139968
651939,I,0.1547,0.4520,1.0669,-129.39,-219.39,-206.89,,,,,,,,633160000
651959,I,0.1600,0.3850,1.0457,-156.04,-209.88,-207.74,,,,,,,,633180032
651979,I,0.1591,0.3629,1.0322,-153.78,-196.46,-207.38,,,,,,,,633200000
651999,I,0.1071,0.3751,1.0024,-113.29,-187.74,-214.82,,,,,,,,633219968
652019,I,0.1018,0.4985,1.0211,-101.95,-183.23,-221.71,,,,,,,,633240000
652039,I,0.1093,0.4856,1.0714,-145.73,-168.96,-223.72,,,,,,,,633260032
652059,I,0.1024,0.3759,0.9996,-144.76,-154.63,-224.21,,,,,,,,633280000
