gps_time,lat,lon,alt,speed,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,vbat
1773119136.54400,10.00898,76.36432,1.4,36.78,-0.0018,0.0507,0.9110,4.02,1.83,-3.72,0.37
1773119136.64500,10.00897,76.36433,1.4,36.74,0.3153,0.0049,0.9331,2.38,-6.04,-3.11,0.30
1773119137.74400,10.00896,76.36433,1.4,37.26,0.1526,0.0128,1.0332,1.22,2.44,-2.01,0.27
1773119137.84400,10.00895,76.36433,1.4,37.04,0.4862,-0.0087,1.1599,-0.98,-1.34,-1.28,0.38
1773119137.94400,10.00894,76.36433,1.4,37.10,0.2905,0.0541,0.8778,0.61,-2.62,-2.50,0.40
1773119137.03700,10.00894,76.36433,1.4,37.10,0.3666,0.0271,0.9441,0.24,-0.55,-2.38,0.33
1773119137.14500,10.00893,76.36433,1.4,36.28,0.3553,0.0996,0.9244,3.41,0.79,-2.87,0.31
1773119137.23700,10.00893,76.36433,1.4,36.28,0.2717,0.0321,0.9897,2.99,0.61,-1.95,0.29
1773119137.35100,10.00891,76.36435,1.3,35.27,0.0868,0.0746,1.0933,5.06,4.15,-2.87,0.33
1773119137.44500,10.0089,76.36435,1.3,34.99,0.4338,0.0081,1.0703,2.01,-2.74,-1.89,0.30
1773119137.54500,10.00889,76.36435,1.4,34.76,0.2225,0.0908,0.8213,4.09,-0.37,-1.22,0.45
1773119137.64500,10.00888,76.36436,1.4,34.45,0.3326,0.0531,0.9080,1.04,0.61,-0.79,0.34
1773119138.74400,10.00887,76.36436,1.4,33.99,0.3458,0.0813,0.9303,2.38,-3.66,0.67,0.35
1773119138.84400,10.00887,76.36436,1.4,33.56,0.3568,0.0565,0.8785,1.22,-2.13,0.37,0.29
1773119138.94400,10.00886,76.36436,1.3,33.36,0.4092,0.0508,0.9281,-0.91,-5.67,1.16,0.30
1773119138.03800,10.00886,76.36436,1.3,33.36,0.2354,0.0073,0.7493,2.26,-0.24,-0.37,0.38
1773119138.14400,10.00885,76.36436,1.4,33.11,0.3556,-0.0239,1.0845,-1.52,-4.02,0.67,0.28
1773119138.24500,10.00884,76.36437,1.3,32.28,0.2828,0.0491,1.1163,3.48,0.37,0.79,0.32
1773119138.34500,10.00883,76.36437,1.4,32.36,0.2793,0.0942,0.8733,5.12,-0.79,0.79,0.33
1773119138.44400,10.00882,76.36437,1.4,32.04,0.4271,0.0385,0.9178,-0.18,-0.61,0.67,0.36
1773119138.53700,10.00882,76.36437,1.4,32.04,0.3647,0.0074,0.8112,-2.68,-2.20,2.44,0.25
1773119138.65100,10.00881,76.36438,1.4,31.16,0.3745,0.0439,0.9979,-1.71,-0.98,2.68,0.49
1773119139.74400,10.0088,76.36438,1.4,31.24,0.3701,-0.0471,1.2086,-7.20,0.37,3.54,0.45
1773119139.84400,10.00879,76.36439,1.4,31.20,0.5402,0.0494,0.8772,-2.68,-2.87,2.32,0.38
1773119139.94500,10.00878,76.36439,1.4,30.48,0.2551,0.0813,1.0536,-2.07,0.24,2.44,0.41
1773119139.03800,10.00878,76.36439,1.4,30.48,0.0995,0.0144,1.0171,-6.16,-1.40,1.04,0.37
1773119139.14500,10.00878,76.36439,1.4,30.38,0.2634,0.1014,0.9824,-1.10,1.59,-1.04,0.35
1773119139.24500,10.00876,76.3644,1.4,29.82,0.0627,0.0221,1.0912,-1.46,0.79,-1.95,0.36
1773119139.34500,10.00875,76.3644,1.4,29.17,0.4709,0.0597,0.9481,4.51,-1.71,-2.87,0.30
1773119139.44500,10.00875,76.3644,1.3,29.40,0.3240,0.0193,0.8835,6.04,-0.73,-2.20,0.36
1773119139.55200,10.00874,76.3644,1.4,29.07,0.2241,0.0186,1.0677,5.24,1.71,-1.71,0.34
1773119139.64600,10.00873,76.3644,1.3,29.05,0.2318,0.0963,1.2104,7.07,5.98,-0.43,0.34
1773119140.74400,10.00873,76.36441,1.3,28.74,0.3435,0.0848,0.9845,4.45,-1.28,0.79,0.36
1773119140.84400,10.00872,76.36441,1.3,27.98,0.3325,0.0161,1.0090,-3.23,0.06,3.66,0.34
1773119140.94400,10.00871,76.36441,1.3,28.29,0.0896,-0.0631,0.7877,-0.91,0.85,6.28,0.32
1773119140.03800,10.00871,76.36441,1.3,28.29,0.4473,-0.0248,1.2687,-6.95,2.50,4.63,0.30
1773119140.14500,10.00871,76.36442,1.3,28.05,0.8799,0.0452,0.6738,-2.93,-5.61,3.78,0.38
1773119140.24500,10.00869,76.36442,1.3,27.99,0.5415,0.0623,0.8500,-9.21,-5.91,2.87,0.41
1773119140.34500,10.00869,76.36443,1.3,28.14,0.1866,-0.0485,0.9619,-10.67,-0.37,2.26,0.39
1773119140.44500,10.00868,76.36443,1.3,27.17,0.5273,0.0548,0.9554,-6.16,4.57,1.16,0.43
1773119140.54400,10.00867,76.36443,1.3,26.98,0.3269,0.0989,0.8972,-13.35,-1.52,0.73,0.38
1773119140.64500,10.00867,76.36443,1.3,26.27,0.3690,-0.0359,0.9011,-6.59,-0.37,-1.16,0.40
1773119141.74500,10.00866,76.36443,1.3,26.18,0.2510,-0.0361,1.1610,-12.20,-2.26,-1.46,0.33
1773119141.84500,10.00866,76.36443,1.3,25.91,0.2787,0.0953,0.7953,-13.90,-1.28,-0.37,0.38
1773119141.94500,10.00865,76.36443,1.3,25.19,0.2809,-0.0138,1.0602,-9.82,1.52,-0.12,0.43
1773119141.03800,10.00865,76.36443,1.3,25.19,0.3064,0.0177,1.0594,-19.33,-0.49,-0.49,0.39
1773119141.14500,10.00864,76.36444,1.3,24.92,0.5598,0.0995,0.8090,-26.71,-0.91,-2.13,0.37
1773119141.24400,10.00863,76.36444,1.3,23.94,0.2030,0.1346,1.0609,-27.93,1.46,-7.26,0.28
1773119141.34400,10.00863,76.36444,1.3,23.55,0.4678,-0.0172,0.9426,-31.52,2.87,-15.91,0.32
1773119141.44500,10.00862,76.36445,1.2,22.85,0.5427,0.0875,0.9913,-27.32,8.54,-27.26,0.23
1773119141.54500,10.00862,76.36445,1.2,21.88,0.5625,-0.0414,1.0236,-17.26,14.82,-34.57,0.37
1773119141.64500,10.00861,76.36445,1.2,21.01,0.3531,0.0007,1.1642,-15.43,19.39,-41.40,0.34
1773119142.74500,10.00861,76.36445,1.2,20.48,0.4513,-0.0126,1.0768,-9.57,21.83,-41.89,0.37
1773119142.84400,10.0086,76.36445,1.2,18.99,0.3386,-0.0262,0.9907,-9.82,19.21,-40.61,0.37
1773119142.94400,10.0086,76.36445,1.2,18.37,0.2373,0.1050,1.0729,-7.68,17.56,-38.60,0.30
1773119142.03800,10.0086,76.36445,1.2,18.37,0.3456,0.0668,0.8016,-13.66,16.46,-37.32,0.43
1773119142.14400,10.00859,76.36444,1.2,17.68,0.1675,0.0238,0.9774,-14.82,16.95,-39.63,0.28
1773119142.24400,10.00858,76.36444,1.2,17.08,0.3285,-0.0087,1.0995,-16.28,16.04,-42.74,0.38
1773119142.34400,10.00858,76.36444,1.2,17.21,0.3816,0.0642,0.7563,-15.79,6.52,-42.80,0.42
1773119142.44400,10.00858,76.36443,1.2,16.71,0.8169,0.0670,0.7988,-20.00,3.35,-44.76,0.35
1773119142.54400,10.00857,76.36443,1.2,16.97,0.6095,0.0120,1.2722,-12.32,22.01,-54.27,0.37
1773119142.64600,10.00857,76.36443,1.2,16.41,0.2430,-0.0913,1.0841,-14.33,39.45,-65.49,0.40
1773119143.74500,10.00857,76.36443,1.2,15.88,-0.1265,0.2648,1.0143,7.44,42.26,-66.16,0.31
1773119143.84400,10.00856,76.36443,1.2,14.97,0.0868,0.0769,1.3303,-2.99,21.71,-56.04,0.35
1773119143.94500,10.00856,76.36443,1.2,15.63,0.2719,-0.0321,0.9180,-7.87,1.28,-48.48,0.37
1773119143.03800,10.00856,76.36443,1.2,15.63,0.2633,0.0450,1.0010,-7.38,7.13,-46.34,0.37
1773119143.14500,10.00856,76.36442,1.2,15.85,0.2537,0.0316,0.8455,-9.70,12.80,-42.07,0.39
1773119143.24500,10.00856,76.36441,1.2,14.98,0.3357,0.0350,1.0565,-12.44,18.78,-41.22,0.37
1773119143.34500,10.00856,76.36441,1.2,15.20,0.3632,-0.0237,1.0837,-18.96,15.98,-44.15,0.29
1773119143.44400,10.00856,76.3644,1.2,14.86,0.2676,0.0117,1.0814,-21.40,14.15,-48.23,0.44
1773119143.54400,10.00856,76.3644,1.2,14.38,0.2743,0.1864,1.1884,-11.83,15.85,-53.17,0.40
1773119143.64500,10.00856,76.3644,1.2,14.52,0.3871,0.0844,1.1129,-6.34,26.40,-60.61,0.31
1773119144.74500,10.00856,76.3644,1.2,14.48,0.3018,-0.0160,1.0610,-8.41,29.82,-66.40,0.34
1773119144.84600,10.00856,76.36439,1.2,13.99,0.3638,0.0537,1.0345,-6.95,26.89,-64.33,0.28
1773119144.94500,10.00856,76.36439,1.3,13.28,0.3099,0.0599,1.2050,-5.00,23.54,-62.13,0.39
1773119144.03900,10.00856,76.36439,1.3,13.28,0.0306,-0.0576,1.0436,-6.65,20.79,-58.96,0.40
1773119144.14600,10.00857,76.36439,1.3,13.48,0.0248,-0.0238,1.0311,-5.12,21.40,-55.24,0.31
1773119144.24600,10.00857,76.36438,1.3,13.18,0.0771,0.0808,1.0084,-1.22,14.02,-52.62,0.36
1773119144.34600,10.00857,76.36438,1.2,13.29,-0.1975,0.0331,1.1260,-0.12,19.63,-51.83,0.35
1773119144.44600,10.00858,76.36437,1.2,13.62,-0.0183,-0.0826,1.2231,0.55,15.91,-49.45,0.33
1773119144.54600,10.00858,76.36437,1.2,14.88,-0.1958,-0.0088,1.2024,3.29,15.91,-44.94,0.38
1773119144.64700,10.00858,76.36437,1.3,16.54,0.0302,0.0020,0.8634,9.15,14.57,-38.96,0.39
1773119145.74700,10.00859,76.36437,1.3,17.75,0.0121,0.0646,1.0112,12.68,13.35,-33.48,0.29
1773119145.84600,10.00859,76.36436,1.3,18.00,-0.4017,0.0006,1.3229,10.67,10.06,-27.13,0.40
1773119145.94600,10.0086,76.36436,1.3,19.42,0.0365,-0.0974,0.9325,0.43,4.88,-20.67,0.34
1773119145.04000,10.0086,76.36436,1.3,19.42,-0.2966,0.0626,1.1274,14.09,6.83,-17.44,0.33
1773119145.14800,10.0086,76.36436,1.2,20.12,0.1017,0.0708,1.1891,3.96,1.04,-12.07,0.41
1773119145.24700,10.00861,76.36436,1.2,21.81,-0.0049,0.0317,0.9861,9.09,-1.89,-11.28,0.38
1773119145.34800,10.00862,76.36436,1.2,22.74,-0.2225,0.0267,0.8042,14.02,5.18,-12.38,0.31
1773119145.44800,10.00862,76.36436,1.3,23.68,-0.1017,-0.0160,1.0376,-0.06,3.29,-11.65,0.51
1773119145.54800,10.00863,76.36436,1.3,24.37,0.0554,0.0330,1.0826,1.16,-2.62,-7.74,0.37
1773119145.64800,10.00864,76.36436,1.3,25.26,-0.2153,-0.0116,0.7932,0.61,-2.32,-9.39,0.40
1773119146.74800,10.00864,76.36436,1.4,25.35,-0.3507,0.0822,0.8531,8.90,1.34,-10.30,0.33
1773119146.85400,10.00865,76.36435,1.4,26.93,-0.1782,0.0448,0.9080,9.76,-0.30,-10.49,0.37
1773119146.94800,10.00866,76.36435,1.5,26.09,0.0576,0.0170,0.7751,15.37,2.93,-11.52,0.32
1773119146.04100,10.00866,76.36435,1.5,26.09,-0.0671,0.0089,1.1488,19.33,4.94,-9.09,0.34
1773119146.14800,10.00866,76.36435,1.5,28.14,-0.1898,0.0291,0.9208,21.71,1.83,-5.91,0.36
1773119146.24800,10.00868,76.36435,1.5,28.88,0.0750,0.0450,0.9546,21.59,-4.82,-1.46,0.34
1773119146.34700,10.00868,76.36435,1.5,28.79,0.2960,0.0385,0.8364,15.49,-3.66,1.89,0.35
1773119146.44800,10.00869,76.36435,1.4,29.83,0.1614,-0.0649,0.8691,9.33,1.77,7.68,0.35
1773119146.54800,10.0087,76.36434,1.4,29.85,0.2048,0.0640,0.8849,12.87,2.74,11.22,0.38
1773119146.64800,10.00871,76.36434,1.5,29.74,0.1984,0.1055,0.8055,9.21,1.16,13.54,0.33
1773119147.74700,10.00871,76.36434,1.4,30.06,0.2285,0.1802,0.9921,3.78,0.85,14.09,0.30
1773119147.84700,10.00872,76.36434,1.5,29.99,0.1541,0.0665,0.8090,-0.67,2.13,13.72,0.36
1773119147.94800,10.00873,76.36434,1.4,30.82,0.0956,0.0310,1.0413,-8.05,2.26,12.93,0.29
1773119147.04100,10.00873,76.36434,1.4,30.82,-0.0547,0.0848,1.1008,-2.13,8.78,10.73,0.36
1773119147.14800,10.00873,76.36433,1.4,30.32,0.2870,0.0195,0.9790,-5.12,6.89,7.62,0.33
1773119147.24800,10.00875,76.36433,1.5,30.59,0.2988,0.0238,0.8083,-4.45,0.73,7.07,0.36
1773119147.34800,10.00876,76.36433,1.4,30.99,0.3309,-0.0210,0.9696,-4.39,1.52,6.65,0.40
1773119147.44700,10.00876,76.36433,1.5,30.55,0.3217,0.1016,0.8901,-0.73,-2.80,6.46,0.35
1773119147.54800,10.00877,76.36433,1.5,30.27,0.1555,0.0347,0.9771,-4.27,-2.01,6.16,0.55
1773119147.64900,10.00878,76.36432,1.5,30.08,0.5010,0.0465,0.7714,-5.49,-3.54,6.46,0.35
1773119148.74800,10.00879,76.36432,1.6,29.20,0.0101,0.0176,1.1766,-4.27,4.70,5.67,0.30
1773119148.84800,10.00879,76.36432,1.5,28.68,0.3848,0.0659,0.9354,-1.46,-2.07,4.45,0.37
1773119148.94800,10.0088,76.36431,1.5,28.37,0.2249,0.1499,1.0951,5.18,3.48,3.72,0.35
1773119148.04100,10.0088,76.36431,1.5,28.37,0.6503,0.0901,1.2148,0.85,6.46,3.96,0.33
1773119148.14800,10.00881,76.36431,1.5,27.42,0.7726,0.0253,0.8719,-3.23,-0.12,5.55,0.33
1773119148.24100,10.00881,76.36431,1.5,27.42,0.2257,0.1503,0.4041,-4.94,-11.95,4.33,0.43
1773119148.35400,10.00882,76.3643,1.5,26.76,0.6235,0.2361,0.9064,0.73,-7.74,5.24,0.36
1773119148.44100,10.00882,76.3643,1.5,26.76,0.1525,-0.0713,0.4897,-6.83,-4.88,4.76,0.54
1773119148.55400,10.00884,76.3643,1.5,26.92,0.2024,-0.0945,0.6868,-3.23,-5.85,2.99,0.34
1773119148.64900,10.00884,76.3643,1.5,26.39,0.3677,-0.0931,0.9810,-3.72,1.52,0.18,0.44
1773119149.74800,10.00885,76.3643,1.6,24.99,0.6177,0.1183,0.7614,12.44,4.45,0.79,0.31
1773119149.84100,10.00885,76.3643,1.6,24.99,0.5856,-0.0132,0.6797,6.40,-1.89,1.71,0.25
1773119149.95400,10.00886,76.36429,1.8,23.42,0.3992,0.1001,0.9331,12.38,0.18,3.60,0.44
1773119149.04000,10.00886,76.36429,1.8,23.42,0.4281,0.0686,0.7950,10.98,2.26,5.12,0.33
1773119149.15400,10.00886,76.36429,1.7,22.32,0.2651,0.0612,1.2651,9.63,6.71,11.10,0.44
1773119149.24100,10.00886,76.36429,1.7,22.32,0.4266,-0.0093,0.7693,2.50,1.77,14.02,0.32
1773119149.34800,10.00887,76.36428,1.8,21.66,0.3331,-0.0067,1.0220,4.39,6.95,16.34,0.37
1773119149.44900,10.00888,76.36428,1.8,20.63,0.0509,0.1062,1.0702,7.80,7.44,16.52,0.37
1773119149.54200,10.00888,76.36428,1.8,20.63,0.3173,-0.0259,0.9070,4.51,2.74,14.70,0.28
1773119149.64900,10.00889,76.36427,1.7,19.74,0.6121,0.0096,0.8928,7.56,-3.05,16.10,0.40
1773119150.74200,10.00889,76.36427,1.7,19.74,0.5920,0.0957,1.1855,8.84,6.40,18.72,0.41
1773119150.84800,10.00889,76.36427,1.7,18.56,0.3671,0.0712,1.1082,3.54,6.10,19.76,0.37
1773119150.94100,10.00889,76.36427,1.7,18.56,0.1490,0.0403,1.0376,6.77,2.26,20.37,0.34
1773119150.04800,10.0089,76.36426,1.8,16.37,0.2595,-0.0302,1.0074,7.44,0.91,20.30,0.37
1773119150.14200,10.0089,76.36426,1.8,16.37,0.2592,-0.0132,0.9240,9.02,3.41,20.91,0.35
1773119150.24900,10.00891,76.36426,1.8,16.98,0.2648,0.0106,0.8927,10.12,6.59,25.18,0.40
1773119150.34200,10.00891,76.36426,1.8,16.98,0.3291,0.0444,1.0391,5.24,9.70,28.72,0.33
1773119150.44800,10.00891,76.36425,1.8,15.93,0.9280,0.1364,1.6073,3.60,14.70,32.44,0.49
1773119150.54800,10.00891,76.36424,1.9,15.65,0.4960,0.1361,0.9524,-6.16,43.41,47.50,0.38
1773119150.64900,10.00892,76.36423,1.9,13.97,-0.1381,0.1035,0.8842,-22.50,50.85,47.26,0.47
1773119151.74200,10.00892,76.36423,1.9,13.97,-0.7559,-0.0029,0.8756,-22.80,25.98,35.85,0.41
1773119151.85500,10.00892,76.36423,2.0,12.54,0.0637,-0.0640,1.0635,-15.61,-10.79,19.33,0.46
1773119151.94200,10.00892,76.36423,2.0,12.54,-0.1605,-0.0582,1.1265,-18.48,-9.63,10.73,0.24
1773119151.04900,10.00892,76.36423,2.0,13.69,0.2507,0.0221,1.0157,-1.83,-9.76,-0.49,0.40
1773119151.14900,10.00892,76.36423,2.2,12.60,-0.0897,0.0791,0.9330,2.20,0.12,-2.56,0.37
1773119151.24200,10.00892,76.36423,2.2,12.60,-0.2039,0.0044,1.0310,0.30,0.43,-1.10,0.35
1773119151.35500,10.00892,76.36421,2.3,13.22,-0.0270,0.0569,0.8223,10.79,-2.99,-2.80,0.44
1773119151.44900,10.00892,76.36421,2.3,13.25,-0.0200,0.1084,0.9775,11.71,-3.11,-0.12,0.37
1773119151.54900,10.00892,76.36421,2.2,13.16,-0.2408,0.0525,0.9500,13.35,3.11,5.24,0.36
1773119151.64900,10.00893,76.3642,2.3,14.47,-0.0607,-0.0092,0.9769,9.09,3.60,11.71,0.39
1773119152.74900,10.00893,76.3642,2.2,13.82,0.0519,0.0491,1.2556,9.09,-0.73,17.74,0.49
1773119152.84800,10.00893,76.3642,2.2,14.22,0.0669,-0.0543,1.0815,5.06,-2.56,20.49,0.29
1773119152.94800,10.00893,76.3642,2.3,14.65,0.0194,-0.0101,1.0762,2.13,2.87,22.01,0.35
1773119152.04100,10.00893,76.3642,2.3,14.65,0.0082,0.1422,1.0509,4.39,9.76,24.63,0.29
1773119152.14800,10.00893,76.36419,2.3,14.42,-0.1245,0.0923,1.0704,-1.16,15.67,26.04,0.44
1773119152.24800,10.00893,76.36418,2.4,14.53,0.4961,0.2795,1.2878,14.02,2.62,20.30,0.40
1773119152.34800,10.00893,76.36418,2.3,15.64,0.0580,0.0454,1.1641,-2.80,-1.10,21.95,0.36
1773119152.44100,10.00893,76.36418,2.3,15.64,0.5017,-0.0740,1.3478,-0.24,-6.71,17.01,0.35
1773119152.54800,10.00893,76.36417,2.3,15.57,0.0963,0.0754,1.4578,0.79,11.77,17.50,0.36
1773119152.64900,10.00893,76.36417,2.4,16.45,-0.1149,0.0492,1.0317,-5.73,7.80,25.18,0.48
1773119153.74900,10.00893,76.36417,2.4,15.88,-0.0807,0.0443,1.3468,-8.78,12.13,27.80,0.34
1773119153.84200,10.00893,76.36417,2.4,15.88,0.1534,0.0088,1.1151,-15.37,8.60,31.10,0.50
1773119153.95500,10.00893,76.36416,2.5,15.80,-0.3358,0.2084,0.7881,-37.26,-2.26,34.51,0.45
1773119153.04100,10.00893,76.36416,2.5,15.80,0.8220,0.0533,1.2415,-14.09,1.65,27.32,0.50
1773119153.14800,10.00892,76.36415,2.5,14.88,0.1539,0.1414,0.8115,-3.11,-8.84,24.63,0.32
1773119153.24200,10.00892,76.36415,2.5,14.88,-0.3907,-0.0350,-0.0521,-3.41,-4.33,14.27,0.49
1773119153.35600,10.00892,76.36414,2.6,14.10,0.3876,-0.2220,0.6239,-20.79,-29.88,7.68,0.35
1773119153.44900,10.00892,76.36414,2.6,13.76,0.9299,-0.1566,1.2251,-20.61,-31.22,2.32,0.32
1773119153.54300,10.00892,76.36414,2.6,13.76,0.2710,0.0210,0.8516,-1.16,-8.23,-2.26,0.37
1773119153.65000,10.00892,76.36414,2.6,13.91,0.5277,-0.1022,0.3745,-2.87,20.91,-5.91,0.43
1773119154.74300,10.00892,76.36414,2.6,13.91,0.3334,0.1495,0.9326,1.34,20.67,-4.27,0.37
1773119154.85000,10.00892,76.36413,2.6,12.97,0.2158,0.0172,1.1643,3.17,10.79,0.06,0.39
1773119154.94900,10.00891,76.36412,2.6,12.03,0.0664,0.0890,1.0231,15.00,0.98,0.67,0.31
1773119154.04300,10.00891,76.36412,2.6,12.03,0.4128,0.0123,0.8545,13.05,-2.62,0.30,0.38
1773119154.15000,10.00891,76.36412,2.6,12.55,0.2563,0.0726,1.0619,13.48,3.05,3.23,0.30
1773119154.24300,10.00891,76.36412,2.6,12.55,0.1929,-0.0052,0.6973,11.52,-2.68,8.96,0.39
1773119154.34900,10.00891,76.36411,2.6,11.51,0.3175,-0.0239,0.8810,12.62,3.48,14.21,0.36
1773119154.44300,10.00891,76.36411,2.6,11.51,-0.1478,0.0919,0.6199,19.70,-0.61,20.91,0.38
1773119154.55000,10.00891,76.36411,2.6,11.56,0.0314,-0.1108,0.9329,4.39,1.59,27.99,0.39
1773119154.65000,10.0089,76.36411,2.5,11.71,0.1588,0.0171,0.7374,7.32,6.34,32.80,0.34
1773119155.75000,10.0089,76.36411,2.5,11.47,0.1527,-0.0289,0.7764,2.44,1.22,33.66,0.39
1773119155.84900,10.0089,76.3641,2.5,10.57,0.1075,0.1078,1.0194,4.76,7.99,33.84,0.30
1773119155.94900,10.0089,76.3641,2.5,10.63,0.2262,-0.0840,0.7784,3.90,-2.13,33.54,0.33
1773119155.04200,10.0089,76.3641,2.5,10.63,-0.2079,0.1056,1.1530,5.98,11.16,34.94,0.31
1773119155.14900,10.0089,76.3641,2.5,10.82,0.1035,-0.0656,0.9166,0.43,8.35,35.37,0.40
1773119155.24900,10.00889,76.3641,2.5,9.37,-0.2659,0.0250,0.9026,4.51,13.66,37.74,0.33
1773119155.34900,10.00889,76.36409,2.5,9.60,0.1675,0.0364,1.1001,2.56,7.01,25.00,0.35
1773119155.45000,10.00889,76.36409,2.5,10.98,-0.2324,0.1804,1.0085,0.30,8.54,27.87,0.32
1773119155.54900,10.00889,76.36409,2.6,10.32,-0.1589,0.0762,1.1078,-1.34,9.09,25.73,0.32
1773119155.65000,10.00888,76.36409,2.5,11.55,-0.0800,-0.0376,1.0906,-0.43,5.85,24.51,0.39
1773119156.74900,10.00888,76.36409,2.5,11.82,-0.0668,-0.1230,1.2400,-8.17,2.87,22.32,0.40
1773119156.84900,10.00888,76.36409,2.5,12.05,-0.2151,0.0353,1.0570,0.85,5.18,21.40,0.30
1773119156.94900,10.00887,76.36409,2.5,12.96,0.0093,0.1260,0.9724,2.99,5.12,20.61,0.43
1773119156.04300,10.00887,76.36409,2.5,12.96,0.1698,0.0176,1.2867,-3.05,7.07,19.63,0.36
1773119156.15600,10.00887,76.36408,2.5,13.92,0.0227,0.0234,1.1505,-1.71,3.66,18.54,0.34
1773119156.25000,10.00886,76.36408,2.4,14.36,0.1025,0.0703,1.0173,3.17,2.20,15.18,0.43
1773119156.34900,10.00886,76.36408,2.5,15.20,0.0206,-0.1122,1.1721,-3.35,-4.63,14.33,0.43
1773119156.44900,10.00886,76.36408,2.5,15.74,0.0491,-0.0540,1.0765,0.49,2.44,12.87,0.35
1773119156.54900,10.00885,76.36408,2.5,16.08,0.5332,0.1383,0.9410,5.06,0.30,12.20,0.40
1773119156.65000,10.00885,76.36408,2.4,16.27,0.1471,0.0471,1.1300,4.39,5.24,13.66,0.41
1773119157.75000,10.00884,76.36408,2.5,16.70,0.0382,-0.0172,1.1272,-0.79,2.26,13.54,0.32
1773119157.85000,10.00884,76.36408,2.5,16.78,0.1772,0.0223,1.2272,4.57,1.28,13.41,0.39
1773119157.95000,10.00883,76.36408,2.4,17.74,-0.0370,-0.0011,0.7208,2.50,-1.28,13.17,0.43
1773119157.04300,10.00883,76.36408,2.4,17.74,0.2399,0.1157,1.3135,4.94,9.33,13.35,0.42
1773119157.15000,10.00883,76.36408,2.5,17.99,0.1110,0.1476,1.1973,3.11,6.95,18.60,0.33
1773119157.24900,10.00882,76.36408,2.5,18.29,0.0248,0.0444,0.9788,-2.93,5.55,18.48,0.35
1773119157.34900,10.00882,76.36408,2.5,19.37,-0.0828,0.0276,1.2003,-5.00,-1.40,16.28,0.41
1773119157.45000,10.00881,76.36408,2.6,19.82,0.5840,0.0571,0.9901,-7.99,-7.44,11.59,0.34
1773119157.55000,10.00881,76.36408,2.5,20.40,0.5106,0.1425,0.9724,0.12,-2.44,9.02,0.45
1773119157.65000,10.0088,76.36408,2.5,20.97,0.2076,0.0330,1.0149,-2.99,1.34,6.71,0.37
1773119158.75000,10.00879,76.36408,2.6,21.00,0.1090,0.1455,0.7360,0.67,1.71,5.85,0.34
1773119158.85000,10.00879,76.36408,2.6,21.99,-0.0344,0.0841,1.1708,-0.61,3.05,4.70,0.37
1773119158.95000,10.00878,76.36408,2.6,22.10,0.0336,0.0245,1.0432,1.77,3.78,4.15,0.35
1773119158.04200,10.00878,76.36408,2.6,22.10,0.4996,0.0685,1.1045,-4.57,-3.84,6.59,0.38
1773119158.14900,10.00878,76.36408,2.6,22.36,0.1846,-0.1138,0.8384,-6.95,-0.43,5.37,0.29
1773119158.24900,10.00877,76.36408,2.6,23.14,-0.2153,-0.0387,0.8690,-0.85,1.59,6.16,0.33
1773119158.34900,10.00876,76.36409,2.6,23.64,0.0544,-0.0507,0.6858,-5.43,-4.57,7.38,0.32
1773119158.44900,10.00876,76.36409,2.6,23.83,0.5262,-0.0029,0.8800,-5.43,-5.91,6.28,0.37
1773119158.55000,10.00875,76.36409,2.6,24.01,-0.0975,-0.0173,0.8868,5.00,1.52,6.95,0.35
1773119158.65000,10.00874,76.36409,2.6,24.50,-0.3335,0.6885,1.0663,20.43,21.16,4.94,0.41
1773119159.75000,10.00874,76.36409,2.6,24.83,0.2528,0.0793,0.8003,-1.28,5.00,5.55,0.32
1773119159.84900,10.00873,76.36409,2.6,24.42,0.5737,0.4069,1.0896,19.94,-20.30,7.87,0.39
1773119159.94900,10.00873,76.3641,2.6,24.67,0.4258,-0.0492,1.1666,-13.05,-16.40,7.32,0.38
1773119159.04300,10.00873,76.3641,2.6,24.67,0.0653,-0.3542,0.7396,-9.45,-1.28,4.39,0.32
1773119159.14900,10.00872,76.3641,2.6,25.41,-0.4541,0.2183,0.2665,-5.79,2.13,3.90,0.40
1773119159.25000,10.00871,76.3641,2.6,23.92,-0.1151,-0.2205,0.8524,-16.65,-6.46,5.49,0.39
1773119159.35700,10.0087,76.3641,2.6,23.12,0.5688,0.0067,0.7275,0.91,7.74,-0.91,0.28
1773119159.45000,10.0087,76.36411,2.5,22.92,0.6515,0.6567,0.6382,27.07,-14.88,-8.84,0.35
1773119159.55000,10.00869,76.36411,2.6,21.39,0.7462,0.0006,1.0331,-0.18,-11.04,-6.95,0.50
1773119159.65000,10.00869,76.36411,2.6,20.96,0.5861,0.0454,0.7407,6.34,-16.77,-4.94,0.33
1773119160.74200,10.00869,76.36411,2.6,20.96,0.2510,0.0208,0.5457,16.77,-10.37,-2.38,0.46
1773119160.85600,10.00868,76.36411,2.6,20.10,0.2224,0.0709,0.8628,14.57,3.84,2.20,0.41
1773119160.95000,10.00867,76.36411,2.6,18.89,0.1772,0.0581,1.2008,11.40,1.59,6.59,0.41
1773119160.04300,10.00867,76.36411,2.6,18.89,0.1506,-0.1705,0.8936,5.55,8.48,11.04,0.43
1773119160.15000,10.00867,76.36411,2.6,18.06,0.3120,-0.0277,1.2629,3.90,10.43,14.15,0.33
