tick_ms,row_type,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,lat,lon,alt,speed,sats,vbat
203936,I,0.1375,0.0585,1.0677,2.38,0.12,0.79,,,,,,
203946,I,0.1274,0.0614,1.0890,4.09,-0.18,1.83,,,,,,
203946,G,0.1274,0.0614,1.0890,4.09,-0.18,1.83,10.0041809082031,76.3699264526367,-4.3,27.42,12,0.41
203959,I,0.1134,0.0100,0.9447,-1.59,1.95,0.43,,,,,,
203969,I,0.1556,0.0431,0.9126,0.12,1.22,0.61,,,,,,
203979,I,0.0948,0.0571,1.0178,3.35,3.05,0.67,,,,,,
203989,I,0.1492,0.1041,0.9542,-0.55,2.26,-0.12,,,,,,
204001,I,0.0311,-0.0001,0.9731,-2.80,2.62,0.79,,,,,,
204011,I,0.0334,0.0494,1.0002,-4.94,2.01,0.06,,,,,,
204021,I,-0.0070,0.0048,1.0596,0.49,0.73,0.67,,,,,,
204031,I,0.1168,0.0413,0.9448,-1.59,-0.37,0.43,,,,,,
204041,I,0.0449,-0.0302,0.8876,-0.49,-1.40,0.98,,,,,,
204051,I,0.0969,0.0154,0.9890,-1.83,-0.85,0.49,,,,,,
204061,I,0.0959,0.0514,1.0903,2.87,-0.98,0.98,,,,,,
204071,I,0.2465,0.1174,1.0109,3.23,-1.83,0.79,,,,,,
204081,I,0.1823,0.0240,1.0175,-3.84,-0.06,1.16,,,,,,
204091,I,0.1180,0.0140,1.0869,-5.61,2.20,-0.37,,,,,,
204101,I,0.0635,0.0222,1.0592,1.65,1.71,0.24,,,,,,
204111,I,0.1355,0.0859,1.0334,3.23,1.10,-0.37,,,,,,
204121,I,-0.0389,0.0229,0.9423,-2.87,1.34,-0.18,,,,,,
204131,I,0.0627,0.0266,0.9340,-1.89,-0.18,-0.55,,,,,,
204141,I,0.1584,0.0245,1.0884,-0.18,-2.44,0.30,,,,,,
204151,I,0.1627,0.0658,1.0033,2.74,-0.85,0.61,,,,,,
204151,G,0.1627,0.0658,1.0033,2.74,-0.85,0.61,10.004186630249,76.3699188232422,-4.4,27.84,12,0.41
204165,I,-0.1332,-0.0464,0.8131,-5.24,0.73,-0.06,,,,,,
204175,I,-0.1572,0.0165,0.8527,-0.61,-1.04,0.18,,,,,,
204185,I,0.0480,0.0059,0.8955,0.79,-7.93,1.16,,,,,,
204197,I,0.1639,0.0823,0.9127,-3.23,-8.90,1.46,,,,,,
204207,I,0.1974,-0.0011,0.8818,-0.61,-4.27,0.30,,,,,,
204217,I,0.2382,0.0464,0.9720,0.18,-5.85,1.59,,,,,,
204227,I,0.2736,0.0151,1.0076,3.41,-2.13,0.79,,,,,,
204237,I,0.2715,0.0912,0.9536,-4.02,-1.34,0.49,,,,,,
204247,I,0.1068,-0.0170,0.9810,-2.13,0.79,0.12,,,,,,
204257,I,0.0750,0.0480,1.0679,-2.13,0.79,0.12,,,,,,
204257,G,0.0750,0.0480,1.0679,-2.13,0.79,0.12,10.0041961669922,76.3699111938477,-4.5,27.99,12,0.32
204282,I,0.0570,-0.0350,1.0558,-3.96,-1.22,0.24,,,,,,
204292,I,0.0863,0.0220,0.9338,2.44,-2.80,0.06,,,,,,
204302,I,0.1775,0.0927,0.8948,8.48,-5.30,1.16,,,,,,
204312,I,0.1908,0.1174,0.9000,0.00,-4.51,0.55,,,,,,
204322,I,0.2009,-0.0083,1.0204,-5.61,-4.70,0.67,,,,,,
204332,I,0.3529,0.0280,0.9836,-3.96,-5.18,0.06,,,,,,
204342,I,0.5492,0.0819,0.9683,9.57,-3.66,0.85,,,,,,
204352,I,0.5168,0.0148,0.9294,-0.49,0.98,0.06,,,,,,
204362,I,0.1324,0.0424,0.9894,-1.52,9.21,-1.71,,,,,,
204372,I,-0.0560,0.0442,0.8483,-0.37,8.54,-1.65,,,,,,
204372,G,-0.0560,0.0442,0.8483,-0.37,8.54,-1.65,10.0042018890381,76.3699035644531,-4.5,27.75,12,0.32
204385,I,-0.0569,0.0685,0.9452,2.93,4.21,0.12,,,,,,
204399,I,0.0503,0.0073,1.0607,-2.32,1.40,0.24,,,,,,
204409,I,0.1713,-0.0072,0.9409,1.71,-2.07,0.12,,,,,,
204419,I,0.2385,0.0731,0.9468,5.24,-1.16,0.49,,,,,,
204430,I,0.2592,0.0917,0.7518,0.55,-1.10,0.61,,,,,,
204440,I,0.0955,0.0040,0.8350,-3.90,1.59,0.12,,,,,,
204450,I,0.2794,0.0397,1.1494,2.07,-1.89,0.67,,,,,,
204460,I,0.2754,0.1165,1.1193,2.93,-1.89,0.43,,,,,,
204470,I,0.3149,-0.0181,1.0635,-4.94,2.50,0.49,,,,,,
204480,I,0.2722,0.0150,0.7521,-0.67,3.54,-0.55,,,,,,
204480,G,0.2722,0.0150,0.7521,-0.67,3.54,-0.55,10.0042066574097,76.3698959350586,-4.6,27.92,12,0.32
204493,I,0.2203,-0.0281,0.6481,2.01,4.88,0.24,,,,,,
204503,I,0.1083,0.1261,0.9644,7.13,3.90,0.61,,,,,,
204513,I,-0.0452,0.0029,1.2202,-5.24,5.55,-1.46,,,,,,
204523,I,0.0305,0.0657,1.2084,-0.06,-0.18,0.49,,,,,,
204533,I,0.0652,0.0382,0.9250,3.29,-0.18,0.24,,,,,,
204543,I,0.1910,0.0956,0.6658,5.24,-3.29,0.85,,,,,,
204553,I,0.3429,0.1206,0.7424,0.98,-4.27,1.16,,,,,,
204563,I,0.2538,-0.0593,0.9708,-6.77,-1.46,0.24,,,,,,
204573,I,0.2771,0.1575,1.2548,9.82,-0.91,0.73,,,,,,
204583,I,0.2917,0.0963,0.9844,-4.94,-0.55,0.67,,,,,,
204583,G,0.2917,0.0963,0.9844,-4.94,-0.55,0.67,10.0042114257813,76.3698883056641,-4.7,27.64,12,0.32
204607,I,0.2048,0.1125,1.0376,5.00,2.68,0.24,,,,,,
204617,I,0.2360,0.0396,1.2018,-2.38,-2.07,0.67,,,,,,
204627,I,0.2191,0.0404,1.1406,0.85,0.24,0.98,,,,,,
204637,I,0.2808,0.0907,0.6884,1.46,-0.37,1.10,,,,,,
204648,I,0.2664,-0.0519,0.8013,-1.28,-1.46,1.28,,,,,,
204658,I,0.3262,0.0112,1.1660,-0.91,-4.15,1.28,,,,,,
204668,I,0.3185,0.0465,0.8351,5.79,-3.17,2.13,,,,,,
204678,I,0.3228,0.1339,0.6119,4.82,-4.33,1.89,,,,,,
204688,I,0.3003,0.0276,1.0653,-6.40,-6.52,2.07,,,,,,
204698,I,0.3003,0.0276,1.0653,-0.55,-3.48,0.91,,,,,,
204698,G,0.3003,0.0276,1.0653,-0.55,-3.48,0.91,10.0042161941528,76.3698883056641,-4.7,27.93,12,0.32
204711,I,0.4559,-0.0048,0.8441,-3.72,-7.93,1.59,,,,,,
204721,I,0.4479,-0.0176,0.8634,2.87,-6.04,1.71,,,,,,
204731,I,0.3547,0.1306,1.1675,4.51,-2.07,0.37,,,,,,
204741,I,0.4413,0.1141,0.9790,-0.91,-2.99,1.16,,,,,,
204751,I,0.2698,-0.0094,0.8472,-5.67,-1.10,1.28,,,,,,
204761,I,0.3271,0.0737,1.0327,0.73,-2.26,1.16,,,,,,
204771,I,0.2579,-0.0212,1.2513,-6.16,-2.56,1.52,,,,,,
204781,I,0.3350,0.0256,0.9945,0.85,-2.93,0.85,,,,,,
204791,I,0.3683,0.0367,0.9088,4.39,-5.18,1.34,,,,,,
204803,I,0.3887,0.0751,0.9789,1.52,-4.39,1.71,,,,,,
204803,G,0.3887,0.0751,0.9789,1.52,-4.39,1.71,10.0042219161987,76.3698806762695,-4.8,27.46,12,0.32
204817,I,0.3794,0.1473,1.0660,3.29,-2.74,1.16,,,,,,
204827,I,0.4481,0.0530,0.9370,-4.33,-4.27,1.77,,,,,,
204837,I,0.2633,0.0139,0.8248,-4.51,-1.52,1.22,,,,,,
204847,I,0.2610,0.0175,1.0308,-2.26,-3.29,1.34,,,,,,
204857,I,0.3569,0.0310,1.1554,-2.50,-4.15,1.65,,,,,,
204867,I,0.3535,0.0143,0.9818,-0.98,-2.74,1.34,,,,,,
204877,I,0.4105,0.0739,0.9171,2.93,-1.89,1.28,,,,,,
204887,I,0.4159,0.0828,1.0878,1.52,-0.43,1.71,,,,,,
204897,I,0.3344,0.0969,1.1180,-2.68,2.62,1.04,,,,,,
204907,I,0.3584,0.0833,0.9373,-2.13,-0.18,1.40,,,,,,
204907,G,0.3584,0.0833,0.9373,-2.13,-0.18,1.40,10.0042266845703,76.369873046875,-4.8,27.34,12,0.32
204920,I,0.3512,0.0693,1.0193,0.49,-0.12,1.77,,,,,,
204930,I,0.4757,0.0472,0.8916,-0.79,-2.01,2.87,,,,,,
204940,I,0.3688,0.0055,0.8724,-5.55,0.49,1.71,,,,,,
204950,I,0.3317,0.0427,1.0790,-0.79,2.07,1.59,,,,,,
204960,I,0.2700,0.0615,0.9974,-1.77,1.95,1.22,,,,,,
204970,I,0.1423,0.0526,0.7922,0.61,2.01,1.40,,,,,,
204980,I,0.2615,0.0759,0.8477,-2.80,-1.71,1.52,,,,,,
204992,I,0.2211,0.0298,1.0911,-5.37,-0.67,1.65,,,,,,
205002,I,0.3163,0.0446,0.9178,-3.17,-1.34,1.22,,,,,,
205012,I,0.4487,0.0332,0.8195,-0.91,-3.29,1.52,,,,,,
205012,G,0.4487,0.0332,0.8195,-0.91,-3.29,1.52,10.0042314529419,76.369873046875,-4.8,26.38,12,0.32
205025,I,0.5078,0.0220,1.1249,-2.26,-0.55,2.20,,,,,,
205035,I,0.4579,0.0544,1.1073,-4.27,4.57,0.43,,,,,,
205045,I,0.5029,0.0686,0.9260,1.52,4.39,1.34,,,,,,
205055,I,0.3397,0.0581,1.1221,-2.07,7.87,1.28,,,,,,
205065,I,0.1274,0.0857,1.2213,-2.38,11.16,0.55,,,,,,
205075,I,0.2904,0.0636,0.8468,-3.90,6.34,0.73,,,,,,
205085,I,0.0854,0.0599,1.0575,-2.74,8.66,1.10,,,,,,
205095,I,0.0974,0.1036,1.1827,0.00,6.95,0.43,,,,,,
205105,I,0.1901,0.0055,0.9113,-8.90,4.76,0.67,,,,,,
205115,I,0.1071,0.0160,0.9283,-3.48,5.49,0.12,,,,,,
205125,I,0.0765,0.0378,1.1226,-0.49,5.00,0.79,,,,,,
205135,I,0.1844,0.0549,0.8690,-4.09,2.62,0.67,,,,,,
205145,I,0.0953,-0.0256,0.8063,-5.43,3.17,0.91,,,,,,
205155,I,0.2026,0.0388,1.0139,-1.34,0.91,1.10,,,,,,
205165,I,0.2532,0.0437,1.0093,0.61,1.71,1.40,,,,,,
205175,I,0.3204,0.0400,0.7727,-3.60,2.20,1.22,,,,,,
205188,I,0.3292,0.0480,0.9810,-1.52,3.17,1.52,,,,,,
205198,I,0.2209,0.0988,1.1959,-2.62,6.28,0.67,,,,,,
205208,I,0.1378,0.0432,0.9127,-5.24,6.40,-0.12,,,,,,
205218,I,0.0974,0.0645,0.8846,-1.83,5.37,0.55,,,,,,
205218,G,0.0974,0.0645,0.8846,-1.83,5.37,0.55,10.0042448043823,76.3698577880859,-4.9,24.50,12,0.32
205238,I,-0.0072,0.0492,1.0751,-5.49,-2.56,0.73,,,,,,
205248,I,0.1561,0.0309,0.8102,-1.46,-2.87,1.28,,,,,,
205258,I,0.1731,0.0168,1.0068,-3.11,-2.74,0.24,,,,,,
205268,I,0.2577,0.0245,1.1316,1.65,-3.23,0.55,,,,,,
205278,I,0.3970,0.0924,0.9189,-1.77,-0.43,0.79,,,,,,
205288,I,0.2607,0.0463,0.9221,-6.46,0.61,-0.06,,,,,,
205298,I,0.1705,0.0326,1.2201,-6.46,0.61,-0.06,,,,,,
205308,I,0.2191,0.0387,1.0391,-1.52,-0.49,0.12,,,,,,
205318,I,0.1819,-0.0076,0.8562,-4.63,-0.43,0.00,,,,,,
205328,I,0.2235,0.0790,1.0131,3.05,-1.34,-0.12,,,,,,
205328,G,0.2235,0.0790,1.0131,3.05,-1.34,-0.12,10.0042486190796,76.3698501586914,-5.0,24.51,12,0.39
205341,I,0.2604,0.0844,0.8484,-1.10,0.37,-0.61,,,,,,
205351,I,0.2632,0.0317,0.8971,-3.96,0.73,-0.49,,,,,,
205361,I,0.1593,0.0031,1.2424,-9.21,3.11,-1.16,,,,,,
205371,I,0.1516,-0.0416,1.0308,-4.88,1.83,-2.20,,,,,,
205384,I,0.1653,0.0028,0.9381,0.91,0.91,-1.65,,,,,,
205394,I,0.1849,0.0387,1.1674,1.83,-0.49,-1.04,,,,,,
205404,I,0.1711,0.0389,0.9983,-0.85,1.59,-2.20,,,,,,
205414,I,0.2734,-0.0143,0.8143,-6.46,-0.98,-1.89,,,,,,
205424,I,0.1531,-0.0137,1.0721,-0.73,2.44,-2.01,,,,,,
205434,I,0.1035,-0.0145,0.8073,0.24,1.22,-2.93,,,,,,
205434,G,0.1035,-0.0145,0.8073,0.24,1.22,-2.93,10.0042533874512,76.3698501586914,-5.0,24.70,12,0.39
205447,I,0.0334,0.0741,0.7638,5.98,0.61,-2.74,,,,,,
205457,I,-0.0286,0.0513,0.8364,-0.18,-0.55,-2.93,,,,,,
205467,I,-0.0437,0.0458,0.6212,-2.13,-2.07,-2.99,,,,,,
205477,I,0.0292,0.0820,0.7941,1.10,-6.16,-2.07,,,,,,
205487,I,0.1151,0.0453,1.0383,-5.06,-6.46,-1.89,,,,,,
205497,I,0.3290,0.0197,0.8820,-2.26,-8.05,-1.65,,,,,,
205507,I,0.4443,0.0302,1.1006,0.00,-6.34,-1.16,,,,,,
205517,I,0.3878,0.0291,1.1981,-2.56,-1.77,-1.83,,,,,,
205527,I,0.2627,-0.0121,0.8900,-3.29,1.28,-2.26,,,,,,
205537,I,0.1185,-0.0002,0.9843,1.16,0.79,-1.77,,,,,,
205537,G,0.1185,-0.0002,0.9843,1.16,0.79,-1.77,10.0042572021484,76.3698425292969,-5.0,24.23,12,0.39
205550,I,0.0690,0.0237,0.9169,-4.33,-2.62,-2.01,,,,,,
205560,I,0.1039,0.0753,0.9514,3.48,-4.09,-1.71,,,,,,
205572,I,0.1713,0.0466,1.1952,-0.98,-5.30,-0.67,,,,,,
205582,I,0.2777,0.0466,1.0679,-3.11,-4.70,-1.10,,,,,,
205592,I,0.4717,0.0476,0.9873,2.26,-6.10,-0.37,,,,,,
205602,I,0.4547,0.0736,1.3359,-0.79,-2.20,0.00,,,,,,
205612,I,0.3906,0.0809,1.2678,-0.98,3.60,-1.65,,,,,,
205622,I,0.4491,0.0509,0.9524,-0.30,2.20,-0.49,,,,,,
205632,I,0.2112,0.0891,1.0547,0.55,7.01,-0.85,,,,,,
205642,I,0.0924,0.0917,1.0817,-2.07,8.41,-1.40,,,,,,
205642,G,0.0924,0.0917,1.0817,-2.07,8.41,-1.40,10.00426197052,76.3698348999023,-5.0,24.36,12,0.39
205655,I,0.1874,-0.0355,0.6879,-7.50,5.49,-0.91,,,,,,
205665,I,0.0909,-0.0076,0.6648,-1.89,7.56,-0.98,,,,,,
205675,I,0.0505,0.0566,0.9335,1.71,5.73,-1.10,,,,,,
205685,I,0.0557,0.0566,0.8008,-3.29,4.33,-0.85,,,,,,
205695,I,-0.0844,0.0479,0.7286,-2.26,4.27,-0.43,,,,,,
205705,I,-0.0297,0.0636,1.0044,-4.15,0.55,0.24,,,,,,
205719,I,0.1892,-0.0203,0.7686,-7.50,-3.84,1.59,,,,,,
205729,I,0.3485,0.0555,0.9207,-0.91,-4.15,2.50,,,,,,
205739,I,0.3485,0.0555,0.9207,-2.93,-0.55,2.50,,,,,,
205749,I,0.3405,0.0453,1.0203,-2.68,2.44,2.20,,,,,,
205749,G,0.3405,0.0453,1.0203,-2.68,2.44,2.20,10.0042667388916,76.3698348999023,-5.0,24.08,12,0.39
205772,I,0.1071,0.0458,1.2266,-7.38,3.66,2.80,,,,,,
205783,I,-0.0020,0.0317,1.0005,-7.38,2.87,2.01,,,,,,
205793,I,-0.0465,0.0844,0.9575,-4.27,1.22,1.40,,,,,,
205803,I,0.0405,0.0804,1.2021,-5.00,-3.23,2.50,,,,,,
205813,I,0.2000,0.1090,1.0186,-5.00,-3.84,2.26,,,,,,
205823,I,0.4181,0.0740,1.1335,-6.83,-7.20,3.29,,,,,,
205833,I,0.4648,0.0681,1.3528,-8.48,-1.83,3.05,,,,,,
205843,I,0.5320,-0.0331,1.0867,-11.52,0.61,2.32,,,,,,
205853,I,0.4819,-0.0011,1.1132,-6.52,4.33,2.26,,,,,,
205863,I,0.3004,0.0386,1.2391,-2.26,8.05,2.38,,,,,,
205863,G,0.3004,0.0386,1.2391,-2.26,8.05,2.38,10.0042705535889,76.3698272705078,-5.0,24.41,12,0.39
205876,I,0.0537,0.0220,0.9127,-7.74,10.91,1.40,,,,,,
205886,I,-0.0698,0.0457,0.9725,-5.18,6.52,1.40,,,,,,
205896,I,-0.1375,0.0388,1.0670,-5.67,5.12,0.85,,,,,,
205906,I,-0.0468,0.0935,0.7360,-4.76,-0.30,0.06,,,,,,
205916,I,0.1270,0.1156,0.8773,-4.76,-3.41,0.18,,,,,,
205926,I,0.3428,0.0522,0.9463,-11.83,-4.39,0.49,,,,,,
205936,I,0.3588,0.0343,0.8590,-11.71,-0.85,-0.18,,,,,,
205946,I,0.4113,-0.0039,1.1896,-10.00,-0.37,0.85,,,,,,
205956,I,0.4808,-0.0386,0.8547,-9.63,2.80,0.24,,,,,,
205968,I,0.4036,-0.0355,1.0822,-9.51,5.49,0.24,,,,,,
205968,G,0.4036,-0.0355,1.0822,-9.51,5.49,0.24,10.0042753219604,76.3698196411133,-5.0,24.21,12,0.39
205982,I,0.2627,0.0121,0.9669,-2.74,5.61,-0.37,,,,,,
205992,I,0.0568,-0.0134,1.1162,-8.35,9.94,-1.65,,,,,,
206002,I,0.0413,-0.0270,0.7485,-4.09,7.68,-2.32,,,,,,
206012,I,-0.0599,0.0626,0.8649,-2.26,4.88,-3.48,,,,,,
206023,I,-0.1383,0.0447,1.0735,-6.22,4.70,-4.15,,,,,,
206033,I,0.0037,0.0327,0.8038,-5.49,-2.74,-3.90,,,,,,
206043,I,0.0769,0.0299,1.0360,-5.73,-2.80,-4.57,,,,,,
206053,I,0.2089,0.0037,1.0580,-3.96,-4.94,-3.96,,,,,,
206063,I,0.2609,-0.0259,0.9073,-7.68,-4.15,-5.37,,,,,,
206073,I,0.3628,-0.0244,1.2314,-4.15,-4.88,-5.55,,,,,,
206073,G,0.3628,-0.0244,1.2314,-4.15,-4.88,-5.55,10.0042791366577,76.3698196411133,-5.0,24.21,12,0.39
206086,I,0.4291,-0.0238,1.1216,-1.95,-1.52,-5.98,,,,,,
206096,I,0.5276,0.0181,1.0164,0.18,-0.73,-5.85,,,,,,
206106,I,0.3849,0.0507,1.2544,1.71,5.37,-6.59,,,,,,
206116,I,0.3862,-0.0378,0.9922,-3.96,6.59,-6.89,,,,,,
206126,I,0.1553,0.0309,1.1671,-1.46,9.82,-8.29,,,,,,
206136,I,-0.0247,0.0293,1.1526,2.62,9.88,-8.54,,,,,,
206146,I,-0.0150,0.0168,0.9730,-1.22,5.30,-8.66,,,,,,
206159,I,-0.0240,0.0707,0.8816,4.15,-1.52,-8.41,,,,,,
206169,I,-0.0240,0.0707,0.8816,4.15,-1.52,-8.41,,,,,,
206179,I,0.1283,0.0714,0.8479,-1.10,-4.51,-8.11,,,,,,
206179,G,0.1283,0.0714,0.8479,-1.10,-4.51,-8.11,10.0042839050293,76.3698120117188,-5.0,23.99,12,0.39
206192,I,0.3253,0.0275,0.8445,-3.41,-7.56,-7.62,,,,,,
206202,I,0.3157,0.0420,1.1431,1.16,-3.35,-7.74,,,,,,
206212,I,0.5436,-0.0190,0.9025,-2.07,-3.96,-6.83,,,,,,
206222,I,0.5347,-0.0048,1.1123,-1.16,0.85,-7.38,,,,,,
206232,I,0.3605,0.0262,1.1053,3.23,7.26,-8.17,,,,,,
206242,I,0.4041,0.0212,0.9803,1.52,6.46,-7.80,,,,,,
206252,I,0.1046,0.0752,1.1825,4.09,12.01,-8.54,,,,,,
206262,I,0.0146,0.0073,0.8523,-0.30,10.30,-8.48,,,,,,
206272,I,-0.0422,0.0669,0.9443,2.44,7.07,-8.96,,,,,,
206282,I,-0.0355,-0.0201,0.9808,0.85,6.40,-8.66,,,,,,
206282,G,-0.0355,-0.0201,0.9808,0.85,6.40,-8.66,10.0042886734009,76.3698120117188,-4.9,23.86,12,0.39
206296,I,-0.0151,0.0199,0.7373,1.95,2.26,-8.66,,,,,,
206306,I,-0.0199,0.0663,0.9993,6.65,1.77,-8.54,,,,,,
206316,I,0.1084,-0.0317,0.9012,-0.37,-1.77,-7.56,,,,,,
206326,I,0.1771,0.0345,0.9285,5.00,-2.68,-8.23,,,,,,
206336,I,0.2004,0.0109,1.2633,5.43,-2.07,-7.87,,,,,,
206349,I,0.4130,0.0110,1.1158,6.59,-1.16,-8.23,,,,,,
206359,I,0.3693,0.0480,1.2424,8.60,3.29,-9.21,,,,,,
206369,I,0.4595,0.0480,1.0156,8.29,3.17,-9.27,,,,,,
206379,I,0.4595,0.0480,1.0156,4.09,8.66,-10.61,,,,,,
206389,I,0.2686,0.0452,1.1401,6.65,10.79,-11.04,,,,,,
206389,G,0.2686,0.0452,1.1401,6.65,10.79,-11.04,10.0042934417725,76.3698043823242,-4.7,23.56,12,0.33
206402,I,0.0422,0.1102,0.8096,10.79,7.50,-11.34,,,,,,
206412,I,-0.1398,0.0155,1.0991,3.90,7.80,-11.04,,,,,,
206422,I,-0.1315,0.0179,0.7880,5.85,2.74,-10.73,,,,,,
206432,I,-0.0748,0.0775,1.0209,10.00,-1.77,-10.24,,,,,,
206442,I,0.0518,0.0337,0.9517,7.20,-4.82,-8.72,,,,,,
206452,I,0.2747,0.0808,0.9102,8.66,-7.80,-7.87,,,,,,
206462,I,0.3839,0.0410,1.2484,5.73,-6.59,-6.71,,,,,,
206472,I,0.5320,0.0071,0.9956,5.79,-4.33,-6.65,,,,,,
206482,I,0.5682,0.0378,1.1913,8.66,-2.13,-5.79,,,,,,
206492,I,0.3751,0.0271,1.2274,5.91,6.04,-6.71,,,,,,
206492,G,0.3751,0.0271,1.2274,5.91,6.04,-6.71,10.0042972564697,76.3698043823242,-4.6,23.92,12,0.33
206505,I,0.4095,0.0161,1.0027,10.55,4.02,-5.43,,,,,,
206515,I,0.0837,0.0509,1.1141,7.50,10.67,-6.89,,,,,,
206525,I,-0.0522,0.0411,0.7849,10.98,7.74,-5.79,,,,,,
206537,I,-0.1487,0.1453,0.7979,10.91,4.39,-6.10,,,,,,
206547,I,-0.1913,0.0216,0.8846,1.71,2.50,-5.73,,,,,,
206557,I,-0.0729,0.0559,0.6179,7.93,-4.27,-4.51,,,,,,
206567,I,-0.0861,0.0717,0.8469,7.38,-5.00,-4.21,,,,,,
206577,I,0.0494,0.0227,0.6840,4.45,-9.27,-2.62,,,,,,
206587,I,0.1456,0.0577,0.8958,5.37,-10.18,-2.13,,,,,,
206597,I,0.3820,0.0605,1.0537,5.24,-10.98,-0.30,,,,,,
206597,G,0.3820,0.0605,1.0537,5.24,-10.98,-0.30,10.0043020248413,76.3697967529297,-4.4,22.86,12,0.33
206610,I,0.6324,-0.0403,1.3563,-1.04,-2.99,1.16,,,,,,
206620,I,0.6047,-0.0492,1.1892,5.12,1.83,0.91,,,,,,
206630,I,0.3788,0.0374,1.2734,8.78,8.11,0.67,,,,,,
206640,I,0.0889,0.0349,1.0192,6.34,9.33,1.04,,,,,,
206650,I,0.0889,0.0349,1.0192,7.01,10.24,0.61,,,,,,
206660,I,-0.2039,0.0690,1.0149,0.12,4.09,1.10,,,,,,
206670,I,-0.2833,-0.0422,0.6901,5.30,-1.28,0.67,,,,,,
206680,I,-0.0699,-0.0255,0.8463,4.70,-5.98,0.98,,,,,,
206690,I,0.1770,0.0494,0.9576,7.01,-10.30,1.34,,,,,,
206700,I,0.2100,0.0090,1.0308,2.74,-7.20,0.91,,,,,,
206700,G,0.2100,0.0090,1.0308,2.74,-7.20,0.91,10.0043067932129,76.3697891235352,-4.5,24.41,12,0.33
206713,I,0.4902,-0.0562,0.9502,3.84,-10.24,1.95,,,,,,
206726,I,0.3842,0.0042,1.1521,6.22,-3.60,1.04,,,,,,
206736,I,0.3643,0.0260,0.9104,10.67,-2.07,1.40,,,,,,
206746,I,0.3597,0.0405,1.0605,5.18,-1.22,0.98,,,,,,
206757,I,0.2581,0.0387,1.1161,3.90,2.74,0.43,,,,,,
206767,I,0.3262,0.0013,0.8762,5.98,0.85,-0.43,,,,,,
206777,I,0.2014,0.0646,1.0586,6.89,4.63,-1.77,,,,,,
206787,I,0.1970,0.0538,0.8607,10.24,3.84,-1.52,,,,,,
206797,I,0.1488,0.0292,0.8008,3.17,4.33,-2.32,,,,,,
206807,I,-0.0464,0.0895,0.9962,8.48,5.37,-2.20,,,,,,
206807,G,-0.0464,0.0895,0.9962,8.48,5.37,-2.20,10.0043106079102,76.3697891235352,-4.3,22.82,12,0.33
206820,I,-0.1177,0.1155,1.0027,1.10,-1.10,0.00,,,,,,
206830,I,-0.1072,0.0913,1.0093,1.95,-3.41,0.91,,,,,,
206840,I,0.2867,0.0157,1.0305,-1.83,-11.52,3.23,,,,,,
206850,I,0.3776,0.0001,1.2018,-0.37,-7.26,3.17,,,,,,
206860,I,0.5631,-0.0212,0.9391,6.22,-6.83,4.27,,,,,,
206870,I,0.6782,0.0297,1.1547,1.95,-2.56,3.78,,,,,,
206880,I,0.6782,0.0297,1.1547,9.45,5.91,3.41,,,,,,
206890,I,0.4695,0.0790,1.1353,7.68,7.87,3.35,,,,,,
206900,I,0.3160,0.1589,1.0359,2.20,13.05,2.32,,,,,,
206910,I,-0.0591,0.1606,0.9865,1.65,5.73,3.72,,,,,,
206910,G,-0.0591,0.1606,0.9865,1.65,5.73,3.72,10.0043153762817,76.3697814941406,-4.2,22.96,12,0.33
206935,I,-0.0503,0.0248,0.7098,-1.04,0.00,3.72,,,,,,
206945,I,-0.0028,0.1284,1.0718,3.72,-1.46,3.78,,,,,,
206955,I,0.2311,0.0394,0.7813,-4.70,-4.82,4.94,,,,,,
206965,I,0.4302,0.0588,0.7664,-1.10,-6.95,5.24,,,,,,
206975,I,0.5090,0.0480,1.0964,-1.89,-4.76,5.30,,,,,,
206985,I,0.5986,-0.0040,1.1873,-6.59,-3.60,5.24,,,,,,
206995,I,0.3831,0.0314,1.1788,-2.13,5.24,4.15,,,,,,
207005,I,0.4568,0.0657,0.8940,4.57,2.87,5.55,,,,,,
207016,I,0.3191,0.2047,1.3835,2.20,5.85,4.51,,,,,,
207026,I,0.1482,0.0096,1.1876,-12.01,10.12,4.63,,,,,,
207026,G,0.1482,0.0096,1.1876,-12.01,10.12,4.63,10.004319190979,76.3697814941406,-4.2,22.79,12,0.33
207039,I,0.1802,0.0276,0.8817,-5.30,6.89,4.94,,,,,,
207049,I,0.0598,0.1101,1.0217,-8.48,5.61,5.06,,,,,,
207059,I,0.0334,-0.0215,0.9347,-8.48,5.61,5.06,,,,,,
207069,I,-0.0947,0.0082,0.9290,-8.29,6.95,2.20,,,,,,
207079,I,-0.1890,0.0272,0.7454,2.62,3.05,2.80,,,,,,
207089,I,-0.0626,0.1077,0.7189,0.55,-3.41,3.29,,,,,,
207099,I,-0.0123,0.0392,1.0114,-7.62,-4.76,2.62,,,,,,
207109,I,0.0710,-0.0208,0.8140,-8.23,-7.01,2.87,,,,,,
207119,I,0.5382,0.0052,0.9580,-2.56,-11.34,3.29,,,,,,
207143,I,0.4901,0.0645,1.3407,-0.12,4.33,0.85,,,,,,
207143,G,0.4901,0.0645,1.3407,-0.12,4.33,0.85,10.0043239593506,76.3697738647461,-4.2,22.65,12,0.33
207157,I,0.3033,0.0183,1.0016,-0.12,9.21,0.00,,,,,,
