gps_time,lat,lon,alt,speed,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,vbat
1773149365.59100,10.0172,76.36897,61.7,0.50,0.0641,-0.8682,0.5140,-0.85,1.10,0.18,0.38
1773149365.69100,10.0172,76.36897,61.6,0.91,0.0699,-0.8210,0.5275,-5.06,4.09,1.22,0.28
1773149365.78500,10.0172,76.36897,61.6,0.91,0.0405,-0.8497,0.5072,-10.79,5.61,3.90,0.29
1773149365.89100,10.01721,76.36897,61.7,1.04,0.0417,-0.9167,0.4535,-6.46,10.67,3.23,0.37
1773149365.99200,10.0172,76.36897,61.7,1.01,0.0001,-0.8602,0.4559,-3.11,14.27,2.44,0.34
1773149365.09200,10.0172,76.36897,61.7,0.53,-0.0327,-0.8800,0.4723,-12.20,14.51,2.68,0.36
1773149366.19200,10.0172,76.36897,61.8,0.33,-0.1110,-0.9087,0.4014,-11.77,1.83,3.78,0.27
1773149366.29100,10.0172,76.36897,61.7,0.66,-0.0492,-0.9370,0.3844,-7.26,-13.72,7.99,0.32
1773149366.39800,10.01721,76.36897,61.7,0.20,0.0380,-0.9183,0.4185,-4.39,-0.06,5.12,0.28
1773149366.49200,10.01721,76.36897,61.7,0.31,-0.0510,-0.8890,0.4127,-5.79,4.09,1.77,0.37
1773149366.59200,10.01721,76.36897,61.7,0.21,-0.0579,-0.8984,0.4098,-8.35,5.61,-0.49,0.42
1773149366.69200,10.0172,76.36897,61.8,0.28,-0.0704,-0.9149,0.3834,-10.12,3.23,-3.11,0.35
1773149366.79100,10.01721,76.36898,61.8,0.23,-0.0552,-0.9167,0.3672,-14.33,-2.13,-4.39,0.28
1773149366.89100,10.01721,76.36898,61.8,0.46,-0.0350,-0.9541,0.3318,-12.74,-7.07,-10.12,0.25
1773149366.99100,10.0172,76.36898,61.9,0.34,0.0264,-0.9756,0.3018,-8.96,3.54,-13.41,0.27
1773149366.09200,10.0172,76.36898,61.9,0.11,-0.0295,-1.0687,0.2455,2.44,-3.23,-18.66,0.37
1773149367.19100,10.0172,76.36898,61.9,0.16,0.0923,-1.0540,0.2020,26.16,-18.41,-12.62,0.40
1773149367.29100,10.0172,76.36898,62.0,0.10,0.1407,-1.0583,0.2657,49.82,-3.90,-6.28,0.38
1773149367.39100,10.0172,76.36898,62.0,0.34,0.1774,-0.9192,0.3031,67.80,0.37,3.90,0.30
1773149367.49200,10.0172,76.36898,62.0,0.23,0.2018,-0.9253,0.4951,62.13,15.49,-0.30,0.35
1773149367.59100,10.0172,76.36898,62.1,0.96,-0.0276,-0.8890,0.8760,64.76,17.13,14.09,0.39
1773149367.69100,10.01721,76.36898,62.2,2.65,-0.1072,-0.5948,0.9148,36.10,-15.18,40.18,0.33
1773149367.79100,10.01721,76.36898,62.1,0.79,-0.0289,-0.6115,0.9630,9.15,-13.72,34.45,0.37
1773149367.89200,10.01721,76.36898,62.1,1.43,-0.1511,-0.5859,0.8990,-15.00,-24.33,27.99,0.44
1773149367.99100,10.01721,76.36898,62.1,0.64,0.0422,-0.6921,0.7787,-45.18,-37.68,23.17,0.32
1773149367.09200,10.01721,76.36898,62.1,0.95,0.1034,-0.6467,0.6014,-62.32,-38.90,23.29,0.27
1773149368.19100,10.01721,76.36898,62.1,0.51,0.0765,-0.5604,0.4285,-72.68,-14.09,22.20,0.33
1773149368.29100,10.01721,76.36898,62.1,0.49,-0.0272,-0.6438,0.3346,-71.22,-8.11,18.29,0.33
1773149368.39100,10.01721,76.36898,62.2,1.29,-0.0764,-0.7932,0.2522,-58.35,-4.02,17.44,0.33
1773149368.49200,10.01721,76.36898,62.2,1.22,-0.0886,-0.9188,0.1948,-40.12,-23.54,5.06,0.30
1773149368.59100,10.0172,76.36898,62.3,0.64,-0.0853,-1.1407,0.2073,-22.56,-21.34,6.71,0.37
1773149368.69100,10.0172,76.36898,62.3,0.33,-0.1039,-1.0038,0.1685,-8.96,-30.18,4.21,0.38
1773149368.79100,10.0172,76.36898,62.4,0.72,-0.1061,-0.9886,0.1316,0.67,-29.45,3.72,0.38
1773149368.89200,10.0172,76.36898,62.4,0.39,-0.1061,-0.9939,0.1599,4.88,-35.73,-0.12,0.33
1773149368.99100,10.0172,76.36898,62.5,0.24,-0.0961,-0.9869,0.1567,5.37,-42.56,-6.40,0.37
1773149368.09200,10.0172,76.36898,62.5,0.16,-0.0553,-0.9292,0.1462,-2.56,-38.11,-8.54,0.38
1773149369.19100,10.0172,76.36898,62.6,0.62,-0.0623,-0.9243,0.1381,-10.79,-35.43,-12.07,0.32
1773149369.29200,10.0172,76.36898,62.6,0.99,0.1328,-1.1652,0.2217,-7.68,-23.66,-11.28,0.38
1773149369.39100,10.0172,76.36898,62.6,1.59,-0.0049,-0.8719,0.1273,-6.04,-17.20,-7.01,0.32
1773149369.49900,10.0172,76.36898,62.7,1.77,0.0995,-0.9506,0.2180,-2.50,-20.67,-8.54,0.51
1773149369.59200,10.0172,76.36898,62.7,1.56,0.1495,-0.9329,0.1890,0.55,-28.72,-4.33,0.36
1773149369.69100,10.0172,76.36898,62.8,1.97,0.2511,-0.9958,0.1530,-1.04,-27.44,-3.05,0.34
1773149369.79100,10.01721,76.36898,62.8,2.24,0.2371,-0.9603,0.1185,-4.21,-8.72,0.67,0.33
1773149369.89200,10.01721,76.36898,62.8,1.75,0.2052,-1.0062,0.1117,1.22,6.89,3.72,0.33
1773149369.99200,10.01721,76.36898,62.8,2.17,0.1909,-0.9482,0.0990,3.48,13.84,5.49,0.41
1773149369.09300,10.01721,76.36898,62.8,1.69,0.2015,-1.0049,0.0858,5.06,28.54,7.20,0.27
1773149370.19100,10.01721,76.36898,62.8,1.54,0.1182,-0.9762,0.0776,2.13,34.21,6.89,0.37
1773149370.29100,10.01721,76.36898,62.7,1.44,0.1521,-1.0038,0.0916,-3.48,39.09,4.21,0.35
1773149370.39200,10.01721,76.36898,62.7,1.64,0.0643,-1.1080,0.1230,-5.61,40.12,5.98,0.27
1773149370.49100,10.01721,76.36898,62.8,1.22,-0.0366,-0.9042,0.1554,-0.67,18.78,4.57,0.33
1773149370.59200,10.01721,76.36898,62.7,1.59,-0.0630,-0.9178,0.2739,5.43,16.22,-4.51,0.33
1773149370.69100,10.01721,76.36898,62.7,1.29,-0.1088,-1.0275,0.2563,1.52,-7.20,-11.22,0.30
1773149370.79200,10.01721,76.36898,62.7,1.77,-0.1871,-0.9031,0.1088,-5.73,-14.63,-10.30,0.37
1773149370.89200,10.01721,76.36898,62.8,1.38,-0.0211,-1.0439,0.1481,-2.20,-47.44,0.55,0.45
1773149370.99100,10.01721,76.36898,62.8,1.15,-0.0375,-1.0137,0.0740,6.34,-66.52,0.43,0.33
1773149370.09200,10.01721,76.36898,62.9,0.92,-0.0016,-0.9823,0.0422,17.07,-76.16,2.07,0.39
1773149371.19200,10.01721,76.36898,63.0,0.57,0.0250,-0.9088,0.0355,3.23,-72.74,10.67,0.34
1773149371.29100,10.01721,76.36898,63.0,0.68,0.1241,-1.1525,0.1355,-9.27,-66.22,6.77,0.33
1773149371.39100,10.01721,76.36897,63.1,1.64,0.2015,-0.8889,0.1715,5.49,-34.82,0.37,0.32
1773149371.49100,10.01721,76.36897,63.1,2.14,0.2021,-0.9220,0.2357,13.35,-40.24,-5.37,0.40
1773149371.59200,10.01721,76.36897,63.1,1.95,0.2358,-0.9540,0.2152,9.33,-18.54,-3.84,0.38
1773149371.69200,10.01721,76.36897,63.1,2.11,0.2865,-0.9189,0.2073,5.37,-13.11,-3.78,0.37
1773149371.79200,10.01721,76.36897,63.2,2.31,0.2784,-0.9670,0.1824,1.34,-1.89,-4.76,0.31
1773149371.89200,10.01721,76.36897,63.3,1.94,0.2347,-0.9607,0.1802,3.41,7.62,-6.59,0.40
1773149371.99100,10.01721,76.36897,63.4,2.31,0.2566,-0.9625,0.1630,6.04,23.35,-3.17,0.35
1773149371.09200,10.01721,76.36897,63.4,2.06,0.2421,-0.9427,0.1415,4.33,32.20,1.16,0.43
1773149372.19200,10.01721,76.36897,63.6,2.72,0.2428,-0.9165,0.1323,-2.93,38.72,5.37,0.30
1773149372.29200,10.0172,76.36897,63.7,3.27,0.1195,-0.9226,0.1110,-13.60,46.83,11.46,0.42
1773149372.39100,10.0172,76.36897,63.8,3.70,0.0537,-1.1155,0.1863,-18.05,34.27,12.93,0.16
1773149372.49100,10.0172,76.36897,63.8,4.41,0.0123,-1.0229,0.2152,-6.77,16.22,6.10,0.29
1773149372.59200,10.0172,76.36897,63.9,4.74,-0.0674,-0.9303,0.2317,-1.89,15.06,4.51,0.30
1773149372.69100,10.0172,76.36897,63.9,5.07,-0.1326,-0.9998,0.2181,-0.49,-10.55,0.79,0.35
1773149372.79200,10.0172,76.36897,63.9,5.08,-0.1312,-0.9783,0.1523,-2.44,-27.38,11.34,0.43
1773149372.89200,10.0172,76.36896,64.0,5.28,-0.0040,-0.9768,0.1587,-1.40,-47.68,4.27,0.38
1773149372.99200,10.0172,76.36896,64.0,4.58,-0.0353,-1.0157,0.1362,3.17,-37.01,1.71,0.42
1773149372.09900,10.0172,76.36896,64.0,3.54,0.0028,-1.0103,0.1791,4.45,-32.56,-0.55,0.41
1773149373.19200,10.0172,76.36896,64.0,3.23,-0.0839,-0.8933,0.0887,-6.95,-25.49,2.99,0.33
1773149373.29100,10.0172,76.36896,64.1,1.87,0.0292,-1.0411,0.1356,-13.23,-35.61,2.44,0.38
1773149373.39100,10.0172,76.36897,64.0,0.75,0.0815,-1.0305,0.1656,-6.28,-16.46,3.23,0.40
1773149373.49200,10.0172,76.36897,63.9,0.91,0.0509,-0.9889,0.1388,-0.67,-6.83,3.23,0.35
1773149373.59200,10.0172,76.36897,64.0,1.26,0.0524,-1.0026,0.1471,3.48,-13.23,-0.79,0.43
1773149373.69200,10.0172,76.36897,64.0,1.98,0.0544,-1.0011,0.1597,7.26,-14.82,-1.65,0.47
1773149373.79300,10.0172,76.36897,63.9,2.44,0.0593,-0.9797,0.1443,7.87,-19.63,-2.93,0.29
1773149373.89300,10.0172,76.36897,63.9,2.77,0.0912,-0.9700,0.1573,6.77,-20.30,-5.00,0.24
1773149373.99200,10.01721,76.36897,63.9,2.54,0.1014,-0.9838,0.1436,4.33,-22.01,-2.99,0.32
1773149373.09300,10.01721,76.36897,63.9,2.77,0.0936,-0.9901,0.1503,2.68,-26.77,-6.95,0.36
1773149374.19300,10.01721,76.36897,63.9,2.37,0.0831,-1.0095,0.1348,4.39,-32.87,-4.63,0.33
1773149374.29200,10.01721,76.36897,63.9,2.39,0.1007,-1.0129,0.1416,8.72,-40.91,-3.23,0.34
1773149374.39200,10.01721,76.36897,63.9,3.19,0.2087,-0.9652,0.1832,10.37,-32.68,-6.28,0.32
1773149374.49300,10.01721,76.36897,63.8,2.04,0.2834,-0.9353,0.2068,10.73,-22.87,-4.63,0.38
1773149374.59200,10.01721,76.36897,63.9,1.79,0.1146,-0.9690,0.1963,11.34,-12.20,-5.49,0.29
1773149374.69200,10.01721,76.36897,63.9,1.91,0.2476,-0.9500,0.2057,5.00,-18.48,4.02,0.47
1773149374.79200,10.01721,76.36897,63.9,2.01,0.2648,-0.9210,0.2113,2.01,-5.73,3.60,0.44
1773149374.89300,10.01721,76.36896,63.9,2.59,0.2766,-0.9454,0.2272,-3.72,4.88,13.84,0.48
1773149374.99200,10.01721,76.36896,63.9,2.44,0.2543,-0.9574,0.2104,-4.33,26.65,13.72,0.24
1773149374.09300,10.01721,76.36896,63.9,1.71,0.1617,-0.9404,0.2053,-6.65,36.04,3.90,0.34
1773149375.19200,10.01721,76.36896,63.9,2.18,0.1157,-0.9462,0.1907,-8.05,35.61,5.06,0.39
1773149375.29300,10.01721,76.36896,64.0,1.86,0.0925,-0.9762,0.2003,-9.88,43.72,4.39,0.42
1773149375.39200,10.01721,76.36896,64.0,1.22,0.0510,-0.9542,0.1718,-9.02,49.21,1.22,0.48
1773149375.49200,10.01721,76.36896,64.0,1.11,0.0406,-0.9700,0.1276,-6.95,33.96,-13.78,0.38
1773149375.59300,10.01721,76.36896,64.0,0.94,-0.0334,-1.0615,0.1813,-3.54,17.32,-15.37,0.37
1773149375.69200,10.01721,76.36896,64.0,0.88,0.0505,-0.8722,0.1614,-2.74,31.22,-16.65,0.34
1773149375.79200,10.01721,76.36896,64.0,0.95,-0.0663,-1.0201,0.0790,-7.07,40.79,-16.10,0.18
1773149375.89300,10.01721,76.36896,64.1,1.17,0.1899,-0.9012,0.2368,1.71,62.93,-2.56,0.34
1773149375.99200,10.01721,76.36896,64.1,1.55,-0.3636,-1.0726,-0.1250,-34.21,-37.80,33.23,0.42
1773149375.09300,10.01721,76.36896,64.0,1.39,0.5066,-1.2461,0.1566,-1.10,-86.52,18.78,0.45
1773149376.19900,10.01721,76.36896,64.2,0.77,-0.0989,-1.0396,0.0073,5.37,7.13,17.32,0.27
1773149376.29800,10.01721,76.36896,64.2,0.28,0.0245,-1.0117,0.1626,12.56,-7.32,6.65,0.29
1773149376.38600,10.01721,76.36896,64.2,0.28,0.0244,-0.9689,0.1205,10.12,5.98,9.27,0.44
1773149376.49200,10.01721,76.36896,64.3,0.69,-0.1860,-0.9972,0.0913,10.18,13.84,9.57,0.28
1773149376.59200,10.01721,76.36896,64.3,1.14,-0.0745,-0.9766,0.1472,14.82,-38.72,-8.35,0.30
1773149376.69300,10.01721,76.36896,64.3,1.21,-0.0939,-0.9281,0.1763,4.09,-5.98,-6.16,0.43
1773149376.79300,10.01721,76.36896,64.3,1.24,-0.1023,-0.9308,0.1539,-4.76,-26.04,-13.05,0.39
1773149376.89300,10.01721,76.36896,64.3,1.11,0.0435,-1.0084,0.1992,-9.27,-13.60,-14.02,0.45
1773149376.99300,10.01721,76.36896,64.3,1.06,-0.0414,-0.9324,0.1476,-7.32,2.44,-7.50,0.36
1773149376.09300,10.01721,76.36896,64.2,1.29,0.0129,-1.0220,0.1609,-9.39,-8.78,-5.00,0.48
1773149377.19300,10.01721,76.36896,64.2,1.53,0.0614,-0.9867,0.1451,-2.68,-4.33,0.43,0.48
1773149377.29300,10.01721,76.36896,64.2,0.91,0.0507,-1.0248,0.1261,-1.52,-5.91,5.79,0.46
1773149377.39300,10.01721,76.36896,64.2,1.01,0.0538,-1.0159,0.1354,4.88,-16.77,4.70,0.26
1773149377.49400,10.01721,76.36896,64.2,1.26,0.1208,-0.9796,0.1395,8.72,-23.41,5.12,0.31
1773149377.59300,10.01721,76.36895,64.1,1.57,0.1541,-0.9626,0.1559,4.88,-22.50,0.49,0.28
1773149377.69300,10.01721,76.36895,64.1,1.87,0.1653,-0.9742,0.1417,-1.71,-6.46,1.28,0.30
1773149377.78600,10.01721,76.36895,64.1,1.87,0.1316,-0.9889,0.1439,-3.60,0.98,-2.56,0.32
1773149377.89300,10.01721,76.36895,64.1,1.96,0.1305,-0.9850,0.1438,-2.07,0.43,-3.54,0.38
1773149377.99300,10.01721,76.36895,64.1,2.20,0.1100,-0.9761,0.1465,-2.74,2.50,-3.35,0.34
1773149377.09400,10.01721,76.36895,64.1,2.18,0.0859,-0.9874,0.1379,-4.21,8.60,0.00,0.29
1773149378.19300,10.01721,76.36895,64.1,2.01,0.0830,-0.9950,0.1478,-2.38,5.73,-1.46,0.44
1773149378.29300,10.01721,76.36895,64.0,2.13,0.0681,-0.9899,0.1428,-0.79,7.68,-1.34,0.39
1773149378.39400,10.01721,76.36895,64.0,2.10,0.0632,-0.9900,0.1534,0.18,9.88,-0.91,0.25
1773149378.49300,10.01721,76.36895,63.9,2.25,0.0593,-0.9828,0.1475,0.79,12.07,-2.44,0.43
1773149378.59300,10.01721,76.36895,63.9,1.76,0.0559,-0.9825,0.1527,2.50,11.46,-2.38,0.34
1773149378.69400,10.01721,76.36895,63.9,1.47,0.0397,-0.9858,0.1604,2.74,13.78,-1.22,0.32
1773149378.79300,10.01721,76.36895,63.9,0.70,0.0369,-0.9854,0.1519,2.26,10.98,-0.24,0.44
1773149378.89300,10.01721,76.36895,63.9,0.59,0.0430,-0.9968,0.1567,2.99,10.98,0.30,0.39
1773149378.99400,10.01721,76.36895,63.8,0.63,0.0317,-0.9764,0.1584,2.93,10.91,2.32,0.26
1773149378.09400,10.01721,76.36895,63.8,0.18,0.0120,-0.9894,0.1639,2.20,9.51,3.11,0.43
1773149379.19300,10.01721,76.36895,63.8,0.43,-0.0034,-0.9703,0.1674,0.43,8.35,3.11,0.31
1773149379.29300,10.01721,76.36895,63.8,1.35,-0.0039,-0.9904,0.1682,-1.04,6.59,2.93,0.29
1773149379.39300,10.01721,76.36895,63.8,1.90,-0.0264,-0.9683,0.1541,-3.17,10.49,3.78,0.38
1773149379.49300,10.01721,76.36896,63.8,2.32,-0.0299,-0.9918,0.1575,-1.95,-0.61,3.60,0.39
1773149379.59300,10.01721,76.36896,63.8,3.24,0.0005,-0.9874,0.1563,-0.43,8.90,4.51,0.43
1773149379.69400,10.01721,76.36896,63.8,3.28,-0.0316,-0.9862,0.1605,2.07,8.60,1.71,0.49
1773149379.79300,10.01721,76.36896,63.8,2.59,-0.0370,-0.9779,0.1458,1.71,8.84,0.85,0.33
1773149379.89400,10.01721,76.36896,63.8,2.49,-0.0212,-0.9894,0.1636,1.52,11.34,-2.32,0.23
1773149379.99300,10.01721,76.36896,63.8,2.01,-0.0211,-0.9869,0.1578,1.71,11.34,-4.82,0.41
1773149379.10000,10.01721,76.36896,63.6,0.92,-0.0383,-0.9808,0.1619,1.16,12.20,-3.54,0.36
1773149380.19400,10.01721,76.36896,63.6,0.62,-0.0502,-0.9734,0.1625,0.85,10.43,-2.07,0.28
1773149380.28700,10.01721,76.36896,63.6,0.62,-0.0559,-0.9974,0.1699,1.28,6.59,-2.50,0.17
1773149380.40000,10.01721,76.36896,63.6,0.37,-0.1018,-0.9440,0.1495,1.46,2.56,-2.99,0.30
1773149380.48700,10.01721,76.36896,63.6,0.37,-0.1348,-0.9672,0.1384,-1.22,-14.63,-4.88,0.25
1773149380.59300,10.01721,76.36896,63.5,1.25,-0.0160,-0.9938,0.1432,-8.17,-29.57,-3.96,0.41
1773149380.70000,10.01721,76.36896,63.5,1.17,-0.0352,-1.0293,0.1469,-3.66,-31.83,-3.48,0.38
1773149380.78700,10.01721,76.36896,63.5,1.17,0.0090,-1.0142,0.1438,5.91,-46.89,-7.44,0.33
1773149380.89300,10.01722,76.36896,63.4,2.30,0.0739,-0.9811,0.1338,17.32,-63.41,-0.49,0.46
1773149380.99400,10.01722,76.36896,63.3,3.07,0.1554,-0.9470,0.1566,14.51,-67.26,4.88,0.34
1773149380.09400,10.01722,76.36896,63.3,2.95,0.1821,-0.9561,0.1595,8.29,-61.46,1.28,0.47
1773149381.19400,10.01722,76.36896,63.3,2.71,0.1996,-0.9531,0.1476,3.05,-57.38,-0.79,0.25
1773149381.29300,10.01722,76.36896,63.2,2.80,0.2383,-0.9545,0.1322,4.45,-47.13,1.89,0.44
1773149381.39400,10.01722,76.36896,63.2,2.77,0.2341,-0.9984,0.1196,12.20,-42.62,9.15,0.50
1773149381.49300,10.01722,76.36896,63.3,2.80,0.2532,-0.9823,0.1012,18.29,-45.91,20.67,0.50
1773149381.59300,10.01723,76.36896,63.3,3.26,0.3009,-0.9349,0.1162,14.15,-32.74,25.49,0.35
1773149381.69400,10.01723,76.36896,63.4,3.74,0.2625,-0.8330,0.0880,8.41,-24.45,19.51,0.29
1773149381.79400,10.01723,76.36896,63.3,3.77,0.0562,-1.3209,0.3326,-7.74,-9.39,21.10,0.31
1773149381.89300,10.01723,76.36896,63.3,3.83,0.0820,-0.8522,0.2747,3.84,-48.78,14.82,0.37
1773149381.99400,10.01723,76.36896,63.3,3.92,-0.1399,-0.9297,0.3069,2.93,-20.85,12.56,0.41
1773149381.09400,10.01723,76.36896,63.3,4.03,-0.0522,-0.9321,0.2316,-1.77,-21.28,11.22,0.25
1773149382.19300,10.01723,76.36896,63.3,3.73,-0.0208,-0.9301,0.1677,5.98,-27.50,-3.48,0.29
1773149382.29400,10.01723,76.36896,63.4,3.96,-0.0009,-0.9670,0.1464,7.13,-20.37,-5.18,0.30
1773149382.39300,10.01724,76.36896,63.4,4.20,-0.0018,-0.9462,0.1299,12.26,-22.68,-5.43,0.33
1773149382.49300,10.01724,76.36896,63.3,5.18,-0.0217,-1.0818,0.1656,11.16,-29.82,-2.99,0.20
1773149382.59300,10.01724,76.36896,63.3,5.38,-0.0184,-1.0159,0.0732,-8.41,-43.23,-11.22,0.40
1773149382.70000,10.01724,76.36895,63.2,5.84,0.4354,-0.6429,0.5031,-0.91,-40.12,-9.63,0.27
1773149382.78600,10.01724,76.36895,63.2,5.84,0.1823,-0.7125,0.3536,-11.28,-18.17,11.52,0.25
1773149382.89300,10.01725,76.36895,63.3,6.68,0.2715,-0.9542,0.2086,-25.79,9.88,8.05,0.30
1773149382.99400,10.01725,76.36895,63.2,5.83,0.1830,-1.0708,0.1505,-4.15,23.90,2.01,0.34
1773149382.09400,10.01725,76.36895,63.1,6.63,0.1732,-0.8674,0.0674,8.66,25.98,5.61,0.27
1773149383.20000,10.01725,76.36896,63.0,5.04,0.1786,-0.9658,0.1001,2.20,45.06,1.10,0.40
1773149383.28700,10.01725,76.36896,63.0,5.04,0.2280,-0.8710,-0.0454,-12.93,52.56,-1.71,0.37
1773149383.39400,10.01725,76.36896,63.1,5.36,-0.3180,-1.2321,0.5883,-10.37,84.57,-4.21,0.53
1773149383.49400,10.01725,76.36894,63.8,4.82,0.0819,-0.9657,0.0405,-9.45,64.70,-12.87,0.23
1773149383.59300,10.01725,76.36894,63.9,4.78,-0.2760,-0.8680,0.0239,8.60,-1.65,-16.16,0.36
1773149383.69300,10.01725,76.36894,63.9,5.70,-0.0850,-1.0128,0.1798,12.01,-11.89,-2.56,0.33
1773149383.79400,10.01725,76.36893,63.9,5.95,-0.1090,-0.7310,-0.0243,7.07,-25.55,-0.55,0.45
1773149383.89400,10.01725,76.36893,63.8,6.77,0.0503,-0.9806,0.0801,-6.34,-51.40,-10.73,0.39
1773149383.99400,10.01726,76.36893,63.8,7.38,0.2578,-1.3597,0.3700,-1.65,-43.72,0.06,0.45
1773149383.09400,10.01726,76.36893,63.7,5.40,0.2909,-0.8934,0.2235,9.21,-43.11,17.38,0.35
1773149384.19400,10.01726,76.36893,63.7,5.22,0.4033,-0.8815,0.2365,2.74,-0.61,5.43,0.38
1773149384.29400,10.01726,76.36893,63.7,5.27,0.1738,-0.8800,0.1338,3.48,14.88,-0.49,0.35
1773149384.39300,10.01726,76.36893,63.6,5.39,0.2479,-0.8153,0.0730,2.13,18.90,2.68,0.26
1773149384.49300,10.01726,76.36893,63.6,6.31,0.2639,-0.8770,0.0479,-16.46,46.83,10.61,0.37
1773149384.59300,10.01727,76.36893,63.6,6.51,-0.3647,-2.2213,0.6517,-11.04,41.89,1.52,0.33
1773149384.69400,10.01727,76.36893,63.5,6.70,0.1371,-0.8916,0.1415,-7.32,36.52,-2.93,0.26
1773149384.79400,10.01727,76.36893,63.5,6.24,-0.1556,-0.9095,0.0952,11.34,12.32,-17.07,0.36
1773149384.89400,10.01727,76.36893,63.5,6.03,-0.0238,-0.9856,0.1117,15.55,-25.73,-9.02,0.45
1773149384.99400,10.01727,76.36893,63.5,4.85,-0.0059,-0.7911,0.0588,11.04,10.98,-5.37,0.30
1773149384.09400,10.01727,76.36893,63.5,4.78,0.0791,-1.1373,0.2097,-11.52,-11.04,-4.45,0.39
1773149385.19300,10.01727,76.36893,63.5,4.57,-0.0599,-0.9446,0.3947,-32.80,-12.74,-5.85,0.41
1773149385.29300,10.01727,76.36893,63.4,4.43,0.1893,-1.0356,0.2385,16.10,-53.90,-0.49,0.33
1773149385.39400,10.01727,76.36893,63.4,3.97,0.2720,-0.9333,0.1870,24.15,-5.49,19.63,0.48
1773149385.49400,10.01727,76.36893,63.4,3.96,0.2362,-0.8597,0.1807,11.77,2.26,15.18,0.33
1773149385.59500,10.01727,76.36893,63.4,3.87,0.2440,-0.6915,0.1342,-5.43,3.05,12.20,0.35
1773149385.69400,10.01727,76.36893,63.4,3.67,0.0500,-1.1284,0.2438,-17.32,26.46,12.62,0.34
1773149385.79400,10.01727,76.36893,63.4,2.69,-0.0973,-1.0122,0.3154,-25.98,10.73,-2.99,0.24
1773149385.89500,10.01727,76.36893,63.3,1.94,-0.2191,-1.0189,0.2416,-12.07,7.32,-8.72,0.30
1773149385.99400,10.01727,76.36893,63.4,1.03,-0.1395,-0.9995,0.1486,-7.87,-7.01,5.43,0.36
1773149385.10100,10.01727,76.36893,63.7,1.66,-0.0813,-0.9902,0.0745,5.00,-49.63,0.30,0.35
1773149386.18800,10.01727,76.36893,63.7,1.66,0.0759,-0.8813,0.0946,3.96,-27.13,-3.05,0.48
1773149386.29500,10.01727,76.36893,64.4,1.52,-0.0308,-1.0283,0.1190,-12.20,-10.79,-7.80,0.58
1773149386.39400,10.01727,76.36893,64.8,1.41,0.0074,-1.4615,0.1787,-17.50,-31.65,-1.71,0.39
1773149386.49500,10.01727,76.36893,64.8,1.31,0.2194,-0.7959,0.2302,2.50,-18.84,-2.99,0.50
1773149386.59400,10.01727,76.36893,64.9,1.61,0.2600,-1.0403,0.2422,12.32,-13.17,-8.66,0.34
1773149386.69400,10.01727,76.36893,64.9,1.53,0.2000,-0.7858,0.1984,10.73,3.17,-2.99,0.35
1773149386.79400,10.01727,76.36893,66.1,1.19,0.2179,-0.9928,0.2554,2.74,13.35,4.70,0.27
1773149386.89400,10.01727,76.36893,66.5,1.53,0.0930,-0.8646,0.1200,3.72,-6.22,6.40,0.28
1773149386.99500,10.01727,76.36893,66.7,1.59,0.1882,-0.9719,0.1449,-2.50,-2.01,8.96,0.39
1773149386.10100,10.01727,76.36893,66.9,1.60,0.0653,-1.0745,0.1074,0.85,20.67,5.37,0.32
1773149387.18700,10.01727,76.36893,66.9,1.60,0.0680,-0.9955,0.0764,-0.24,28.11,5.24,0.32
1773149387.29400,10.01727,76.36893,66.7,2.03,0.0322,-0.9900,0.0985,7.20,31.65,1.22,0.53
1773149387.39500,10.01727,76.36893,67.1,1.67,-0.0066,-1.0012,0.1195,8.29,44.33,-0.30,0.30
1773149387.49400,10.01727,76.36893,67.6,1.78,-0.0385,-0.9810,0.1377,8.60,37.38,-2.01,0.20
1773149387.59400,10.01727,76.36893,68.1,1.76,-0.0225,-0.9816,0.1725,5.79,32.38,-5.37,0.42
1773149387.69400,10.01727,76.36893,68.5,1.95,-0.0313,-0.9786,0.1741,8.48,26.59,-8.84,0.17
1773149387.80100,10.01727,76.36893,68.1,1.79,0.0621,-0.9534,0.2057,4.63,38.11,-4.02,0.34
1773149387.88800,10.01727,76.36893,68.1,1.79,-0.0298,-0.9496,0.1115,0.73,38.35,-3.17,0.34
1773149387.00100,10.01727,76.36893,68.2,1.48,-0.0175,-1.0129,0.1722,4.45,17.32,-5.55,0.37
1773149387.09500,10.01726,76.36893,68.1,1.36,-0.0066,-0.9655,0.1549,8.84,35.79,-7.56,0.39
1773149388.18800,10.01726,76.36893,68.1,1.36,0.1174,-0.9453,0.1808,5.55,53.96,-13.96,0.47
1773149388.30000,10.01727,76.36893,66.0,0.70,-0.1541,-0.9458,0.0221,4.70,55.24,-23.54,0.32
1773149388.38700,10.01727,76.36893,66.0,0.70,-0.0920,-0.9977,0.1133,1.77,28.66,-14.51,0.46
1773149388.50000,10.01726,76.36892,65.1,1.60,-0.0720,-1.0737,0.2935,5.00,34.45,-2.50,0.37
1773149388.58700,10.01726,76.36892,65.1,1.60,0.0011,-1.1466,0.3849,-2.74,24.33,1.22,0.42
1773149388.69400,10.01726,76.36892,64.6,1.56,0.0948,-0.9423,0.3916,13.60,20.61,0.06,0.34
