gps_time,lat,lon,alt,speed,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,vbat
1773118682.33700,10.00048,76.3771,39.5,33.20,-0.1395,0.0416,0.7482,1.71,-0.37,-12.56,0.29
1773118682.43700,10.00048,76.37709,39.5,35.31,-0.1101,-0.0917,1.3250,-7.56,-1.22,-13.17,0.48
1773118682.53700,10.00048,76.37708,39.4,36.08,-0.1644,-0.0674,1.1833,7.50,-0.98,-12.50,0.29
1773118682.63700,10.00048,76.37707,39.4,37.63,-0.0625,-0.0035,1.2186,10.98,4.39,-10.37,0.44
1773118683.73600,10.00048,76.37706,39.4,39.07,-0.4209,0.0989,0.8789,14.76,3.29,-8.05,0.32
1773118683.83700,10.00048,76.37705,39.3,39.67,-0.0764,-0.0381,1.0754,8.96,-1.04,-3.11,0.42
1773118683.93700,10.00048,76.37704,39.2,41.29,0.0670,-0.1260,1.2174,10.98,-6.28,-3.05,0.41
1773118683.03700,10.00048,76.37703,39.2,42.58,0.0420,0.0470,1.0980,16.52,5.24,-1.52,0.28
1773118683.13600,10.00048,76.37701,39.2,43.30,-0.2477,0.0475,0.6954,17.20,-3.29,1.04,0.38
1773118683.23600,10.00048,76.37701,39.1,44.88,-0.2933,0.1311,0.3687,7.74,-3.72,1.22,0.38
1773118683.33700,10.00048,76.37699,39.1,45.85,0.3843,0.0201,0.9387,12.74,1.95,2.56,0.52
1773118683.43700,10.00048,76.37698,39.1,46.60,0.0756,0.0215,1.0792,6.83,2.20,3.84,0.44
1773118683.53800,10.00048,76.37697,39.1,47.30,-0.0597,-0.2275,0.9556,-1.40,-2.26,7.44,0.38
1773118683.63600,10.00048,76.37696,39.0,46.63,0.1294,-0.0648,0.7992,2.80,-1.65,6.22,0.30
1773118684.73600,10.00048,76.37695,39.1,47.11,-0.3472,0.2695,0.9170,12.80,-0.55,6.04,0.21
1773118684.83600,10.00048,76.37693,39.1,48.33,-0.4829,-0.0524,0.9108,-7.01,-0.24,7.07,0.50
1773118684.93700,10.00048,76.37692,39.1,49.41,0.4098,-0.1530,1.0183,-5.67,21.83,6.28,0.46
1773118684.03700,10.00048,76.37691,39.0,50.14,0.2220,0.2495,0.8336,17.68,-9.15,2.38,0.51
1773118684.13700,10.00048,76.37689,39.1,50.84,0.2633,0.1752,1.1050,7.80,-2.07,2.99,0.38
1773118684.23700,10.00048,76.37688,39.1,51.79,-0.5747,0.0930,1.2134,4.27,5.67,4.88,0.45
1773118684.33700,10.00047,76.37687,39.0,52.33,-0.0519,-0.0237,1.1398,7.38,8.29,6.34,0.27
1773118684.43700,10.00047,76.37685,39.0,52.67,0.2601,-0.1531,1.2234,11.34,-6.04,5.91,0.39
1773118684.54400,10.00047,76.37684,38.9,53.91,-0.2538,-0.0038,1.1957,9.57,-2.62,6.34,0.38
1773118684.63700,10.00047,76.37683,38.9,54.58,-0.5327,0.0944,1.3376,14.27,4.27,7.44,0.33
1773118685.73700,10.00047,76.37682,39.0,54.91,-0.1178,-0.0009,1.3798,-0.37,-5.91,8.96,0.34
1773118685.83700,10.00047,76.3768,39.0,55.38,0.0253,0.3499,0.7798,-3.60,16.71,10.85,0.25
1773118685.93700,10.00046,76.37679,39.0,56.96,0.0250,0.0225,1.0898,0.18,1.83,11.34,0.32
1773118685.03700,10.00046,76.37677,39.0,56.94,0.3394,0.2795,0.8846,-5.37,12.20,8.78,0.36
1773118685.13600,10.00046,76.37675,39.0,58.49,0.0862,0.3422,0.6638,11.52,0.18,9.70,0.33
1773118685.23600,10.00045,76.37674,39.0,59.10,-0.3015,-0.0040,0.6046,-2.99,-4.09,5.79,0.38
1773118685.33700,10.00045,76.37672,39.0,59.46,0.6572,-0.1252,1.0862,0.73,-9.45,6.04,0.34
1773118685.43600,10.00045,76.37671,39.0,60.75,-0.1697,0.2091,0.9045,6.46,-12.56,8.17,0.33
1773118685.53800,10.00044,76.37669,39.0,61.86,0.2842,0.0464,1.0829,0.37,26.52,7.87,0.37
1773118685.63800,10.00044,76.37669,38.9,61.21,-0.1244,-0.2302,0.2616,-4.76,-3.72,8.29,0.42
1773118686.73700,10.00043,76.37667,38.9,60.96,0.2067,-0.0028,0.8895,-9.76,-2.20,5.12,0.46
1773118686.83700,10.00043,76.37666,38.9,61.61,-0.0610,0.1184,1.2859,-3.29,9.70,9.33,0.34
1773118686.93700,10.00042,76.37664,38.9,62.20,-0.2710,0.2208,1.0935,5.24,9.15,6.83,0.39
1773118686.03800,10.00042,76.37663,39.0,61.75,-0.8105,0.0288,0.0564,4.76,1.77,6.95,0.38
1773118686.13700,10.00041,76.37661,39.0,61.71,-0.2778,-0.3661,0.3531,-24.09,39.51,10.67,0.29
1773118686.23800,10.00041,76.37659,39.0,63.20,-0.4445,0.2804,0.9429,-0.79,14.39,10.37,0.37
1773118686.33700,10.0004,76.37658,39.1,62.98,-0.2485,0.2002,0.9363,5.30,-1.28,3.90,0.40
1773118686.43700,10.00039,76.37656,39.1,63.16,0.2830,-0.0925,1.0104,-7.32,2.80,8.35,0.37
1773118686.53800,10.00039,76.37655,39.2,63.40,0.1694,0.0098,0.8130,3.35,-14.21,6.22,0.41
1773118686.63700,10.00038,76.37653,39.2,64.62,-0.7169,0.1949,1.0063,5.00,10.06,8.35,0.36
1773118687.73700,10.00037,76.37652,39.2,64.57,-0.5192,0.2267,1.2007,12.44,7.26,7.87,0.37
1773118687.83700,10.00037,76.3765,39.3,64.36,0.0829,0.2906,1.0212,15.12,1.52,8.35,0.32
1773118687.93700,10.00036,76.37649,39.3,65.37,-0.3014,0.1885,0.7516,22.32,1.34,10.98,0.37
1773118687.03700,10.00035,76.37648,39.4,65.84,-0.1104,0.1387,0.8911,7.07,6.83,12.62,0.34
1773118687.13800,10.00034,76.37646,39.5,65.39,-0.1548,0.1360,0.9070,6.89,-2.01,9.51,0.38
1773118687.23800,10.00033,76.37645,39.5,66.63,-0.5623,0.2302,0.9296,11.83,12.13,8.23,0.41
1773118687.33700,10.00033,76.37643,39.6,67.06,0.0853,0.0916,0.8003,0.67,22.26,9.82,0.34
1773118687.43700,10.00032,76.37642,39.6,67.88,-0.1379,0.1143,0.8473,-0.79,13.96,8.60,0.39
1773118687.53900,10.00031,76.3764,39.6,67.34,-0.0028,0.0194,0.8838,-0.12,-4.82,7.07,0.36
1773118687.64500,10.0003,76.37639,39.8,68.76,0.0748,0.1168,0.8539,4.63,1.28,5.55,0.45
1773118688.73800,10.00029,76.37637,39.8,69.38,0.3944,0.1042,1.1388,5.00,8.72,6.40,0.30
1773118688.83800,10.00028,76.37636,39.8,69.36,0.0273,0.1252,0.7726,8.90,13.48,4.63,0.37
1773118688.93800,10.00027,76.37635,39.8,70.41,0.7496,0.1093,1.1586,9.63,-7.74,7.50,0.35
1773118688.03800,10.00026,76.37634,39.9,71.04,-0.0968,0.1627,1.0225,3.72,5.79,6.59,0.37
1773118688.13800,10.00025,76.37632,39.9,71.62,0.4843,0.0997,0.7682,-0.37,-2.99,6.77,0.35
1773118688.23700,10.00023,76.3763,39.9,72.11,-0.1703,0.2537,0.6165,6.04,-3.29,9.88,0.29
1773118688.33700,10.00022,76.37629,39.9,72.94,0.1082,0.2687,1.2439,2.62,15.06,8.29,0.30
1773118688.43700,10.00021,76.37627,40.0,72.74,-0.2498,0.1262,0.8696,1.34,0.24,10.24,0.39
1773118688.53800,10.0002,76.37626,40.1,73.43,0.0374,-0.0664,0.9331,-14.88,-1.10,9.33,0.34
1773118688.63700,10.00019,76.37625,40.1,73.77,0.0620,0.3113,0.7308,-9.45,0.91,8.66,0.37
1773118689.73100,10.00019,76.37625,40.1,73.77,-0.1892,0.0664,0.3414,-17.50,1.95,7.93,0.34
1773118689.83700,10.00016,76.37622,40.2,74.34,-0.4996,0.2216,1.1158,-14.15,18.54,8.78,0.46
1773118689.93700,10.00015,76.37621,40.3,75.36,0.0868,0.0544,0.0211,-14.09,2.93,8.78,0.38
1773118689.03700,10.00013,76.37619,40.4,75.97,0.0016,0.1149,1.0632,-25.61,3.05,5.85,0.40
1773118689.13800,10.00012,76.37618,40.5,76.29,0.4034,-0.0300,0.9048,-21.04,-6.77,6.52,0.43
1773118689.23800,10.00011,76.37617,40.5,76.96,0.0770,0.0287,0.3873,-11.28,0.85,1.34,0.31
1773118689.33700,10.00009,76.37615,40.6,77.03,-0.8094,-0.0771,0.4163,-13.78,-14.21,2.80,0.34
1773118689.43700,10.00008,76.37614,40.7,77.85,-1.0647,0.4020,1.0872,9.76,4.21,-0.55,0.33
1773118689.53800,10.00007,76.37612,40.8,78.39,0.4823,-0.2880,1.2239,-31.71,19.02,-1.16,0.41
1773118689.63700,10.00005,76.37611,40.8,78.92,-0.0487,0.3693,0.7012,-12.74,0.73,0.24,0.39
1773118690.73800,10.00004,76.3761,40.8,78.89,-0.1768,0.3574,0.3665,4.82,9.94,0.61,0.42
1773118690.83800,10.00002,76.37608,40.9,78.65,0.0760,0.0056,0.2123,-4.02,3.23,0.37,0.40
1773118690.93700,10.00001,76.37607,41.0,80.32,-0.0834,-0.1736,0.7443,-3.17,4.63,-0.67,0.30
1773118690.03700,9.999995,76.37605,41.0,80.23,-0.5520,0.0835,0.4556,-11.52,1.16,-1.59,0.34
1773118690.13800,9.999981,76.37604,41.1,80.29,-0.2570,0.1223,0.7659,3.78,5.12,-2.80,0.38
1773118690.23800,9.999967,76.37602,41.2,80.59,-0.0521,0.0360,0.5767,4.45,0.00,-2.20,0.31
1773118690.33800,9.999952,76.37601,41.3,81.02,-0.2885,-0.0426,0.3960,1.04,1.95,-1.52,0.31
1773118690.43700,9.999937,76.376,41.4,81.70,-0.0684,-0.0914,0.7888,-4.88,3.48,-2.13,0.39
1773118690.53800,9.999923,76.37598,41.5,82.36,-0.1603,0.0613,0.9222,-8.29,7.07,-1.65,0.37
1773118690.63700,9.999907,76.37597,41.6,82.60,0.1174,-0.1420,1.4386,-4.02,1.46,-1.59,0.38
1773118691.74400,9.999893,76.37595,41.7,83.07,0.3477,0.0261,1.0560,9.39,4.76,-3.96,0.37
1773118691.83800,9.999879,76.37594,41.8,83.04,-0.1625,0.1444,0.3927,5.18,-2.20,-1.95,0.37
1773118691.93800,9.999864,76.37592,42.0,83.55,-0.0691,-0.0040,0.6035,5.85,-9.02,0.61,0.24
1773118691.03800,9.999849,76.37591,42.0,83.59,0.0569,0.1166,0.5725,0.61,-11.71,-0.30,0.43
1773118691.13800,9.999834,76.37589,42.1,84.40,-0.2393,0.0552,1.2183,4.02,5.67,-2.62,0.34
1773118691.23800,9.999819,76.37588,42.2,84.98,0.2845,0.0515,0.8870,7.74,2.07,-1.65,0.35
1773118691.33900,9.999804,76.37586,42.3,86.25,0.0686,-0.0380,0.7782,3.72,4.27,-1.52,0.34
1773118691.43900,9.999788,76.37585,42.5,86.28,0.3895,0.0846,0.9353,12.01,-9.82,-0.61,0.29
1773118691.54000,9.999773,76.37583,42.6,86.35,-0.1149,-0.1454,0.6801,-11.83,5.55,-1.22,0.38
1773118691.63800,9.999758,76.37582,42.7,87.64,-0.0975,0.1968,1.1768,-1.83,-11.65,0.43,0.35
1773118692.73900,9.999743,76.3758,42.8,87.07,0.1278,0.0256,0.5287,4.45,-7.38,0.06,0.37
1773118692.83900,9.999727,76.37579,43.0,87.69,-0.3378,0.1281,0.6003,4.39,7.44,1.83,0.42
1773118692.93900,9.999711,76.37576,43.1,87.97,0.2903,0.0941,1.0370,0.06,5.55,-0.06,0.37
1773118692.03900,9.999697,76.37575,43.2,86.34,0.2106,0.0702,0.8751,1.83,-5.73,-3.05,0.46
1773118692.13900,9.999681,76.37573,43.4,88.03,-0.0682,0.1316,1.1426,2.07,-0.91,0.30,0.33
1773118692.23900,9.999666,76.37572,43.4,87.63,-0.6266,0.2332,0.8832,9.45,-3.60,1.52,0.34
1773118692.33800,9.99965,76.3757,43.6,87.72,-0.3232,-0.0002,0.8132,-2.32,-0.49,1.83,0.27
1773118692.43800,9.999636,76.37569,43.5,88.12,-0.0358,0.0914,0.6019,1.59,-2.93,2.38,0.26
1773118692.53900,9.999619,76.37567,43.7,90.17,-0.0272,0.2390,0.4922,8.90,-6.34,-0.12,0.34
1773118692.63800,9.999604,76.37566,43.7,89.53,0.0082,-0.1102,0.9550,-5.61,2.68,-2.26,0.34
1773118693.73800,9.999588,76.37564,43.7,90.22,0.0632,-0.1345,0.3934,7.80,6.59,-1.71,0.53
1773118693.83900,9.999572,76.37563,43.8,91.86,-0.1931,0.4539,0.7468,20.24,-6.04,0.24,0.34
1773118693.93900,9.999556,76.3756,43.8,91.66,-0.1853,-0.1763,0.5660,0.00,4.21,1.34,0.45
1773118693.03900,9.99954,76.37559,43.8,92.80,-0.0481,0.0992,0.2061,10.79,7.99,1.77,0.35
1773118693.13800,9.999523,76.37557,43.8,92.92,0.0765,-0.1019,0.2719,-10.30,-6.52,2.32,0.32
1773118693.23800,9.999507,76.37556,43.8,93.65,0.0387,-0.0710,0.1349,-6.77,1.22,4.63,0.36
1773118693.33900,9.99949,76.37554,43.9,94.66,0.1305,0.1591,0.2286,-11.83,4.57,4.51,0.43
1773118693.43900,9.999474,76.37553,43.9,94.72,-0.0104,-0.0945,0.3677,-16.34,-1.28,3.35,0.29
1773118693.53900,9.999456,76.3755,43.8,95.27,-0.2386,0.2482,0.6041,-17.93,1.95,4.70,0.37
1773118693.63800,9.999439,76.37549,43.8,95.56,-0.1672,-0.0402,0.5902,-28.41,-10.43,4.09,0.43
1773118694.73200,9.999439,76.37549,43.8,95.56,-0.2291,0.0123,0.7411,-23.05,3.17,3.05,0.37
1773118694.83900,9.999405,76.37546,43.8,96.66,0.1393,-0.1575,0.8552,-28.05,-5.98,2.26,0.43
1773118694.93800,9.999388,76.37544,43.8,97.73,-0.2864,0.1108,-0.1091,-24.63,4.63,0.06,0.39
1773118694.03900,9.999371,76.37542,43.7,98.18,-0.2627,0.0669,1.0428,-16.52,-8.05,0.18,0.38
1773118694.13900,9.999353,76.3754,43.6,99.53,-0.3414,0.1588,0.2892,-3.90,-5.85,-1.28,0.34
1773118694.23900,9.999335,76.37539,43.4,99.99,-0.4056,0.0074,0.7169,-14.15,-7.07,-0.79,0.34
1773118694.33900,9.999318,76.37537,43.3,100.06,-0.0054,0.0651,0.1588,-17.01,-4.51,-3.54,0.45
1773118694.43800,9.9993,76.37535,43.2,100.86,0.0535,0.2175,0.4821,-8.66,-6.46,-1.89,0.35
1773118694.53900,9.999283,76.37534,43.1,101.07,-0.3292,0.3152,0.4403,-6.16,8.78,-6.16,0.39
1773118694.64600,9.999265,76.37531,43.0,102.14,0.1284,-0.2903,-0.1479,-11.10,-10.67,-2.20,0.42
1773118695.73100,9.999265,76.37531,43.0,102.14,-0.4390,-0.3402,-0.1708,-14.94,1.40,-5.18,0.37
1773118695.83800,9.999229,76.37527,42.9,103.41,-0.5059,-0.2588,0.1482,-6.65,16.65,-5.61,0.31
1773118695.93800,9.999212,76.37526,42.8,103.48,0.2129,0.0385,-0.2007,0.79,-10.98,-4.63,0.31
1773118695.03900,9.999194,76.37524,42.6,103.49,-0.3177,-0.0548,0.1224,1.65,2.93,-7.56,0.30
1773118695.13900,9.999177,76.37522,42.5,104.25,0.1124,-0.4846,0.3705,-22.62,-4.21,-1.95,0.31
1773118695.23800,9.999159,76.3752,42.4,104.89,0.4502,-0.0149,0.7555,-6.65,-2.44,-3.90,0.38
1773118695.33900,9.999142,76.37518,42.3,105.19,-0.0685,-0.0548,-0.0630,-3.05,-6.22,-5.61,0.24
1773118695.43900,9.999125,76.37516,42.2,105.49,0.6692,-0.2213,0.3529,-7.93,-0.79,-6.22,0.36
1773118695.53900,9.999107,76.37514,42.1,104.69,0.3292,-0.0707,0.4819,-1.16,9.15,-7.01,0.38
1773118695.63900,9.999092,76.37512,42.0,103.65,0.7039,0.0691,0.3796,0.43,1.40,-6.65,0.26
1773118696.73200,9.999092,76.37512,42.0,103.65,0.4771,0.1997,0.1509,-1.65,5.12,-7.68,0.42
1773118696.83900,9.99906,76.37508,41.8,102.60,0.4852,0.0743,0.4707,-4.94,9.51,-7.07,0.39
1773118696.93900,9.999044,76.37506,41.7,101.78,0.4139,0.1241,-0.0331,-2.07,-3.90,-7.01,0.50
1773118696.04000,9.999029,76.37504,41.6,101.10,0.0896,0.1643,0.2988,4.45,1.10,-6.95,0.33
1773118696.14000,9.999014,76.37502,41.5,100.67,0.3461,-0.1577,0.4391,-3.41,-3.90,-5.55,0.30
1773118696.24000,9.999,76.375,41.4,99.56,0.3987,-0.1298,0.3955,5.06,1.04,-6.04,0.36
1773118696.34000,9.998985,76.37498,41.3,99.33,0.0680,0.0840,0.5237,-0.30,1.34,-4.02,0.20
1773118696.43900,9.998971,76.37495,41.3,98.80,0.3232,0.1277,0.0817,0.37,5.67,-4.70,0.38
1773118696.54000,9.998958,76.37494,41.1,98.47,0.0741,-0.1527,0.5137,-4.76,0.85,-3.41,0.37
1773118696.64000,9.998944,76.37492,41.2,96.15,0.4845,0.0557,-0.0043,-3.96,5.12,-5.43,0.52
1773118697.74000,9.998931,76.37489,41.1,96.64,0.3591,-0.0836,0.0205,-12.68,-4.70,-2.99,0.42
1773118697.83900,9.998918,76.37487,41.1,96.03,0.2507,-0.1730,0.4918,6.28,6.04,-6.77,0.36
1773118697.93900,9.998905,76.37486,41.0,95.20,-0.1749,-0.1755,0.2424,-5.73,2.38,-2.87,0.34
1773118697.03900,9.998893,76.37483,41.0,94.14,-0.1160,-0.0804,0.3760,-5.24,8.96,-5.67,0.51
1773118697.13900,9.99888,76.37481,41.0,93.83,0.4008,-0.1842,0.6221,-9.88,5.00,-4.63,0.22
1773118697.23900,9.998869,76.37479,41.0,93.09,0.7317,0.0210,0.3274,5.00,10.67,-7.38,0.25
1773118697.33900,9.998857,76.37477,41.0,92.66,0.7780,0.0156,0.5470,5.37,-6.46,-2.87,0.44
1773118697.44000,9.998846,76.37475,40.9,92.16,0.1451,-0.2400,0.4015,-0.79,11.34,-4.21,0.22
1773118697.54000,9.998835,76.37473,40.8,90.99,0.4032,0.3148,0.3821,9.39,8.48,-9.02,0.32
1773118697.63900,9.998824,76.37471,40.9,90.44,0.0012,-0.2563,0.0326,13.29,-19.39,-2.13,0.46
1773118698.73900,9.998814,76.37469,40.8,90.73,-0.9813,-0.2094,0.3817,13.05,-6.95,-5.67,0.25
1773118698.83900,9.998803,76.37467,40.8,89.01,0.3164,-0.3521,0.3324,-21.77,-7.99,-2.26,0.33
1773118698.93900,9.998794,76.37465,40.8,88.54,1.8773,-0.2250,0.4138,-1.28,-15.37,-5.24,0.49
1773118698.03900,9.998784,76.37463,40.8,88.50,0.6859,0.2955,0.0359,16.65,-11.34,-2.44,0.45
1773118698.13900,9.998775,76.37461,40.8,87.57,0.3925,-0.0664,0.2054,0.61,-20.24,-4.09,0.42
1773118698.24000,9.998765,76.37459,40.8,86.85,0.6079,-0.1538,0.0239,-15.30,10.06,-6.83,0.34
1773118698.33900,9.998755,76.37457,40.9,86.74,-0.3127,0.0867,0.2468,5.30,-5.00,-5.24,0.33
1773118698.44000,9.998747,76.37455,40.8,85.88,1.1327,0.0183,0.6742,-2.01,13.35,-4.33,0.34
1773118698.54100,9.998738,76.37453,40.8,85.49,0.3997,0.3513,0.2267,17.26,-11.10,-5.73,0.37
1773118698.63900,9.99873,76.37451,40.7,85.08,0.6465,0.0723,0.5159,13.48,-3.05,-5.06,0.39
1773118699.74000,9.998722,76.37449,40.6,84.86,0.7178,0.1173,0.0466,2.01,-9.82,-6.77,0.45
1773118699.83900,9.998713,76.37447,40.6,84.37,0.0526,0.0499,0.4181,-0.85,-4.51,-3.60,0.38
1773118699.93900,9.998706,76.37445,40.5,84.10,0.3732,0.0850,0.1431,10.67,-23.05,-6.40,0.44
1773118699.04000,9.998698,76.37444,40.4,83.63,1.1284,0.1901,0.5662,11.83,4.33,-5.67,0.37
1773118699.14000,9.998691,76.37441,40.3,82.84,-0.3248,-0.5403,0.3120,-18.96,6.10,-8.05,0.33
1773118699.23900,9.998684,76.3744,40.2,82.87,-0.1788,-0.4996,0.4315,-3.78,-3.48,-5.00,0.20
1773118699.33900,9.998676,76.37437,40.1,82.04,-1.0476,-0.0188,0.5941,9.70,31.10,-4.70,0.38
1773118699.44000,9.99867,76.37436,40.0,81.53,-0.2426,0.0540,0.8097,3.66,-7.13,1.04,0.30
1773118699.54000,9.998663,76.37434,39.9,80.73,0.1158,-0.2509,0.4927,-7.80,-3.35,0.12,0.33
1773118699.64000,9.998656,76.37432,39.8,81.13,0.1691,0.1594,0.5616,0.12,-9.21,-3.29,0.37
1773118700.73300,9.998656,76.37432,39.8,81.13,-0.1465,0.0127,0.7985,15.37,10.43,-4.39,0.38
1773118700.83900,9.998643,76.37428,39.7,80.41,-0.0962,0.1050,0.6136,7.20,0.55,-4.02,0.43
1773118700.94000,9.998636,76.37426,39.6,79.92,-0.2277,-0.1879,0.4568,-5.73,6.52,-5.49,0.27
1773118700.04000,9.99863,76.37424,39.4,79.33,0.5875,0.1920,1.0868,9.21,-3.84,-1.77,0.34
1773118700.13900,9.998624,76.37422,39.3,78.79,0.6333,0.1326,0.9307,9.39,-2.26,-2.62,0.28
1773118700.23900,9.998618,76.37421,39.2,78.35,0.4672,0.0056,1.0217,12.20,-0.12,-2.38,0.49
1773118700.33900,9.998611,76.37418,39.0,78.36,0.6135,-0.0496,1.0808,5.98,1.10,-1.46,0.33
1773118700.43900,9.998606,76.37417,38.8,77.37,0.6409,0.2435,1.0232,6.16,-5.00,-1.83,0.42
1773118700.54000,9.9986,76.37415,38.6,77.45,0.0239,0.1797,0.7604,2.62,1.95,-1.71,0.43
1773118700.64000,9.998594,76.37413,38.5,76.58,0.3668,-0.2855,0.5309,8.66,-11.83,0.12,0.34
1773118701.73300,9.998594,76.37413,38.5,76.58,0.9498,-0.0068,0.8666,6.95,-0.37,0.79,0.37
1773118701.84000,9.998582,76.37409,38.2,76.10,0.1212,0.2339,0.7955,15.55,5.30,-2.32,0.36
1773118701.93900,9.998576,76.37408,38.0,75.63,-0.0920,-0.1895,0.7190,-2.13,8.23,0.12,0.31
1773118701.04000,9.99857,76.37406,37.9,74.81,0.3939,-0.0211,0.4552,2.99,7.26,0.55,0.34
1773118701.14000,9.998565,76.37404,37.7,74.60,0.3937,-0.3508,0.5769,-8.17,-10.06,0.73,0.53
1773118701.24000,9.998559,76.37402,37.6,74.20,0.4644,0.0010,0.7384,-4.21,-11.46,2.32,0.44
1773118701.34000,9.998554,76.37401,37.5,73.24,0.3518,-0.3226,0.5900,-2.99,-13.23,1.77,0.31
1773118701.43900,9.998549,76.37399,37.3,72.93,0.4344,-0.1327,1.1921,-21.22,-10.79,0.18,0.33
1773118701.54000,9.998543,76.37397,37.1,72.24,0.6370,-0.0143,0.5854,-3.72,-6.04,1.77,0.43
1773118701.63900,9.998537,76.37395,37.0,71.71,0.6694,0.1066,0.9127,4.82,-10.06,0.98,0.40
1773118702.74000,9.998532,76.37394,36.9,71.18,0.7511,0.1263,0.8114,-4.94,-5.85,-0.91,0.50
1773118702.84100,9.998527,76.37392,36.8,70.54,0.8612,-0.1219,0.8669,-9.39,-10.61,-0.91,0.36
1773118702.94100,9.998522,76.3739,36.7,68.75,0.5598,-0.0576,0.9636,-8.48,1.52,-1.16,0.38
1773118702.04000,9.998516,76.37389,36.5,67.55,0.2888,0.0039,0.9716,-3.41,3.72,-0.18,0.30
1773118702.14100,9.998511,76.37387,36.4,66.78,0.0670,0.1669,0.6917,0.91,9.94,-1.34,0.33
1773118702.24100,9.998507,76.37386,36.3,64.99,0.4271,-0.1191,0.5420,-7.56,5.85,-1.10,0.40
1773118702.34000,9.998502,76.37384,36.2,64.81,0.5543,-0.1548,0.6718,1.04,2.93,-1.95,0.49
1773118702.44100,9.998497,76.37383,36.0,64.03,0.8007,-0.2943,0.8678,-10.79,4.57,-2.07,0.37
1773118702.54100,9.998492,76.37381,35.9,62.93,1.0607,0.1288,0.6628,-6.40,-8.41,-6.16,0.46
1773118702.64100,9.998487,76.37379,35.8,61.90,2.0713,0.1893,0.8400,13.78,1.95,-8.96,0.40
1773118703.73400,9.998487,76.37379,35.8,61.90,-0.5256,0.3865,1.2665,16.83,5.37,-6.65,0.43
1773118703.84000,9.998479,76.37376,35.5,61.09,0.6970,0.3140,0.4279,9.70,-11.52,0.06,0.34
1773118703.94000,9.998475,76.37375,35.4,60.44,-0.4227,-0.1024,0.2227,-13.41,2.50,1.71,0.27
1773118703.04100,9.998471,76.37373,35.2,60.93,0.9272,-0.1553,0.3448,-20.91,18.23,2.26,0.39
1773118703.14100,9.998467,76.37372,35.1,59.22,0.9196,0.2500,0.8411,-17.68,-11.16,4.39,0.45
1773118703.24100,9.998464,76.3737,35.0,58.11,0.2214,-0.1660,0.2800,-24.21,-5.37,1.22,0.32
1773118703.34100,9.99846,76.37369,34.8,58.06,0.2933,0.1799,0.5117,-25.24,16.40,-5.55,0.40
1773118703.44100,9.998456,76.37368,34.7,57.15,1.1257,0.2341,0.9891,-19.63,8.17,-7.20,0.54
1773118703.54100,9.998453,76.37366,34.6,56.03,0.4945,0.1654,0.6104,-19.21,1.22,-6.71,0.41
1773118703.64100,9.99845,76.37365,34.5,55.97,1.1887,-0.0997,0.5542,-27.56,-2.87,-4.33,0.39
1773118704.74000,9.998447,76.37363,34.4,55.02,0.0809,-0.3131,0.7317,-25.43,12.87,-9.33,0.41
1773118704.84000,9.998445,76.37362,34.2,54.78,0.9375,0.2234,0.9220,-9.63,14.39,-12.38,0.37
1773118704.94000,9.998443,76.37361,34.1,53.70,0.8434,-0.2424,1.0123,-20.49,-12.62,-10.43,0.39
1773118704.04100,9.998442,76.3736,34.0,53.60,-0.4293,-0.0126,0.7371,-22.13,13.90,-17.62,0.30
1773118704.14000,9.99844,76.37358,33.8,53.26,0.8376,-0.0571,0.7025,-25.18,-7.50,-14.57,0.43
1773118704.24000,9.99844,76.37357,33.8,52.22,-0.4349,-0.2208,0.8655,0.98,40.24,-25.79,0.32
1773118704.34100,9.998439,76.37356,33.7,52.38,-0.0947,0.0096,0.5768,4.45,13.23,-20.49,0.34
1773118704.44000,9.998439,76.37354,33.6,50.94,0.7241,0.3164,0.9905,13.29,17.50,-16.04,0.38
1773118704.54200,9.99844,76.37353,33.5,51.17,0.5468,-0.0118,1.1031,1.83,10.61,-16.46,0.46
1773118704.64800,9.998441,76.37352,33.4,50.94,0.2344,-0.2278,0.7639,-3.29,9.63,-22.07,0.56
1773118705.73400,9.998441,76.37352,33.4,50.94,-0.4758,-0.1644,1.0302,4.39,13.41,-20.00,0.34
1773118705.84100,9.998444,76.37349,33.2,49.51,-0.3713,-0.0962,1.1935,-5.00,12.32,-13.23,0.41
1773118705.94100,9.998446,76.37348,33.1,50.11,-0.0011,0.0042,1.0665,-8.54,1.77,-13.48,0.33
1773118705.04000,9.998448,76.37347,33.1,51.30,0.0227,0.0361,0.9702,0.06,1.46,-14.70,0.32
1773118705.14100,9.998451,76.37345,33.0,52.31,-0.2086,0.0884,0.8427,-3.72,8.29,-16.28,0.46
1773118705.24100,9.998455,76.37344,32.9,53.36,-0.0765,-0.0701,1.0831,-5.67,10.06,-18.23,0.35
1773118705.34100,9.998459,76.37343,32.8,54.15,0.0760,0.0383,0.8540,8.66,10.67,-19.51,0.43
1773118705.44100,9.998463,76.37341,32.6,55.24,-0.1732,-0.0055,0.8013,16.52,10.00,-19.15,0.42
1773118705.54100,9.998467,76.3734,32.5,56.04,0.0629,0.1279,0.6708,23.41,3.17,-17.13,0.33
1773118705.64100,9.998472,76.37339,32.4,56.86,-0.1436,-0.2734,0.6616,12.50,0.18,-15.18,0.37
1773118706.73400,9.998472,76.37339,32.4,56.86,-0.3839,-0.1608,0.6555,19.33,2.38,-15.61,0.37
