tick_ms,row_type,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,lat,lon,alt,speed,sats,vbat
146218,I,0.0570,0.0576,1.0247,-5.37,2.32,-2.07,,,,,,
146228,I,0.0992,0.0331,1.0931,-5.61,2.38,-2.56,,,,,,
146238,I,0.0160,0.0837,0.9453,-3.66,4.15,-3.41,,,,,,
146248,I,-0.0828,-0.0128,1.1208,-6.71,6.40,-4.39,,,,,,
146258,I,-0.1611,0.1993,1.1931,-1.83,7.38,-5.43,,,,,,
146268,I,-0.0289,0.0033,0.9077,-8.96,3.11,-5.30,,,,,,
146278,I,-0.0511,0.0411,0.7975,-4.76,2.62,-5.61,,,,,,
146289,I,-0.2043,0.1067,1.1484,-5.73,2.68,-6.52,,,,,,
146299,I,0.1442,-0.0166,0.7682,-7.93,-2.26,-6.28,,,,,,
146309,I,-0.0469,0.0338,1.0637,-4.51,2.01,-6.89,,,,,,
146319,I,0.1676,0.0302,1.1741,-6.16,-2.07,-6.40,,,,,,
146329,I,0.0508,0.0758,0.8623,-4.09,-0.85,-6.40,,,,,,
146329,G,0.0508,0.0758,0.8623,-4.09,-0.85,-6.40,10.0097742080688,76.3631820678711,2.7,11.02,12,0.35
146353,I,0.1982,0.0623,0.9291,-4.09,0.79,-6.10,,,,,,
146364,I,0.1973,0.0200,0.7701,-5.49,2.20,-5.98,,,,,,
146374,I,0.0861,0.1049,1.1071,-5.73,2.87,-6.16,,,,,,
146384,I,-0.0642,0.1260,1.1049,-5.73,2.87,-6.16,,,,,,
146394,I,0.0963,-0.0316,0.9044,-2.50,5.18,-6.10,,,,,,
146404,I,-0.1605,0.1794,1.1777,-11.04,-0.55,-5.37,,,,,,
146414,I,0.0836,0.0034,1.1251,-5.98,1.10,-5.67,,,,,,
146424,I,-0.0356,0.0680,0.9023,-5.98,1.10,-5.67,,,,,,
146434,I,0.0350,0.0266,1.0348,-7.99,1.04,-5.49,,,,,,
146444,I,-0.0032,0.1091,1.2188,-7.07,3.11,-5.67,,,,,,
146444,G,-0.0032,0.1091,1.2188,-7.07,3.11,-5.67,10.0097789764404,76.3631896972656,2.7,12.33,12,0.40
146456,I,-0.0385,-0.0253,0.9823,-8.17,4.02,-4.63,,,,,,
146466,I,-0.1897,0.2229,1.1982,-3.84,5.98,-4.94,,,,,,
146476,I,-0.0057,-0.0292,0.8665,-12.38,2.07,-3.96,,,,,,
146486,I,-0.0514,0.0876,0.8892,-6.77,3.90,-3.96,,,,,,
146496,I,-0.0671,0.0417,1.1290,-10.55,1.77,-3.96,,,,,,
146506,I,-0.1001,0.1766,1.0720,-7.13,2.50,-4.33,,,,,,
146516,I,0.0912,-0.0916,0.8070,-15.06,0.06,-3.84,,,,,,
146526,I,-0.0170,0.1544,0.9955,-5.85,3.05,-4.57,,,,,,
146536,I,-0.0282,-0.0002,1.1422,-14.27,0.73,-4.09,,,,,,
146547,I,-0.0840,0.1466,0.9868,-7.87,2.07,-4.15,,,,,,
146557,I,0.1611,-0.1311,0.8230,-16.65,-1.22,-3.60,,,,,,
146567,I,0.0728,0.1676,1.1660,-5.43,3.60,-4.15,,,,,,
146577,I,0.1006,0.0061,1.1481,-15.06,1.95,-3.66,,,,,,
146587,I,-0.0739,0.1069,1.0591,-8.78,5.24,-4.09,,,,,,
146597,I,0.0211,-0.0017,0.9478,-14.45,3.05,-4.21,,,,,,
146607,I,0.0469,0.1576,1.0233,-9.21,3.78,-4.09,,,,,,
146617,I,-0.0177,-0.0305,1.1970,-17.38,3.29,-3.66,,,,,,
146627,I,-0.1401,0.0826,1.0415,-10.06,4.82,-4.57,,,,,,
146637,I,-0.0029,-0.0250,0.8162,-15.49,1.95,-4.82,,,,,,
146647,I,0.0674,0.1062,1.0088,-10.91,2.26,-4.82,,,,,,
146647,G,0.0674,0.1062,1.0088,-10.91,2.26,-4.82,10.009783744812,76.3631896972656,2.6,13.53,12,0.40
146659,I,-0.0684,-0.0881,1.1429,-16.95,2.80,-4.51,,,,,,
146669,I,-0.1162,0.1080,1.0067,-9.15,3.90,-5.06,,,,,,
146679,I,-0.0950,0.0114,0.8777,-15.18,2.74,-4.88,,,,,,
146689,I,0.0847,0.0947,0.8751,-12.20,0.61,-4.27,,,,,,
146699,I,-0.1675,-0.0127,1.1959,-16.16,2.87,-4.39,,,,,,
146709,I,-0.0746,0.1479,1.0431,-11.04,1.71,-4.82,,,,,,
146719,I,0.0564,0.0184,1.1559,-17.80,0.37,-4.88,,,,,,
146729,I,0.2220,0.0492,1.0000,-13.96,0.43,-4.57,,,,,,
146741,I,-0.0887,0.0620,1.3048,-16.34,4.21,-5.55,,,,,,
146751,I,0.0065,0.0106,0.8807,-14.88,3.17,-5.98,,,,,,
146751,G,0.0065,0.0106,0.8807,-14.88,3.17,-5.98,10.0097856521606,76.3631973266602,2.6,13.88,12,0.40
146766,I,-0.2144,-0.0099,1.0638,-17.68,4.09,-6.59,,,,,,
146776,I,-0.2847,0.1664,1.1194,-13.90,2.93,-7.07,,,,,,
146786,I,-0.1051,-0.1183,0.8286,-21.59,-0.06,-6.71,,,,,,
146796,I,0.1907,0.1273,0.8229,-13.05,-0.67,-6.71,,,,,,
146806,I,-0.1652,-0.0623,1.2244,-20.91,2.74,-6.89,,,,,,
146816,I,-0.0509,0.0566,0.9904,-12.99,3.11,-7.44,,,,,,
146826,I,-0.0764,-0.0559,0.9983,-19.70,3.35,-7.68,,,,,,
146836,I,-0.2196,0.1361,1.0872,-11.71,5.18,-7.20,,,,,,
146846,I,-0.1987,-0.0605,0.9556,-21.46,2.07,-7.87,,,,,,
146856,I,-0.2787,0.0277,1.1027,-14.33,5.37,-8.90,,,,,,
146856,G,-0.2787,0.0277,1.1027,-14.33,5.37,-8.90,10.0097885131836,76.3631973266602,2.5,15.48,12,0.40
146867,I,-0.0553,0.0795,0.8059,-15.30,0.24,-8.78,,,,,,
146877,I,-0.3464,-0.0452,1.1962,-20.67,2.44,-9.02,,,,,,
146887,I,-0.2548,0.0732,0.9070,-13.05,2.50,-9.57,,,,,,
146897,I,0.1307,-0.0464,0.9105,-22.20,-1.77,-9.51,,,,,,
146907,I,-0.3453,0.1699,1.3706,-11.10,5.91,-9.76,,,,,,
146917,I,-0.1257,-0.0317,0.9106,-20.79,0.12,-10.00,,,,,,
147018,I,-0.3004,0.0635,1.2024,-15.98,6.28,-14.57,,,,,,
147028,I,0.0222,-0.1051,0.7361,-19.76,-1.83,-14.76,,,,,,
147038,I,-0.1858,0.1548,1.3345,-11.16,3.17,-15.18,,,,,,
147048,I,-0.2161,0.0189,1.0308,-17.68,3.29,-16.16,,,,,,
147048,G,-0.2161,0.0189,1.0308,-17.68,3.29,-16.16,10.0097942352295,76.3632049560547,2.5,16.96,12,0.40
147059,I,-0.0297,-0.1908,0.7130,-19.51,-1.95,-16.10,,,,,,
147069,I,-0.3201,0.2021,1.2286,-7.38,3.23,-16.34,,,,,,
147079,I,-0.3335,0.0203,0.9143,-17.56,1.59,-16.83,,,,,,
147089,I,0.0558,-0.1559,0.8934,-19.70,-6.22,-15.79,,,,,,
147099,I,-0.1320,0.1852,1.2902,-7.38,0.12,-16.46,,,,,,
147109,I,-0.0315,-0.1061,0.9625,-18.48,-0.06,-17.44,,,,,,
147119,I,0.1007,0.0481,0.8584,-11.10,-0.98,-17.99,,,,,,
147129,I,-0.0778,0.0519,1.2671,-13.11,1.40,-18.41,,,,,,
147139,I,-0.2010,0.1133,1.1317,-10.00,4.15,-19.70,,,,,,
147149,I,0.0299,-0.0597,0.7327,-17.20,-0.98,-20.00,,,,,,
147149,G,0.0299,-0.0597,0.7327,-17.20,-0.98,-20.00,10.0097970962524,76.3632049560547,2.5,17.94,12,0.40
147178,I,-0.1891,-0.1333,0.7065,-15.91,1.22,-21.28,,,,,,
147188,I,-0.0759,0.0596,0.8951,-8.84,-0.43,-20.98,,,,,,
147198,I,0.0070,0.0229,1.1600,-12.74,1.04,-21.34,,,,,,
147208,I,-0.2511,0.0291,1.0889,-9.09,3.90,-22.20,,,,,,
147222,I,-0.0830,-0.0244,0.9116,-12.20,-1.04,-21.71,,,,,,
147232,I,0.1901,-0.0680,1.0472,-11.04,-2.07,-21.89,,,,,,
147242,I,-0.0591,0.0643,1.3206,-5.98,5.00,-23.41,,,,,,
147252,I,-0.2656,-0.0293,0.9548,-9.39,4.57,-23.84,,,,,,
147262,I,0.0824,-0.0031,0.8972,-7.93,-1.71,-23.35,,,,,,
147272,I,0.0558,0.0480,0.9709,-6.95,0.49,-24.27,,,,,,
147282,I,-0.0803,0.0272,1.3560,-6.46,5.24,-24.70,,,,,,
147292,I,-0.0792,-0.1619,0.7839,-9.15,1.40,-24.39,,,,,,
147302,I,-0.0187,0.0754,0.9490,-0.55,2.32,-24.82,,,,,,
147312,I,0.0781,-0.0619,0.9417,-8.29,2.38,-25.24,,,,,,
147322,I,-0.2969,0.0487,1.2087,-1.89,7.68,-26.16,,,,,,
147332,I,-0.2405,0.0681,0.9338,-3.23,3.11,-25.98,,,,,,
147342,I,0.1011,-0.1563,0.8553,-7.50,-1.89,-25.79,,,,,,
147352,I,0.0942,-0.0333,0.7336,0.06,1.77,-26.40,,,,,,
147362,I,-0.0767,0.0161,1.1206,-0.79,7.50,-27.68,,,,,,
147372,I,-0.2509,-0.0046,0.9772,-0.18,5.73,-27.13,,,,,,
147372,G,-0.2509,-0.0046,0.9772,-0.18,5.73,-27.13,10.009801864624,76.3632202148438,2.5,20.37,12,0.40
147385,I,-0.1488,-0.1731,0.7413,-0.67,0.30,-26.28,,,,,,
147395,I,0.0887,-0.0007,0.7256,3.60,-0.30,-26.34,,,,,,
147405,I,-0.1251,-0.0306,0.9623,1.83,2.01,-27.38,,,,,,
147417,I,-0.1387,-0.0303,0.9117,-0.73,1.28,-26.77,,,,,,
147427,I,-0.0894,0.0371,0.8218,5.55,-0.49,-26.89,,,,,,
147437,I,0.0864,-0.0834,0.6730,0.37,-2.01,-26.89,,,,,,
147447,I,-0.0620,-0.0665,0.9000,4.70,0.61,-27.62,,,,,,
147457,I,-0.0463,0.0156,1.0972,7.20,-0.73,-27.13,,,,,,
147467,I,0.0511,-0.1860,0.5831,4.39,-7.68,-26.04,,,,,,
147477,I,0.4194,0.0081,0.5753,11.89,-10.73,-25.24,,,,,,
147487,I,0.5670,-0.0128,0.9088,6.16,-7.32,-25.79,,,,,,
147497,I,0.2900,0.2487,1.2728,14.09,1.04,-26.65,,,,,,
147507,I,0.2224,-0.0026,0.8875,4.39,-2.38,-25.49,,,,,,
147517,I,0.3982,-0.0648,0.6359,7.80,-3.60,-25.18,,,,,,
147527,I,0.2473,0.1077,0.9990,10.67,2.62,-26.65,,,,,,
147537,I,-0.1226,-0.1849,1.2430,4.27,4.76,-26.04,,,,,,
147547,I,0.0288,0.1014,0.8228,16.77,-0.49,-25.61,,,,,,
147557,I,0.2179,-0.1653,0.8770,4.88,-5.43,-25.37,,,,,,
147567,I,0.0895,0.0878,1.1208,16.04,0.91,-25.55,,,,,,
147577,I,-0.0526,-0.1129,1.0625,10.18,-1.40,-25.00,,,,,,
147577,G,-0.0526,-0.1129,1.0625,10.18,-1.40,-25.00,10.0098085403442,76.3632278442383,2.4,22.51,12,0.38
147588,I,0.2976,-0.0969,0.7919,13.72,-8.23,-24.39,,,,,,
147598,I,0.3330,0.0693,1.0243,16.77,-3.23,-25.06,,,,,,
147611,I,0.0277,0.0389,1.1724,15.49,1.34,-25.37,,,,,,
147621,I,0.2672,-0.0736,0.8357,12.62,-5.18,-23.66,,,,,,
147631,I,0.3665,0.0873,0.9360,18.17,-1.71,-23.72,,,,,,
147641,I,-0.0956,-0.0013,1.0984,15.49,3.72,-24.02,,,,,,
147651,I,0.0756,-0.0552,0.7380,14.82,-3.11,-23.05,,,,,,
147661,I,0.1318,0.0392,1.0399,17.56,-1.83,-22.93,,,,,,
147671,I,-0.1346,-0.0131,1.1208,17.50,2.68,-23.17,,,,,,
147681,I,0.0638,0.0306,0.7554,17.62,-1.89,-22.68,,,,,,
147681,G,0.0638,0.0306,0.7554,17.62,-1.89,-22.68,10.0098142623901,76.3632354736328,2.3,23.66,12,0.38
147700,I,-0.0651,0.1420,1.0780,22.62,0.91,-22.13,,,,,,
147710,I,-0.0527,0.0197,0.8174,15.67,-2.44,-21.59,,,,,,
147720,I,0.1368,0.0494,0.9426,18.17,-6.40,-20.24,,,,,,
147730,I,0.2941,0.1256,1.0602,18.41,-6.40,-19.51,,,,,,
147740,I,0.4178,-0.1168,0.9508,12.74,-6.52,-18.41,,,,,,
147750,I,0.3759,0.0728,0.8438,22.20,-2.62,-18.35,,,,,,
147760,I,0.4031,-0.0769,0.9597,15.49,-2.01,-17.56,,,,,,
147770,I,0.1683,0.1589,1.0995,22.74,2.80,-17.68,,,,,,
147780,I,0.1649,-0.0027,0.9113,15.49,1.04,-16.46,,,,,,
147790,I,0.0397,-0.0310,0.7489,18.05,0.55,-15.55,,,,,,
147800,I,-0.0964,0.2521,1.0459,22.56,-1.40,-15.00,,,,,,
147813,I,0.3094,-0.1952,0.7018,8.11,-11.95,-12.93,,,,,,
147823,I,0.6582,0.0454,0.6768,21.34,-13.84,-12.07,,,,,,
147833,I,0.5300,-0.0551,1.1726,15.12,-8.66,-12.68,,,,,,
147843,I,0.7970,0.0847,0.8256,22.13,-7.99,-12.13,,,,,,
147853,I,0.6484,0.0219,1.0353,16.46,-2.99,-12.01,,,,,,
147863,I,0.6985,0.0945,0.8699,19.63,-0.85,-11.89,,,,,,
147873,I,0.2468,0.1306,0.9907,18.11,5.12,-11.34,,,,,,
147883,I,0.2083,0.0376,0.8049,15.73,2.50,-9.82,,,,,,
147893,I,-0.0586,-0.0402,1.0822,14.15,3.11,-9.33,,,,,,
147893,G,-0.0586,-0.0402,1.0822,14.15,3.11,-9.33,10.009819984436,76.3632507324219,2.2,24.24,12,0.38
147913,I,0.1394,-0.0037,0.9978,13.96,-4.45,-8.54,,,,,,
147923,I,0.1705,0.0862,1.0004,17.62,-2.74,-8.41,,,,,,
147933,I,0.3477,0.0605,0.9387,14.45,-4.27,-7.87,,,,,,
147943,I,0.0613,-0.0112,1.1840,14.76,-0.24,-7.13,,,,,,
147953,I,0.1738,0.1807,1.0538,19.45,-2.62,-6.16,,,,,,
147964,I,0.2212,-0.0569,1.1166,8.54,-3.90,-5.55,,,,,,
147974,I,0.2065,0.0913,1.0802,17.80,-1.52,-4.51,,,,,,
147984,I,0.2396,0.0309,0.8710,12.68,-2.13,-3.96,,,,,,
147995,I,0.3232,-0.0391,0.9332,12.26,-1.83,-3.29,,,,,,
148005,I,0.4445,0.0823,0.8309,15.49,-1.10,-3.23,,,,,,
148005,G,0.4445,0.0823,0.8309,15.49,-1.10,-3.23,10.009822845459,76.3632507324219,2.1,23.94,12,0.38
148028,I,0.0414,0.0262,1.0222,10.30,-0.73,-2.74,,,,,,
148038,I,0.4285,0.0798,0.7120,13.23,-7.44,-1.46,,,,,,
148048,I,0.2345,-0.0105,0.9812,8.96,-4.88,-1.77,,,,,,
148058,I,0.4808,-0.0239,1.0217,11.77,-6.46,-1.40,,,,,,
148068,I,0.4642,0.0299,1.0995,11.89,-2.20,-1.95,,,,,,
148079,I,0.4553,-0.0132,1.1705,10.67,0.49,-1.83,,,,,,
148089,I,0.4374,0.0867,1.0000,14.15,3.35,-1.77,,,,,,
148099,I,0.2532,-0.0052,0.9714,10.00,6.22,-1.46,,,,,,
148109,I,0.2703,0.0431,0.8279,12.87,4.21,-1.10,,,,,,
148119,I,0.0216,-0.0214,1.0864,10.06,4.70,-1.04,,,,,,
148119,G,0.0216,-0.0214,1.0864,10.06,4.70,-1.04,10.0098247528076,76.3632583618164,2.1,23.59,12,0.38
148131,I,0.1539,0.0717,0.8301,13.72,-0.43,-0.79,,,,,,
148141,I,0.2283,-0.0129,1.0364,8.78,-3.29,-0.49,,,,,,
148151,I,0.5393,0.0814,0.8444,13.66,-5.79,-0.55,,,,,,
148161,I,0.4375,-0.0741,1.0437,7.56,-1.95,-1.28,,,,,,
148171,I,0.5059,0.1722,1.0964,15.98,1.46,-1.16,,,,,,
148181,I,0.5084,-0.0176,1.1583,6.16,3.48,-1.04,,,,,,
148191,I,0.1646,0.0778,1.1725,13.29,9.51,-0.85,,,,,,
148201,I,0.1675,0.0625,0.8876,9.70,6.34,-0.55,,,,,,
148211,I,-0.0273,-0.0616,1.0660,8.23,6.59,0.06,,,,,,
148223,I,0.1656,0.0526,0.7601,12.74,1.22,0.18,,,,,,
148233,I,0.0924,-0.0469,0.9592,7.80,0.30,0.00,,,,,,
148243,I,0.2793,0.1716,0.7556,16.10,-1.89,0.00,,,,,,
148253,I,0.2623,-0.0199,0.9806,5.79,-1.22,0.06,,,,,,
148263,I,0.2994,0.0984,0.8588,12.87,0.18,-0.06,,,,,,
148273,I,0.2983,0.0636,0.8954,7.80,0.55,-0.12,,,,,,
148283,I,0.1786,0.0851,0.9839,9.70,2.07,0.37,,,,,,
148293,I,0.3131,0.0891,0.9343,7.99,-1.10,0.73,,,,,,
148303,I,0.1752,-0.0601,1.1936,4.88,-0.18,0.73,,,,,,
148313,I,0.4901,0.0594,0.8588,10.91,-3.72,0.85,,,,,,
148323,I,0.4215,0.0067,1.1458,6.59,0.06,0.49,,,,,,
148323,G,0.4215,0.0067,1.1458,6.59,0.06,0.49,10.0098276138306,76.3632659912109,2.1,23.65,12,0.38
148335,I,0.6783,0.0482,0.9648,9.45,-0.79,1.04,,,,,,
148345,I,0.1136,0.0286,0.9888,8.96,7.50,1.71,,,,,,
148362,I,0.1136,0.0286,0.9888,8.96,7.50,1.71,,,,,,
148372,I,-0.1023,0.0493,1.0146,9.33,7.32,2.07,,,,,,
148382,I,-0.1023,0.0204,0.8895,7.87,2.56,2.13,,,,,,
148392,I,-0.0933,0.0529,0.9662,8.66,-0.85,2.26,,,,,,
148402,I,0.3331,-0.0112,0.7675,6.71,-8.11,2.44,,,,,,
148412,I,0.3048,0.0220,1.0898,7.93,-5.43,1.83,,,,,,
148425,I,0.5868,0.0652,0.9204,9.70,-6.34,1.77,,,,,,
148435,I,0.5339,0.0100,1.0804,6.10,-2.56,1.77,,,,,,
148435,G,0.5339,0.0100,1.0804,6.10,-2.56,1.77,10.0098333358765,76.3632736206055,2.0,23.88,12,0.38
148447,I,0.5574,0.0938,0.9641,5.55,2.01,2.93,,,,,,
148457,I,0.4312,0.0100,0.9880,8.05,4.15,3.66,,,,,,
148467,I,0.3341,-0.0116,0.9607,9.02,5.30,3.41,,,,,,
148477,I,0.2169,0.0588,0.9778,4.94,5.37,3.54,,,,,,
148487,I,0.0520,-0.1011,1.0679,13.05,3.29,3.11,,,,,,
148497,I,0.1407,0.1185,0.8062,4.82,2.26,3.23,,,,,,
148507,I,0.2079,0.1128,0.8628,10.67,-0.30,3.72,,,,,,
148517,I,0.0311,0.0156,1.0326,5.18,0.12,3.90,,,,,,
148527,I,0.2694,0.0736,0.9307,9.45,-2.68,4.33,,,,,,
148537,I,0.2378,0.0162,1.1338,4.51,-2.56,4.45,,,,,,
148537,G,0.2378,0.0162,1.1338,4.51,-2.56,4.45,10.0098352432251,76.36328125,2.0,23.47,12,0.38
148563,I,0.2839,0.0117,1.0541,4.39,-1.65,4.63,,,,,,
148573,I,0.2927,0.1132,0.9172,8.48,0.61,4.94,,,,,,
148583,I,0.3213,0.0007,0.9159,3.48,0.18,5.24,,,,,,
148593,I,0.1221,0.0410,1.0796,6.04,3.35,5.06,,,,,,
148603,I,0.3429,0.0105,0.8656,4.88,-0.12,5.55,,,,,,
148613,I,0.1969,0.0482,1.0341,5.55,3.23,5.18,,,,,,
148626,I,0.3438,0.0427,0.8351,5.37,1.16,5.67,,,,,,
148636,I,0.1255,0.0219,1.1072,4.21,3.48,5.73,,,,,,
148646,I,0.2817,0.1050,0.9415,6.89,1.04,6.34,,,,,,
148656,I,0.2339,-0.0334,1.0787,1.28,2.20,6.40,,,,,,
148656,G,0.2339,-0.0334,1.0787,1.28,2.20,6.40,10.009838104248,76.36328125,1.9,23.22,12,0.43
148667,I,0.2684,0.0406,0.8965,3.11,1.52,6.95,,,,,,
148677,I,0.1694,0.0878,1.0701,4.39,3.78,7.20,,,,,,
148687,I,0.3317,0.0243,0.8042,2.50,1.16,7.74,,,,,,
148697,I,0.0273,0.0707,1.0656,3.41,4.15,7.38,,,,,,
148707,I,0.0273,0.0707,1.0656,3.96,0.43,7.68,,,,,,
148717,I,0.1771,0.0873,0.8596,-0.43,0.43,7.62,,,,,,
148727,I,0.1781,-0.0020,0.9991,4.27,-0.37,7.74,,,,,,
148737,I,0.3019,0.0978,0.9619,-0.79,1.10,7.62,,,,,,
148747,I,0.1895,0.0082,1.0615,3.35,1.04,8.17,,,,,,
148757,I,0.3458,0.1035,0.9884,-1.59,1.22,8.35,,,,,,
148757,G,0.3458,0.1035,0.9884,-1.59,1.22,8.35,10.009840965271,76.3632888793945,1.9,23.75,12,0.43
148768,I,0.2384,0.0562,1.1459,1.83,5.30,8.23,,,,,,
148778,I,0.3169,0.0125,0.9164,0.06,3.48,8.54,,,,,,
148788,I,0.0990,0.0320,1.0964,0.85,6.16,8.72,,,,,,
148798,I,0.3060,0.0642,0.8013,1.83,1.34,9.39,,,,,,
148811,I,0.0242,0.0524,1.1353,-0.43,3.54,8.96,,,,,,
148821,I,0.2301,0.0925,0.9030,1.59,-0.37,9.15,,,,,,
148831,I,0.2778,0.0724,1.0537,-2.13,0.24,8.66,,,,,,
148841,I,0.1864,0.0874,1.1200,-0.49,2.20,8.60,,,,,,
148851,I,0.3259,0.0483,0.9327,-3.23,-0.06,8.48,,,,,,
148861,I,0.1801,0.1023,1.0475,-1.22,3.84,8.23,,,,,,
148861,G,0.1801,0.1023,1.0475,-1.22,3.84,8.23,10.0098428726196,76.3632965087891,1.9,23.64,12,0.43
148876,I,0.3756,-0.0039,0.8060,-5.00,0.00,8.66,,,,,,
148886,I,0.0448,0.0570,1.1376,-2.13,4.33,8.29,,,,,,
148896,I,0.3225,0.0338,0.8567,-2.74,0.00,8.48,,,,,,
148906,I,0.2744,-0.0189,1.0371,-4.63,2.13,8.41,,,,,,
148916,I,0.1521,0.1033,1.0361,-0.12,3.84,8.41,,,,,,
148926,I,0.1875,-0.0358,0.9102,-5.67,2.26,8.35,,,,,,
148936,I,0.1929,0.0847,0.8948,-0.24,2.87,8.29,,,,,,
148946,I,0.3138,0.0348,0.9169,-4.94,1.34,7.99,,,,,,
148956,I,0.1128,0.0596,1.1713,-2.68,4.15,7.80,,,,,,
148966,I,0.3029,0.0643,0.8740,-3.35,0.18,8.11,,,,,,
148966,G,0.3029,0.0643,0.8740,-3.35,0.18,8.11,10.0098457336426,76.3632965087891,1.8,23.57,12,0.43
148977,I,0.1566,0.0631,1.2010,-3.29,-0.12,7.80,,,,,,
148987,I,0.3502,0.0717,0.9584,-5.85,2.01,7.32,,,,,,
148999,I,0.3193,0.0516,0.9993,-3.48,1.71,7.74,,,,,,
149009,I,0.3569,0.0605,1.0198,-5.00,2.56,7.50,,,,,,
149019,I,0.1465,-0.0231,1.1552,-6.65,5.37,7.44,,,,,,
149029,I,0.2922,0.0670,0.8715,-2.74,2.26,7.26,,,,,,
149039,I,0.1316,0.0289,1.0861,-5.49,4.88,6.83,,,,,,
149049,I,0.3894,0.0292,0.8531,-4.63,1.77,6.89,,,,,,
149059,I,0.1586,0.0697,1.1624,-4.63,5.43,6.22,,,,,,
149069,I,0.2009,-0.0493,0.9542,-5.55,3.35,6.71,,,,,,
149069,G,0.2009,-0.0493,0.9542,-5.55,3.35,6.71,10.0098485946655,76.3633041381836,1.8,23.83,12,0.43
149081,I,0.1749,0.0630,0.9656,-2.38,4.51,6.34,,,,,,
149091,I,0.0409,0.0166,1.0032,-5.12,4.63,5.98,,,,,,
149101,I,0.1155,0.0791,0.8381,-2.99,1.34,5.79,,,,,,
149111,I,0.0208,0.0372,1.0326,-5.12,1.65,5.37,,,,,,
149121,I,0.2800,0.0391,0.7100,-3.54,-2.56,5.00,,,,,,
149131,I,0.1755,0.0623,1.0233,-5.55,-1.10,4.02,,,,,,
149141,I,0.3726,0.0985,0.9336,-3.11,-2.74,3.78,,,,,,
149151,I,0.3320,-0.0302,1.1556,-7.99,0.06,3.23,,,,,,
149161,I,0.3090,0.0984,1.0709,-1.52,2.07,3.23,,,,,,
149171,I,0.3479,-0.0432,1.0635,-7.74,1.34,3.11,,,,,,
149171,G,0.3479,-0.0432,1.0635,-7.74,1.34,3.11,10.0098514556885,76.3633117675781,1.8,23.62,12,0.43
149193,I,0.3895,-0.0016,0.9178,-5.91,3.11,2.87,,,,,,
149203,I,0.0421,0.0464,1.1384,-2.44,7.13,2.44,,,,,,
149213,I,0.2935,0.0571,0.9337,-2.80,2.13,2.74,,,,,,
149223,I,0.1000,0.0110,1.1094,-4.39,4.09,2.38,,,,,,
149233,I,0.1617,0.0740,1.0266,-0.98,1.52,2.38,,,,,,
149243,I,0.1720,0.0267,0.9109,-3.84,0.49,1.77,,,,,,
149253,I,0.2167,0.0734,0.9821,-2.50,0.67,1.65,,,,,,
149263,I,0.2919,0.0859,0.8809,-3.29,-0.55,1.59,,,,,,
149273,I,0.1089,0.0374,1.1071,-4.15,1.71,1.52,,,,,,
149283,I,0.2639,0.0573,0.7795,-2.44,-1.16,1.40,,,,,,
149283,G,0.2639,0.0573,0.7795,-2.44,-1.16,1.40,10.0098543167114,76.3633117675781,1.8,23.69,12,0.43
149294,I,0.2096,-0.0118,1.1248,-5.73,0.37,1.10,,,,,,
149304,I,0.3242,0.0762,0.8514,-0.49,-0.67,0.98,,,,,,
149314,I,0.1809,-0.0549,1.0765,-6.40,1.10,0.79,,,,,,
149324,I,0.2169,0.0775,0.8556,1.83,2.32,0.85,,,,,,
149334,I,0.3210,-0.0092,0.8588,-4.88,0.61,1.04,,,,,,
149344,I,0.0499,0.0374,1.0731,-0.61,4.70,0.91,,,,,,
149354,I,0.2229,0.0808,0.9319,-1.71,0.30,1.04,,,,,,
149364,I,0.0840,0.0114,1.1147,-3.29,0.98,1.16,,,,,,
149374,I,0.2997,0.0961,0.8971,-0.24,-2.56,1.40,,,,,,
149386,I,0.2379,-0.0289,1.0570,-4.88,-1.34,1.04,,,,,,
149386,G,0.2379,-0.0289,1.0570,-4.88,-1.34,1.04,10.0098600387573,76.3633270263672,1.7,23.91,12,0.43
149398,I,0.3461,0.0645,1.0511,-3.66,-0.18,0.55,,,,,,
149408,I,0.1677,-0.0205,1.2529,-3.78,2.26,0.43,,,,,,
149418,I,0.2891,0.1775,0.8073,1.71,0.43,0.12,,,,,,
149428,I,0.0259,-0.1049,1.0879,-7.80,2.26,0.55,,,,,,
149438,I,0.2838,0.1223,0.7452,2.93,-1.16,0.85,,,,,,
149448,I,0.1421,-0.0856,1.0981,-7.62,0.12,0.55,,,,,,
149458,I,0.3347,0.0844,0.8560,2.56,-2.07,1.04,,,,,,
149468,I,0.2404,0.0389,1.0424,-3.66,0.67,0.85,,,,,,
149478,I,0.3167,-0.0337,1.0569,-2.38,0.55,1.52,,,,,,
149488,I,0.3474,0.1064,1.0109,0.67,1.52,1.22,,,,,,
149498,I,0.3804,-0.0366,1.0355,-4.33,2.50,1.46,,,,,,
149508,I,0.4498,0.0527,0.9451,0.98,3.90,1.22,,,,,,
149518,I,0.4498,0.0527,0.9451,-1.71,7.56,0.73,,,,,,
149528,I,0.1501,0.0959,1.2003,-2.26,4.39,1.46,,,,,,
149538,I,0.2487,-0.0144,0.9338,0.49,6.40,1.16,,,,,,
149548,I,0.1049,0.1318,1.0149,-3.60,5.61,1.46,,,,,,
149558,I,0.0092,0.0073,0.7737,-2.07,0.06,1.65,,,,,,
